target_id	length	eff_length	est_counts	tpm
TRINITY_DN21519_c0_g1_i1	304	186.548	1	0.197871
TRINITY_DN21515_c0_g2_i1	205	99.5404	0	0
TRINITY_DN21515_c0_g1_i1	449	328.531	2.11654	0.237806
TRINITY_DN21442_c1_g1_i1	203	97.98	0	0
TRINITY_DN21442_c0_g1_i1	283	166.863	0	0
TRINITY_DN21452_c0_g1_i1	332	213.078	0	0
TRINITY_DN21452_c0_g1_i10	429	308.563	0	0
TRINITY_DN21452_c0_g1_i11	414	293.712	0	0
TRINITY_DN21452_c0_g1_i2	401	280.855	0	0
TRINITY_DN21452_c0_g1_i3	486	365.459	0	0
TRINITY_DN21452_c0_g1_i4	313	195.086	0	0
TRINITY_DN21452_c0_g1_i5	328	209.332	0	0
TRINITY_DN21452_c0_g1_i7	226	116.74	0	0
TRINITY_DN21452_c0_g1_i8	294	177.062	0	0
TRINITY_DN21452_c0_g1_i9	218	109.936	0	0
TRINITY_DN21452_c0_g2_i1	230	119.908	0	0
TRINITY_DN21452_c1_g1_i1	217	109.149	0	0
TRINITY_DN21478_c0_g1_i1	292	175.205	0	0
TRINITY_DN21478_c0_g1_i2	720	598.959	1	0.0616275
TRINITY_DN21520_c0_g1_i1	217	109.149	0	0
TRINITY_DN21482_c0_g1_i1	215	107.396	0	0
TRINITY_DN21438_c0_g1_i1	357	237.537	7.08485	1.10096
TRINITY_DN21438_c1_g1_i1	232	121.382	1.00295	0.304997
TRINITY_DN21536_c1_g1_i1	201	96.4683	5	1.91318
TRINITY_DN21536_c0_g2_i1	351	231.631	0	0
TRINITY_DN21536_c0_g1_i1	234	123.137	0	0
TRINITY_DN21536_c0_g1_i3	498	377.422	85	8.3131
TRINITY_DN21536_c0_g1_i4	231	120.678	0	0
TRINITY_DN21473_c0_g1_i1	313	195.086	0	0
TRINITY_DN21528_c0_g1_i1	216	108.291	0	0
TRINITY_DN21528_c0_g1_i2	599	478.125	0	0
TRINITY_DN21463_c0_g1_i1	245	132.657	0	0
TRINITY_DN21483_c0_g1_i1	207	101.118	0	0
TRINITY_DN21483_c0_g1_i2	229	119.137	0	0
TRINITY_DN21454_c1_g1_i1	284	167.778	16.0397	3.52886
TRINITY_DN21481_c3_g1_i1	285	168.675	0	0
TRINITY_DN21513_c1_g1_i1	625	504.077	0	0
TRINITY_DN21513_c0_g1_i1	207	101.118	0	0
TRINITY_DN21513_c0_g2_i1	244	131.864	0	0
TRINITY_DN21513_c0_g2_i10	354	234.561	0	0
TRINITY_DN21513_c0_g2_i3	412	291.712	0	0
TRINITY_DN21513_c0_g2_i6	470	349.531	0	0
TRINITY_DN21513_c0_g2_i8	244	131.864	0	0
TRINITY_DN21505_c1_g1_i1	205	99.5404	1737.97	644.486
TRINITY_DN21509_c0_g1_i1	319	200.747	0	0
TRINITY_DN21443_c0_g1_i1	220	111.648	0	0
TRINITY_DN21487_c0_g1_i1	219	110.757	0	0
TRINITY_DN21499_c0_g1_i1	211	104.238	0	0
TRINITY_DN21437_c1_g1_i1	214	106.583	0	0
TRINITY_DN21437_c2_g1_i1	234	123.137	0	0
TRINITY_DN21444_c0_g1_i1	237	125.755	0	0
TRINITY_DN21444_c0_g2_i1	354	234.561	7.9789	1.25562
TRINITY_DN21436_c0_g1_i1	969	847.959	0	0
TRINITY_DN21436_c0_g1_i2	628	507.077	1	0.0727943
TRINITY_DN21469_c0_g1_i1	204	98.7937	0	0
TRINITY_DN21507_c0_g1_i1	262	147.888	0	0
TRINITY_DN21459_c0_g1_i1	262	147.888	0	0
TRINITY_DN21465_c0_g1_i1	213	105.768	0	0
TRINITY_DN21510_c1_g1_i1	234	123.137	0	0
TRINITY_DN21525_c0_g1_i1	257	143.324	0	0
TRINITY_DN21525_c0_g1_i2	324	205.542	0	0
TRINITY_DN21479_c0_g1_i1	258	144.25	0	0
TRINITY_DN21535_c0_g1_i1	214	106.583	0	0
TRINITY_DN21462_c0_g1_i1	464	343.531	0	0
TRINITY_DN21462_c0_g1_i2	545	424.218	0	0
TRINITY_DN21530_c0_g1_i1	281	165.049	0	0
TRINITY_DN21488_c0_g1_i1	274	158.709	0	0
TRINITY_DN21518_c0_g2_i1	537	416.301	0	0
