"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-35 0.884011300556481 6 15 "GO:0000002" "mitochondrial genome maintenance" 0.944686295043159
6 0.986349526381353 6 8 "GO:0000012" "single strand break repair" 0.989681788294803
-324 0.319912117567368 3 8 "GO:0000018;GO:0051052" "regulation of DNA recombination" 0.672452134383174
119 0.77222054275113 3 5 "GO:0000022;GO:0051231" "mitotic spindle elongation" 0.924116193579415
-250 0.0739750548875532 2 44 "GO:0000027" "ribosomal large subunit assembly" 0.513951506365092
-685 0.00164368922294837 5 18 "GO:0000028" "ribosomal small subunit assembly" 0.153209542555974
-64 0.76301777200099 6 19 "GO:0000038" "very long-chain fatty acid metabolic process" 0.924116193579415
721 0.0554282081131222 3 6 "GO:0000041" "transition metal ion transport" 0.513951506365092
206 0.100772938464714 2 55 "GO:0000045;GO:0070925;GO:1905037;GO:0007033" "organelle assembly" 0.515546304752444
-378 0.139371881101486 4 13 "GO:0000050;GO:0019627;GO:0071941" "urea metabolic process" 0.530685239578735
-442 0.0968256579143577 7 12 "GO:0000055" "ribosomal large subunit export from nucleus" 0.515546304752444
24 0.882021196430675 3 34 "GO:0000070;GO:0000819;GO:0098813;GO:0007059" "chromosome segregation" 0.944686295043159
282 0.418532875955111 2 7 "GO:0000076" "DNA replication checkpoint" 0.735528190287976
-90 0.592209712304992 2 30 "GO:0000077;GO:0031570;GO:0000075;GO:0045786" "DNA integrity checkpoint" 0.845438278261525
281 0.107711847455624 2 28 "GO:0000079;GO:1904029" "regulation of cyclin-dependent protein serine/threonine kinase activity" 0.515546304752444
109 0.364071609308302 5 60 "GO:0000082;GO:0044843" "G1/S transition of mitotic cell cycle" 0.699792782418035
-113 0.636259406103067 3 15 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 0.869397016855606
210 0.152582385071174 4 40 "GO:0000086;GO:0044839" "G2/M transition of mitotic cell cycle" 0.533140804307514
402 0.285702631230993 3 6 "GO:0000096" "sulfur amino acid metabolic process" 0.634399915132446
85 0.836898206251351 4 5 "GO:0000103" "sulfate assimilation" 0.944686295043159
-19 0.913081035307016 6 27 "GO:0000132;GO:0040001;GO:0051294;GO:0051293;GO:1902850;GO:0051653" "establishment of spindle orientation" 0.954876998190788
-84 0.751879249737313 2 12 "GO:0000154" "rRNA modification" 0.922760897404884
147 0.164317744528046 5 78 "GO:0000165;GO:0035556" "intracellular signal transduction" 0.535665097671034
-303 0.0103679831657225 2 62 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.24924553097334
670 0.104001598747985 2 5 "GO:0000185" "activation of MAPKKK activity" 0.515546304752444
398 0.221759211601987 3 8 "GO:0000186" "activation of MAPKK activity" 0.579531173368239
-144 0.37753957342711 8 32 "GO:0000187" "activation of MAPK activity" 0.700807833174073
35 0.904985563685533 6 10 "GO:0000188;GO:0043407;GO:0043409;GO:0071901;GO:1902532;GO:0006469;GO:0033673;GO:0051348;GO:0043086;GO:0044092" "negative regulation of kinase activity" 0.954876998190788
-118 0.161095524984172 4 125 "GO:0000209;GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 0.535665097671034
-190 0.644055170737863 3 5 "GO:0000212;GO:0007051" "spindle organization" 0.869397016855606
-173 0.380275285514503 6 22 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.701501613650978
-1 0.994530860919678 2 22 "GO:0000245" "spliceosomal complex assembly" 0.994530860919678
-79 0.766945398290398 2 12 "GO:0000266;GO:0048285" "organelle fission" 0.924116193579415
-253 0.363961999784596 5 11 "GO:0000272;GO:0016052" "carbohydrate catabolic process" 0.699792782418035
281 0.0109097370459711 3 71 "GO:0000278;GO:0007049" "cell cycle" 0.24924553097334
-96 0.461738159363971 3 51 "GO:0000281;GO:0061640;GO:0000910" "cytokinesis" 0.757213337794158
490 0.0927441012487649 2 10 "GO:0000289" "nuclear-transcribed mRNA poly(A) tail shortening" 0.515546304752444
-177 0.429225774630697 6 17 "GO:0000338;GO:0070646" "protein modification by small protein removal" 0.741163110844866
-820 0.0467154071985607 3 5 "GO:0000349" "generation of catalytic spliceosome for first transesterification step" 0.506301975402582
-673 0.10225474661513 4 5 "GO:0000350" "generation of catalytic spliceosome for second transesterification step" 0.515546304752444
208 0.367439373653586 2 16 "GO:0000380" "alternative mRNA splicing, via spliceosome" 0.699792782418035
-163 0.180658458425943 3 58 "GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311" "regulation of alternative mRNA splicing, via spliceosome" 0.540105611340644
-252 0.102631196601648 2 36 "GO:0000387" "spliceosomal snRNP assembly" 0.515546304752444
105 0.780803691248586 7 6 "GO:0000390;GO:0032988" "spliceosomal complex disassembly" 0.924309806419501
-178 0.00899001961815632 2 194 "GO:0000398;GO:0000377;GO:0006397;GO:0000375;GO:0008380" "RNA splicing" 0.24924553097334
-270 0.0651811658691252 2 40 "GO:0000413;GO:0018208;GO:0018193" "peptidyl-amino acid modification" 0.513951506365092
-69 0.76637881839416 5 16 "GO:0000422;GO:0006914;GO:0061726;GO:0061919;GO:1903008" "autophagy" 0.924116193579415
-283 0.452291489011897 3 6 "GO:0000423;GO:0061912;GO:0016236" "macroautophagy" 0.757213337794158
-596 0.0676666217535407 2 8 "GO:0000447" "endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.513951506365092
-731 0.0761409639059396 2 5 "GO:0000455" "enzyme-directed rRNA pseudouridine synthesis" 0.513951506365092
-73 0.774764081485772 2 13 "GO:0000460" "maturation of 5.8S rRNA" 0.924116193579415
-486 0.0158229851640681 5 21 "GO:0000462;GO:0030490" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.307553344860598
17 0.931395535480519 2 22 "GO:0000463" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.967218440691308
-541 0.00728130706805601 6 21 "GO:0000469;GO:0090501;GO:0090305" "nucleic acid phosphodiester bond hydrolysis" 0.24924553097334
5 0.977246252716559 9 31 "GO:0000470" "maturation of LSU-rRNA" 0.989681788294803
-630 0.00822198626461797 3 15 "GO:0000479;GO:0000478;GO:0090502" "endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.24924553097334
470 0.253821722076403 6 5 "GO:0000492;GO:0000491" "box C/D snoRNP assembly" 0.593945342796941
-81 0.844880537964061 3 5 "GO:0000712" "resolution of meiotic recombination intermediates" 0.944686295043159
24 0.90217192466901 6 22 "GO:0000723;GO:0032200;GO:0060249" "anatomical structure homeostasis" 0.954876998190788
