baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN17711_c0_g1_i5	442.807604753978	-8.61703567837105	1.83267662357896	-4.70188551952128	2.57770018454443e-06	0.000269248839588743
TRINITY_DN666_c0_g1_i1	20.543673999315	-22.6154560358537	2.6568281117408	-8.51220142391359	1.70661780322162e-17	3.05591250389371e-15
TRINITY_DN13019_c0_g1_i1	1078.22029410031	-11.8742632034829	1.89146904974048	-6.27779936717027	3.43398636566092e-10	4.33135827442325e-08
TRINITY_DN8330_c0_g1_i1	70.8534830633784	-9.58180038583424	2.0644058287302	-4.64143253835315	3.46001988132672e-06	0.000352237049340139
TRINITY_DN7371_c0_g1_i2	198.795155435825	-10.0333491508059	1.74260827270552	-5.75766183826756	8.52869892449387e-09	1.05582133907855e-06
TRINITY_DN5022_c0_g1_i3	41.0574417046815	-23.4849606640701	2.15801600973303	-10.8826628524297	1.3942929071243e-27	2.12027923298443e-24
TRINITY_DN10044_c0_g1_i1	40.2476652537482	-23.5889080807034	2.41554696855136	-9.76545204370421	1.58404000406695e-22	5.77598586937503e-20
TRINITY_DN2196_c0_g3_i1	776.321442389623	4.55481099922911	1.13207742587922	4.02340943746993	5.73616473421794e-05	0.00435752968730079
TRINITY_DN710_c0_g1_i1	51.3932057445841	-6.15010545917685	1.51911888389281	-4.04846883570884	5.1553797051774e-05	0.00399193590684682
TRINITY_DN611_c0_g1_i3	35.6209951945708	-21.3035613607161	2.55593719081663	-8.33493148315964	7.75430839379828e-17	1.20552445610562e-14
TRINITY_DN8364_c0_g1_i3	396.55936900981	4.13014029977108	0.965392765909578	4.27819685998965	1.88413357390465e-05	0.0016287197769249
TRINITY_DN3528_c0_g1_i1	51.1833720594275	-23.9277527208643	2.32209025355336	-10.3044025460462	6.730860489204e-25	4.09052748821171e-22
TRINITY_DN10979_c0_g1_i3	14.1079250666152	-22.1668048543035	2.88797136351411	-7.6755625538235	1.64694260397061e-14	2.23171850828585e-12
TRINITY_DN4363_c0_g2_i2	17.5341076748191	-3.74574652964705	0.922217967287955	-4.06167160314875	4.87225838578305e-05	0.00381691960651871
TRINITY_DN25470_c0_g1_i1	226.710448035346	-8.15559786547636	2.040538618675	-3.99678682424159	6.42080729210663e-05	0.00475163432631729
TRINITY_DN39539_c0_g1_i1	95.5805461131582	-10.1565592048781	2.09485078055581	-4.84834495093886	1.2449578021123e-06	0.000133516731130279
TRINITY_DN11096_c0_g1_i1	26.9201602424954	-23.0485838023081	2.54695047822759	-9.04948250833187	1.43647479528025e-19	3.09768838917693e-17
TRINITY_DN7516_c0_g1_i1	131.236691549383	-8.16919690120702	1.76461094199001	-4.62946064019888	3.66619400916407e-06	0.000368564964090164
TRINITY_DN5840_c0_g1_i1	22.5778004206296	-22.8555057601807	2.51362672231674	-9.09264114566519	9.66618601974952e-20	2.20290182529632e-17
TRINITY_DN8673_c0_g2_i1	28.3190803352481	-23.1030444731111	2.58257036109885	-8.94575606578289	3.69412147071714e-19	7.55975572400329e-17
TRINITY_DN12326_c0_g1_i1	84.7530964885373	-9.98802546417787	2.14447249502654	-4.65756753110244	3.19967481418517e-06	0.000327395297951447
TRINITY_DN668_c0_g1_i6	27.1796438644404	-23.169228644806	2.90708232379693	-7.96992519102271	1.58770449057106e-15	2.41222829987899e-13
TRINITY_DN8214_c0_g1_i4	764.474947122561	4.21595423144026	1.04930885082054	4.0178391978143	5.87342540791587e-05	0.00442825362991552
TRINITY_DN873_c0_g1_i1	266.922011793343	-8.11855305838786	1.84001985672757	-4.41220948170989	1.0232104109682e-05	0.000937008437989377
TRINITY_DN27453_c0_g1_i1	30.1899401614324	-22.0787329049055	2.26325094884539	-9.75531808179251	1.75051049893384e-22	6.26901572430683e-20
TRINITY_DN20764_c0_g1_i1	12.1204274113047	-21.975408239507	3.21447689150932	-6.83638706426933	8.1215327346691e-12	1.05764505840123e-09
TRINITY_DN1551_c0_g1_i1	287.088922882817	-10.6398878789929	2.0297474839338	-5.2419761390082	1.58865918029639e-07	1.85235813144443e-05
TRINITY_DN1484_c0_g1_i1	114.359509728082	-10.0418147010635	2.21693293329188	-4.5295978738304	5.90960540803974e-06	0.000569793925279985
TRINITY_DN9462_c0_g3_i1	9236.43056094176	5.34143593430807	1.19727385889085	4.46133179526393	8.1451865244175e-06	0.000770526961071665
TRINITY_DN34635_c0_g1_i1	38.4811798012853	-23.4912412843099	2.22761080219601	-10.5454872373361	5.32958839274311e-26	4.85840432802105e-23
TRINITY_DN3464_c1_g1_i1	16.9059640011381	-22.2170239823382	2.85809101507942	-7.77337875705154	7.64197983251124e-15	1.07174759119589e-12
TRINITY_DN1149_c0_g1_i1	949.567285770529	-10.7327245667482	1.86801380781088	-5.7455274269765	9.1634901791347e-09	1.12744659842053e-06
TRINITY_DN1845_c1_g1_i1	380.999517953459	-10.001888551723	2.02494289612986	-4.93934350980414	7.8386020909102e-07	8.88153474198893e-05
TRINITY_DN2704_c1_g1_i10	443.517492299289	4.93911598826966	1.19798338198326	4.12285851586102	3.74199556980695e-05	0.00300182884609914
TRINITY_DN30214_c0_g1_i1	27.8076647913475	-23.0910750691342	2.43831157842844	-9.47010844447412	2.79553316322121e-21	8.12527791136253e-19
TRINITY_DN21169_c0_g1_i1	354.925955718437	4.18766806287614	1.03624181062999	4.04120738993365	5.31767039875506e-05	0.00410176460950126
TRINITY_DN1766_c1_g1_i1	5198.44114104901	4.63084724634821	1.12516589586907	4.11570174971522	3.86003184664524e-05	0.00308418082408249
TRINITY_DN17205_c0_g1_i3	460.317817280265	3.81721698101886	0.935802026338609	4.0790860391209	4.52131024704069e-05	0.00358398723337554
TRINITY_DN10452_c0_g1_i1	55.5209167627982	-24.0169891643132	2.62412506424318	-9.15237977471929	5.56929080188581e-20	1.36209911014415e-17
TRINITY_DN39122_c0_g1_i1	65.7558306564778	-24.2609916518421	2.38864118685882	-10.1568170997447	3.08999591633719e-24	1.6219506752674e-21
TRINITY_DN1463_c0_g1_i1	35.939541497472	-8.28255039428282	2.07992623546728	-3.98213660323489	6.82985039473469e-05	0.00499900181264249
TRINITY_DN2828_c0_g1_i1	683.541093176522	-10.0701869239388	1.6397961559633	-6.14112119199541	8.19410348457502e-10	1.0270796586447e-07
TRINITY_DN39180_c0_g1_i1	22.4891948769673	-22.804037995837	2.68850216118497	-8.48206050382567	2.21240461229349e-17	3.82498056030568e-15
TRINITY_DN2904_c0_g1_i12	547.664219128899	-27.0806286089686	2.4760170809372	-10.9371735831153	7.65492379035732e-28	1.27932913846347e-24
TRINITY_DN27061_c0_g1_i1	100.743747971925	-10.4812905849788	2.18087571581969	-4.80600086880209	1.53979229455842e-06	0.000164258162060474
TRINITY_DN8215_c0_g1_i1	86.8226810055271	-24.5520363995577	2.47766692859832	-9.909336931517	3.79154062609643e-23	1.65302928818182e-20
TRINITY_DN7004_c0_g1_i12	9272.14872669517	4.29654325660143	1.05507498925924	4.07226339392048	4.6558486185889e-05	0.00367610409629135
TRINITY_DN2718_c0_g1_i13	55.7372459078617	-9.22153476980899	2.13211715994467	-4.32506005910497	1.52490310752277e-05	0.00134514481645207
TRINITY_DN199_c0_g1_i4	7543.55458562621	4.65273862262371	1.10931733639879	4.19423592326434	2.73792908157427e-05	0.00231684252029417
TRINITY_DN771_c0_g2_i1	53.0380306406924	-23.8589333313619	2.45727994526269	-9.709489298262	2.74710058482958e-22	9.33781393707749e-20
TRINITY_DN3421_c0_g1_i11	12.6357772855881	-21.7096581996755	2.93244148434052	-7.40327072700577	1.32870474360189e-13	1.76471348562489e-11
TRINITY_DN37941_c0_g1_i1	20.9967809121084	-22.6568505891983	2.39540156792495	-9.45847698046932	3.12460971690242e-21	8.95200683892542e-19
TRINITY_DN39928_c0_g1_i1	19.4440944249029	-22.5649189127077	2.87422174022333	-7.85079265003209	4.13415979727138e-15	6.09636578928511e-13
TRINITY_DN172_c0_g1_i20	44.5565629356044	-23.7075962704088	3.02578792528551	-7.83518106880272	4.68167545156342e-15	6.85335775044557e-13
TRINITY_DN1345_c0_g2_i1	15.289640766886	-22.1799677750628	2.84395967332294	-7.79897407938533	6.24124813895468e-15	8.87717953381107e-13
TRINITY_DN2696_c0_g1_i7	103.808849843625	4.51603417691515	1.11827506066387	4.03839299987088	5.38186325462342e-05	0.00413537423645489
TRINITY_DN35667_c0_g1_i1	23.4276539278732	-22.8110604769453	2.68089278946649	-8.50875520519594	1.75810574341079e-17	3.1202487331065e-15
TRINITY_DN138_c1_g1_i5	512.232325570633	-7.59218262353044	1.71937881167484	-4.41565440493878	1.00704866207329e-05	0.000926438574214667
TRINITY_DN270_c0_g1_i2	41.0844032551033	-23.5595496214932	2.94491484305403	-8.00007839855252	1.24340018174702e-15	1.90354127060583e-13
TRINITY_DN37136_c0_g1_i1	23.0410737326254	-22.8077983938486	2.89227717584382	-7.88575817848249	3.12631504598448e-15	4.71415400355028e-13
TRINITY_DN2726_c0_g1_i1	128.45177541125	4.32089692987538	0.969337002853776	4.45757968297346	8.28902291807255e-06	0.000780452369117112
TRINITY_DN35655_c0_g1_i1	30.3698765991777	-23.2312771492831	2.6772626314501	-8.67724999272867	4.0545322282389e-18	7.67109847521991e-16
TRINITY_DN897_c0_g1_i2	36.5107884133873	-23.4672366063497	2.59210175735664	-9.05336240745464	1.38632266092012e-19	3.02203271356011e-17
TRINITY_DN273_c0_g1_i11	20.0789433810631	-22.6657933004343	2.62647337802718	-8.62974416190703	6.14893560887237e-18	1.12106276032669e-15
TRINITY_DN39105_c0_g1_i1	1248.27283450665	3.96030150316586	0.8896637127535	4.45145895735004	8.52888355773475e-06	0.000799283924067151
TRINITY_DN13976_c0_g1_i3	23.8542067064238	-22.8825897610133	2.37070673414581	-9.65222287153039	4.81015600701373e-22	1.55593030194613e-19
TRINITY_DN472_c0_g1_i3	33.159365669815	-23.3439895958921	2.24631902265092	-10.3921078709218	2.69333946270619e-25	2.07749703556048e-22
TRINITY_DN771_c0_g1_i1	18.9330756351475	-22.5761998810876	2.69508750111848	-8.37679662412385	5.43877094814898e-17	8.52144932540061e-15
TRINITY_DN1685_c0_g1_i7	66.5602394547213	-24.278824415422	2.80704421770611	-8.64924900800542	5.18394372931251e-18	9.53798087076719e-16
TRINITY_DN5381_c1_g1_i10	17971.3184590446	4.81985971620953	1.09316615362081	4.40908246220859	1.03809494963448e-05	0.000946317918859978
TRINITY_DN3429_c0_g1_i2	22.6412009331856	-22.5481137899206	2.67136833374266	-8.44066072997506	3.15548813928241e-17	5.24989495956166e-15
TRINITY_DN14529_c3_g1_i1	411.146179459352	5.90795749485003	1.27375591311703	4.6382179144453	3.51426154679889e-06	0.000355952097581069
TRINITY_DN23900_c0_g1_i1	1931.13923237961	5.81733458498932	1.24651926849285	4.66686294550663	3.05833180886883e-06	0.000316158991891054
TRINITY_DN4831_c0_g1_i5	1546.94034267596	5.58755648832577	1.16389690927376	4.80073144262602	1.58087153932669e-06	0.000167748035561887
TRINITY_DN3438_c0_g1_i14	276.128633482843	-10.637013203964	1.95919429620513	-5.42927938518775	5.65820486120076e-08	6.79492805337612e-06
TRINITY_DN1685_c0_g1_i1	148.236977586636	-9.86874528827469	2.21203273701159	-4.46139205950775	8.14289589241721e-06	0.000770526961071665
TRINITY_DN7333_c0_g1_i1	21.2272287364736	-22.5050786749254	2.41112306525903	-9.33385732117644	1.02086439184575e-20	2.72979138379553e-18
TRINITY_DN930_c0_g1_i2	1008.43054117364	-10.2941691130166	2.10096107032795	-4.89974291213769	9.59621397792766e-07	0.000106327111230574
TRINITY_DN8954_c0_g1_i5	342.565891615558	-26.5236938119269	2.11096976554996	-12.5646962096668	3.30140662095741e-36	2.20699032611003e-32
