baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN5504_c0_g2_i4	4346.53236862683	9.21641120945647	1.90758177221755	4.83146323983924	1.35533245335057e-06	0.000585285798560302
TRINITY_DN466_c0_g2_i10	1285.57038923575	-11.3411351548241	2.50650265258216	-4.52468507988236	6.04855019620082e-06	0.00185154543537626
TRINITY_DN4703_c0_g1_i1	177.722562254794	10.8101293465586	2.48099508415924	4.35717483504079	1.31752023419545e-05	0.00303443731652842
TRINITY_DN3565_c0_g1_i1	1768.86138870826	-11.0815444514933	2.26403787654854	-4.89459322490965	9.85092715787137e-07	0.000486173411140415
TRINITY_DN3443_c0_g5_i1	2644.11870693507	-9.14566123620616	2.14555817939977	-4.26260230275587	2.02059942717335e-05	0.00414103016502822
TRINITY_DN5447_c0_g1_i1	17.0375173549959	-21.6827381894839	3.18706172752228	-6.80336311099336	1.02204604699696e-11	9.52664697768044e-09
TRINITY_DN5390_c0_g1_i2	17.2844378963726	-21.7044747016585	3.1870342497854	-6.81024206223074	9.74346613260723e-12	9.52664697768044e-09
TRINITY_DN70_c1_g1_i13	162.384199296109	10.679891598858	2.52569980349985	4.2284881140898	2.35266942850554e-05	0.0044798901409094
TRINITY_DN1095_c0_g1_i10	665.508279175023	12.7149712869639	2.57758923706791	4.93289276045691	8.10206431338226e-07	0.000435404936201163
TRINITY_DN3150_c1_g1_i3	175.451477283797	10.7915563709223	2.54991546729872	4.23212318577542	2.31495550687521e-05	0.00444306103355263
TRINITY_DN2939_c0_g1_i1	18.7659611446332	-21.8152114202902	3.18717963279231	-6.84467583685509	7.66492371670929e-12	9.52664697768044e-09
TRINITY_DN3505_c0_g1_i3	15.0621530239819	-21.4922514526524	3.18799188764921	-6.74162677010467	1.56622993904146e-11	9.96740489890517e-09
TRINITY_DN3310_c0_g4_i1	2654.35467424688	9.15906275296353	1.87576827240161	4.88283275057045	1.04572564343816e-06	0.000490322765451749
TRINITY_DN5739_c0_g1_i4	147.684034074166	10.5429962194646	2.44980354915058	4.30360884370513	1.68038234679941e-05	0.00372813635712387
TRINITY_DN718_c0_g1_i11	150.397588153566	10.5692822972069	2.47270973400748	4.27437242303303	1.91676418163149e-05	0.00406606212319248
TRINITY_DN3868_c2_g1_i7	276.113259599453	11.4457780567569	2.45731353287486	4.65784194960512	3.19541378130812e-06	0.00110392416390535
TRINITY_DN7371_c0_g1_i2	1111.35015651661	-11.1187579360128	2.39100190181582	-4.65025056131024	3.31532001193909e-06	0.00112921667392568
TRINITY_DN9613_c0_g1_i4	19.0128816860099	-21.8327899294797	3.18724844379338	-6.85004332561375	7.38276256031961e-12	9.52664697768044e-09
