name	term	lev	seq	value
"spliceosomal snRNP assembly"	GO:0000387	7	Q9VLV5	0.928667142750268
"spliceosomal snRNP assembly"	GO:0000387	7	Q9SUM2	0.953063972843297
"spliceosomal snRNP assembly"	GO:0000387	7	Q3T0Z8	0.953063972843297
"spliceosomal snRNP assembly"	GO:0000387	7	P62317	0.963460465079811
"spliceosomal snRNP assembly"	GO:0000387	7	Q3SZF8	0.963460465079811
"spliceosomal snRNP assembly"	GO:0000387	7	Q54NC5	0.963460465079811
"spliceosomal snRNP assembly"	GO:0000387	7	P62303	0.928667142750268
"spliceosomal snRNP assembly"	GO:0000387	7	P62321	0.953063972843297
"spliceosomal snRNP assembly"	GO:0000387	7	P62305	0.928667142750268
"spliceosomal snRNP assembly"	GO:0000387	7	Q24297	0.953063972843297
"spliceosomal snRNP assembly"	GO:0000387	7	P62307	0.953063972843297
"spliceosomal snRNP assembly"	GO:0000387	7	A8XDT0	0.928667142750268
"spliceosomal snRNP assembly"	GO:0000387	7	Q7ZUG0	0.928667142750268
"spliceosomal snRNP assembly"	GO:0000387	7	A1XQR9	0.928667142750268
"spliceosomal snRNP assembly"	GO:0000387	7	A4FUI2	0.928667142750268
"spliceosomal snRNP assembly"	GO:0000387	7	Q18786	0.963460465079811
"spliceosomal snRNP assembly"	GO:0000387	7	P62323	0.966890502930945
"spliceosomal snRNP assembly"	GO:0000387	7	P62306	0.953063972843297
"spliceosomal snRNP assembly"	GO:0000387	7	Q9XTU6	0.928667142750268
"vacuole inheritance"	GO:0000011;GO:0007033;GO:0048308	3	Q6TCF2	0
"vacuole inheritance"	GO:0000011;GO:0007033;GO:0048308	3	Q9P4D1	0
"vacuole inheritance"	GO:0000011;GO:0007033;GO:0048308	3	P78711	0
"vacuole inheritance"	GO:0000011;GO:0007033;GO:0048308	3	P20359	0
"vacuole inheritance"	GO:0000011;GO:0007033;GO:0048308	3	P60010	0
"vacuole inheritance"	GO:0000011;GO:0007033;GO:0048308	3	P17128	0
"vacuole inheritance"	GO:0000011;GO:0007033;GO:0048308	3	Q75D00	0
"vacuole inheritance"	GO:0000011;GO:0007033;GO:0048308	3	P60009	0
"cytokinesis"	GO:0000281;GO:0061640;GO:0000910	4	P10984	0
"cytokinesis"	GO:0000281;GO:0061640;GO:0000910	4	P0DM42	0
"cytokinesis"	GO:0000281;GO:0061640;GO:0000910	4	P0DM41	0
"cytokinesis"	GO:0000281;GO:0061640;GO:0000910	4	P25843	0
"cytokinesis"	GO:0000281;GO:0061640;GO:0000910	4	P10981	0
"cytokinesis"	GO:0000281;GO:0061640;GO:0000910	4	P83967	0
"cytokinesis"	GO:0000281;GO:0061640;GO:0000910	4	P84185	0
"cytokinesis"	GO:0000281;GO:0061640;GO:0000910	4	P10986	0
"cytokinesis"	GO:0000281;GO:0061640;GO:0000910	4	Q21215	0.949873891566127
"cytokinesis"	GO:0000281;GO:0061640;GO:0000910	4	P02574	0
"cytokinesis"	GO:0000281;GO:0061640;GO:0000910	4	Q54GX7	0
"cytokinesis"	GO:0000281;GO:0061640;GO:0000910	4	P07830	0
"cytokinesis"	GO:0000281;GO:0061640;GO:0000910	4	P10987	0
"cytokinesis"	GO:0000281;GO:0061640;GO:0000910	4	P53501	0
"cytokinesis"	GO:0000281;GO:0061640;GO:0000910	4	P02572	0
"cytokinesis"	GO:0000281;GO:0061640;GO:0000910	4	P59224	0.990485923356628
"developmental process"	GO:0032502	1	Q8L796	0
"developmental process"	GO:0032502	1	P62083	0.917735398340535
"developmental process"	GO:0032502	1	O42248	0.949873891566127
"developmental process"	GO:0032502	1	Q553U6	0
"developmental process"	GO:0032502	1	A2XQE8	0.923419105332641
"developmental process"	GO:0032502	1	P63260	0
"developmental process"	GO:0032502	1	P63259	0
"developmental process"	GO:0032502	1	P63245	0.949873891566127
"developmental process"	GO:0032502	1	O42766	0.974820136575098
"developmental process"	GO:0032502	1	P63261	0
"developmental process"	GO:0032502	1	Q63270	0.871944406750752
"developmental process"	GO:0032502	1	P63258	0
"developmental process"	GO:0032502	1	P07829	0
"developmental process"	GO:0032502	1	P62082	0.917735398340535
"establishment of localization"	GO:0051234;GO:0051179;GO:0006810	2	Q7SAQ1	0.908706215445513
"establishment of localization"	GO:0051234;GO:0051179;GO:0006810	2	Q4ICG5	0.908706215445513
"establishment of localization"	GO:0051234;GO:0051179;GO:0006810	2	Q9BYX7	0
"establishment of localization"	GO:0051234;GO:0051179;GO:0006810	2	P93798	0
"establishment of localization"	GO:0051234;GO:0051179;GO:0006810	2	Q54H39	0.908706215445513
"negative regulation of cellular process"	GO:0048523	2	Q3T057	0.95420493621189
"negative regulation of cellular process"	GO:0048523	2	P34730	0.974820136575098
"negative regulation of cellular process"	GO:0048523	2	P92177	0.974820136575098
