"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
79 0.841850569590861 6 26 "GO:0000002" "mitochondrial genome maintenance" 0.937670959625593
-1478 0.0286757150505421 1 9 "GO:0000003" "reproduction" 0.38759397941944
244 0.619380723514915 6 17 "GO:0000012" "single strand break repair" 0.88392514856918
324 0.497131360494404 5 18 "GO:0000018;GO:0051052" "regulation of DNA recombination" 0.849253823991393
402 0.599624561759682 2 7 "GO:0000019" "regulation of mitotic recombination" 0.876251359584815
-1066 0.136502851791511 3 8 "GO:0000022;GO:0051231" "spindle elongation" 0.650465763319548
477 0.598802213995393 5 5 "GO:0000023" "maltose metabolic process" 0.876251359584815
-509 0.0178244599252792 2 90 "GO:0000027" "ribosomal large subunit assembly" 0.315090452872677
-304 0.305713918105069 2 47 "GO:0000028" "ribosomal small subunit assembly" 0.760583557623001
-84 0.829877308674398 4 27 "GO:0000038" "very long-chain fatty acid metabolic process" 0.937670959625593
825 0.318545981265633 3 6 "GO:0000041" "transition metal ion transport" 0.76169293437437
-4 0.99297270008241 2 25 "GO:0000050;GO:0019627;GO:0071941" "nitrogen cycle metabolic process" 0.998664366381315
856 0.344675321388778 2 5 "GO:0000052" "citrulline metabolic process" 0.790485730514331
-302 0.346198130152262 7 40 "GO:0000054;GO:0033750;GO:0071428;GO:0071426;GO:0006405;GO:0006611;GO:0031503;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0015931;GO:0051169" "nucleocytoplasmic transport" 0.790485730514331
-1016 0.0387933130655574 10 17 "GO:0000055" "ribosomal large subunit export from nucleus" 0.419774114281854
627 0.488684996600473 2 5 "GO:0000056" "ribosomal small subunit export from nucleus" 0.849253823991393
370 0.151487223771531 3 62 "GO:0000070;GO:0000819;GO:0098813;GO:0007059" "chromosome segregation" 0.68110674655799
445 0.292957163117608 2 23 "GO:0000076" "DNA replication checkpoint" 0.760583557623001
125 0.689024261789765 4 42 "GO:0000077" "DNA damage checkpoint" 0.912041776475341
-265 0.289371561300397 4 66 "GO:0000079;GO:1904029" "regulation of cyclin-dependent protein kinase activity" 0.760583557623001
-173 0.381209387209251 2 107 "GO:0000082;GO:0044843" "G1/S transition of mitotic cell cycle" 0.831075947946183
-122 0.777235370568503 4 22 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 0.934515649524661
-56 0.792458274884668 4 92 "GO:0000086;GO:0044839" "cell cycle G2/M phase transition" 0.934515649524661
-201 0.648886583283275 2 21 "GO:0000096" "sulfur amino acid metabolic process" 0.901679537885851
-676 0.377239220338963 3 7 "GO:0000097" "sulfur amino acid biosynthetic process" 0.830229288135549
704 0.0574266774206392 2 30 "GO:0000103" "sulfate assimilation" 0.462791459213386
250 0.272218830572039 2 80 "GO:0000105;GO:0006547" "histidine metabolic process" 0.753413733098371
-387 0.216469686079878 5 42 "GO:0000132;GO:0040001;GO:0051294;GO:0051293;GO:1902850;GO:0051653" "establishment of spindle localization" 0.701412239762798
-222 0.50631048468288 7 37 "GO:0000154" "rRNA modification" 0.849253823991393
227 0.315589705411992 5 81 "GO:0000160" "phosphorelay signal transduction system" 0.760583557623001
1003 0.00886091609571583 3 28 "GO:0000162;GO:0006568;GO:0009073;GO:0046219;GO:0006586;GO:0009072;GO:0042435;GO:0042430" "aromatic amino acid family metabolic process" 0.264884947141541
-544 0.00183509109308777 3 137 "GO:0000165" "MAPK cascade" 0.141800449519862
-1113 0.219229446631586 5 5 "GO:0000183;GO:0031507;GO:0006338;GO:0031497;GO:0070828;GO:0097549;GO:0006333;GO:0034401" "chromatin assembly" 0.701412239762798
-522 0.0151609880663775 2 90 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.312117429981513
1148 0.165199044459605 6 6 "GO:0000185" "activation of MAPKKK activity" 0.687586412917136
480 0.219050126932159 2 27 "GO:0000186" "activation of MAPKK activity" 0.701412239762798
-85 0.702291002026658 6 84 "GO:0000187;GO:0043406;GO:0043410;GO:0071902;GO:1902533;GO:0009967;GO:0010647;GO:0023056" "positive regulation of signaling" 0.915560036261901
-318 0.443140331883031 7 24 "GO:0000188;GO:0043407;GO:0043409;GO:0071901;GO:1902532;GO:0006469;GO:0033673;GO:0051348;GO:0043086;GO:0044092" "negative regulation of protein kinase activity" 0.849253823991393
-192 0.153622890018649 2 234 "GO:0000209;GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 0.68110674655799
2289 0.00139206200339699 5 8 "GO:0000212;GO:0007051" "spindle organization" 0.141800449519862
