"id113_TPM"	"id222_TPM"	"id425_TPM"
"TRINITY_DN21443_c0_g1_i2"	0	7.71751	29.4785
"TRINITY_DN28789_c1_g1_i1"	0	3.05653	10.5676
"TRINITY_DN96656_c1_g2_i2"	61.1831	21.7668	190.826
"TRINITY_DN71214_c0_g2_i6"	0.301238	15.2465	33.0014
"TRINITY_DN0_c943_g1_i1"	8.223	10.3955	13.9684
"TRINITY_DN78623_c0_g2_i4"	2.27872	4.59763	9.92195
"TRINITY_DN2911_c1_g1_i3"	0.327585	20.3109	38.454
"TRINITY_DN18936_c0_g1_i2"	0	1.96341	10.373
"TRINITY_DN44148_c1_g1_i1"	0	2.69367	8.70879
"TRINITY_DN2074_c8_g1_i1"	3.64395	6.39541	12.9191
"TRINITY_DN1172_c1_g1_i2"	3.09971	1.78616	107.656
"TRINITY_DN1144_c8_g1_i12"	0	5.08435	9.84532
"TRINITY_DN51647_c2_g1_i3"	1.17449	2.13586	7.04932
"TRINITY_DN42550_c0_g1_i1"	0	68.5732	227.604
"TRINITY_DN891_c17_g2_i11"	0.202266	3.01553	6.84427
"TRINITY_DN14764_c0_g1_i2"	0.199032	4.7964	18.9779
"TRINITY_DN13822_c0_g1_i10"	0	4.12653	8.29617
"TRINITY_DN29172_c0_g1_i30"	0.000449071	5.08131	27.847
"TRINITY_DN30115_c0_g1_i15"	0	5.20838	12.6268
"TRINITY_DN30115_c0_g1_i17"	0.0814383	8.55413	19.5968
"TRINITY_DN80958_c0_g1_i11"	0	0	13.8752
"TRINITY_DN8210_c3_g1_i25"	0.219878	6.56825	15.0215
"TRINITY_DN28357_c0_g2_i2"	0.306743	24.5772	66.0688
"TRINITY_DN71932_c0_g1_i1"	1.73627	4.00587	5.84612
"TRINITY_DN20205_c1_g1_i25"	0.333813	5.52155	15.8731
"TRINITY_DN53895_c2_g1_i2"	6.66401	12.0831	21.3192
"TRINITY_DN11283_c1_g2_i4"	37.6839	1216.13	2390.67
"TRINITY_DN11221_c4_g1_i1"	0.601018	3.88817	13.836
"TRINITY_DN27670_c1_g3_i2"	3.50056	3.48026	6.29793
"TRINITY_DN69196_c0_g1_i2"	0	4.87723	10.1834
"TRINITY_DN86496_c0_g1_i11"	0.434017	3.72429	6.49739
"TRINITY_DN85677_c0_g1_i7"	0	3.19217	7.17141
"TRINITY_DN3624_c3_g3_i1"	0	2.82053	7.99607
"TRINITY_DN42187_c0_g1_i10"	0	5.54562	10.5786
"TRINITY_DN49457_c7_g1_i3"	0.212011	3.73274	6.71981
"TRINITY_DN9462_c0_g2_i1"	0.209622	3.86701	7.84536
"TRINITY_DN75877_c0_g1_i12"	0	3.36442	13.8308
"TRINITY_DN33179_c0_g1_i2"	0.111925	2.67972	10.156
"TRINITY_DN8537_c0_g1_i11"	0	2.90787	8.9967
"TRINITY_DN7660_c24_g1_i1"	2.22978	0.967554	22.6623
"TRINITY_DN65909_c0_g1_i4"	5.10862	11.1049	18.7785
"TRINITY_DN40589_c1_g1_i11"	2.98192	4.53365	7.08416
"TRINITY_DN271_c3_g1_i2"	11.2029	36.4649	173.377
"TRINITY_DN82154_c0_g1_i1"	0.25506	2.34651	9.72496
"TRINITY_DN14307_c0_g1_i5"	0.124076	7.15872	21.2041
"TRINITY_DN22526_c0_g1_i2"	0	8.5841	16.7053
"TRINITY_DN90475_c0_g2_i2"	2.56284	3.7048	8.80854
"TRINITY_DN13586_c14_g1_i1"	2.18161	5.99352	13.8883
"TRINITY_DN12660_c0_g1_i10"	8.78461	10.3001	11.7418
"TRINITY_DN37001_c0_g1_i3"	0	3.31554	7.54492
"TRINITY_DN12730_c0_g1_i3"	15.4743	19.0668	28.4576
"TRINITY_DN11876_c1_g1_i7"	2.7248	4.94895	7.3079
"TRINITY_DN10082_c0_g1_i13"	4.42571	5.10598	6.10213
"TRINITY_DN25504_c2_g1_i4"	2.16753	105.742	207.263
"TRINITY_DN75354_c0_g2_i1"	1.02031	17.0801	32.2524
"TRINITY_DN75333_c1_g2_i1"	0.31094	5.50902	11.8604
"TRINITY_DN24888_c0_g1_i2"	0	13.8415	28.3001
"TRINITY_DN57344_c1_g1_i12"	1.43455	6.50523	13.0873
"TRINITY_DN2552_c2_g1_i21"	0.291902	3.50185	17.8739
"TRINITY_DN2516_c27_g1_i4"	2.76541	3.68711	7.35452
"TRINITY_DN2516_c8_g1_i8"	4.11007	8.49547	14.3346
"TRINITY_DN2566_c8_g1_i9"	0.708644	0.0570848	10.9657
"TRINITY_DN14933_c0_g1_i8"	3.69729	14.9646	27.7024
"TRINITY_DN82890_c1_g1_i1"	2.48306	26.4071	153.145
"TRINITY_DN56523_c0_g1_i8"	0	15.203	50.2273
"TRINITY_DN56523_c0_g1_i2"	5.42786	92.5375	252.405
"TRINITY_DN9208_c1_g1_i23"	0.197279	1.61808	13.1734
"TRINITY_DN38497_c1_g1_i7"	0	4.13021	8.69707
"TRINITY_DN64843_c2_g1_i1"	1.6955	6.60917	12.6804
"TRINITY_DN22121_c1_g1_i4"	0	4.41856	8.39028
"TRINITY_DN13154_c3_g1_i4"	0	4.29937	14.0528
"TRINITY_DN13154_c3_g1_i1"	2.08094	17.9595	52.2442
"TRINITY_DN12292_c1_g1_i2"	22.7516	29.3006	46.8436
"TRINITY_DN18855_c0_g1_i9"	0.605558	6.01272	11.3337
"TRINITY_DN18881_c1_g1_i5"	0	2.91702	12.303
"TRINITY_DN52206_c0_g1_i1"	0.953106	6.28603	10.934
"TRINITY_DN76876_c0_g1_i6"	0	3.48806	7.63711
"TRINITY_DN76829_c2_g2_i5"	2.85363	4.74859	7.17012
"TRINITY_DN93046_c5_g1_i1"	0	4.40614	15.4715
"TRINITY_DN25213_c0_g1_i17"	0	11.5564	22.6949
"TRINITY_DN16179_c8_g1_i10"	0	7.4815	14.9129
"TRINITY_DN6894_c1_g1_i5"	1.33057	2.09523	9.4904
"TRINITY_DN57926_c0_g1_i6"	0	7.961	15.1883
"TRINITY_DN65173_c0_g1_i13"	0	2.52549	8.51664
