"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
370 0.29370891969437 6 20 "GO:0000002" "mitochondrial genome maintenance" 0.838952147915015
248 0.676677380152561 1 7 "GO:0000003" "reproduction" 0.955213590339242
-268 0.496445831347592 6 16 "GO:0000012" "single strand break repair" 0.899833065065457
340 0.454800486555571 3 12 "GO:0000018;GO:0051052" "regulation of DNA metabolic process" 0.894079039122812
1040 0.139574920632 4 5 "GO:0000022;GO:0051231" "mitotic spindle elongation" 0.65968901166634
-215 0.322155875786839 2 53 "GO:0000027" "ribosomal large subunit assembly" 0.839119894517024
189 0.466681783226968 7 37 "GO:0000028" "ribosomal small subunit assembly" 0.895814457458663
-152 0.665253656940845 4 20 "GO:0000038" "very long-chain fatty acid metabolic process" 0.955213590339242
-238 0.711683806940062 3 6 "GO:0000041" "transition metal ion transport" 0.955213590339242
157 0.339588526955016 2 93 "GO:0000045;GO:0070925;GO:1905037;GO:0007033" "organelle assembly" 0.84626459180867
312 0.364376986708604 4 21 "GO:0000050;GO:0019627;GO:0071941" "nitrogen cycle metabolic process" 0.848282421972945
-131 0.66596514231514 6 27 "GO:0000054;GO:0033750;GO:0071428;GO:0071426;GO:0006405;GO:0006611;GO:0031503;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0015931;GO:0006913;GO:0051169" "nucleocytoplasmic transport" 0.955213590339242
-745 0.13453182537786 7 10 "GO:0000055" "ribosomal large subunit export from nucleus" 0.641908995374361
124 0.602574153309868 5 44 "GO:0000070;GO:0000819;GO:0098813;GO:0007059" "chromosome segregation" 0.939473932622195
593 0.159163968604337 7 14 "GO:0000076" "DNA replication checkpoint" 0.694640028153994
113 0.685433420645176 2 32 "GO:0000077" "DNA damage checkpoint" 0.955213590339242
-81 0.699881969980008 7 57 "GO:0000079;GO:1904029" "regulation of cyclin-dependent protein serine/threonine kinase activity" 0.955213590339242
199 0.229235907728172 5 92 "GO:0000082;GO:0044843" "G1/S transition of mitotic cell cycle" 0.786624587478179
139 0.679642226166615 6 22 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 0.955213590339242
166 0.370980261646128 5 73 "GO:0000086;GO:0044839" "G2/M transition of mitotic cell cycle" 0.848282421972945
-654 0.10782834871547 3 15 "GO:0000096" "sulfur amino acid metabolic process" 0.613886394391483
-776 0.192222941400905 2 7 "GO:0000097" "sulfur amino acid biosynthetic process" 0.729573436680708
17 0.967085940822556 2 14 "GO:0000103" "sulfate assimilation" 0.998214057399727
-411 0.0321285342138102 2 68 "GO:0000105;GO:0006547" "histidine metabolic process" 0.414017774165392
-86 0.750694756747664 3 34 "GO:0000132;GO:0040001;GO:0051294;GO:0051293;GO:1902850;GO:0051653" "establishment of mitotic spindle orientation" 0.956095498191091
-205 0.484158178041351 2 29 "GO:0000154" "rRNA modification" 0.899833065065457
-334 0.044368070543695 2 91 "GO:0000160" "phosphorelay signal transduction system" 0.444568066847824
164 0.58163808893441 4 28 "GO:0000162;GO:0006568;GO:0009073;GO:0046219;GO:0006586;GO:0009072;GO:0042430;GO:0042435" "aromatic amino acid family metabolic process" 0.928027651452673
275 0.0646176582233772 5 114 "GO:0000165" "MAPK cascade" 0.513864234443047
168 0.371203107711271 3 71 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.848282421972945
415 0.48569847067211 5 7 "GO:0000185" "activation of MAPKKK activity" 0.899833065065457
7 0.982389020507291 2 22 "GO:0000186" "activation of MAPKK activity" 0.998214057399727
-195 0.387073880776093 5 49 "GO:0000187" "activation of MAPK activity" 0.861333475879041
551 0.149447552729045 6 17 "GO:0000188;GO:0043407;GO:0043409;GO:0071901;GO:1902532;GO:0006469;GO:0033673;GO:0051348;GO:0043086;GO:0044092" "negative regulation of protein kinase activity" 0.686910311167445
288 0.604534899739849 3 8 "GO:0000212;GO:0007051" "meiotic spindle organization" 0.939473932622195
140 0.24398845542112 4 177 "GO:0000226;GO:0007010;GO:0007017" "microtubule-based process" 0.792380992549307
-278 0.408628089594185 8 22 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.864368689735896
-188 0.566296271538135 7 23 "GO:0000245" "spliceosomal complex assembly" 0.928027651452673
-121 0.850231051903607 5 6 "GO:0000256;GO:0000255;GO:0043605" "cellular amide catabolic process" 0.965908746040152
341 0.321978285535191 2 21 "GO:0000266;GO:0048285" "organelle fission" 0.839119894517024
-413 0.457700144183124 2 8 "GO:0000270;GO:0030203;GO:0006022" "peptidoglycan metabolic process" 0.894079039122812
-429 0.0405346964190984 3 57 "GO:0000271;GO:0016051" "carbohydrate biosynthetic process" 0.42308089387434
-234 0.485680721027664 2 22 "GO:0000272" "polysaccharide catabolic process" 0.899833065065457
127 0.412343546600557 3 105 "GO:0000278;GO:0007049" "cell cycle" 0.864368689735896
48 0.804290952903201 3 68 "GO:0000281;GO:0061640;GO:0000910" "cytokinesis" 0.965713169110139
524 0.345979632719125 3 8 "GO:0000289" "nuclear-transcribed mRNA poly(A) tail shortening" 0.848282421972945
-221 0.730544111456392 4 6 "GO:0000290;GO:0110156;GO:0110154" "RNA decapping" 0.955213590339242
-63 0.832219589790794 4 28 "GO:0000302;GO:1901700" "response to oxygen-containing compound" 0.965908746040152
498 0.192175011161053 3 17 "GO:0000338;GO:0070646" "protein modification by small protein removal" 0.729573436680708
-465 0.210704337701143 3 18 "GO:0000380" "alternative mRNA splicing, via spliceosome" 0.759445130850882
-331 0.0869637260174353 5 67 "GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311" "regulation of mRNA splicing, via spliceosome" 0.588767928847771
-260 0.263393171075365 7 46 "GO:0000387" "spliceosomal snRNP assembly" 0.811806015731565
185 0.740182490437599 3 8 "GO:0000390;GO:0032988;GO:0032984" "protein-containing complex disassembly" 0.955213590339242
-45 0.681153433273243 2 212 "GO:0000398;GO:0000377;GO:0006397;GO:0000375;GO:0008380" "RNA splicing" 0.955213590339242
-132 0.676027582365329 4 25 "GO:0000413;GO:0018208" "peptidyl-proline modification" 0.955213590339242
127 0.73304776071748 3 18 "GO:0000422;GO:0006914;GO:0061726;GO:0061919;GO:1903008" "autophagy" 0.955213590339242
61 0.893725126242506 2 12 "GO:0000447" "endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.982709465997505
252 0.579935275600215 4 12 "GO:0000451;GO:0031167" "rRNA methylation" 0.928027651452673
536 0.33571627392492 9 8 "GO:0000453" "enzyme-directed rRNA 2'-O-methylation" 0.844761011706618
-355 0.454764913178356 2 11 "GO:0000455" "enzyme-directed rRNA pseudouridine synthesis" 0.894079039122812
125 0.759013088231779 2 15 "GO:0000460" "maturation of 5.8S rRNA" 0.956095498191091
-163 0.577386525756244 3 29 "GO:0000462;GO:0030490" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.928027651452673
-92 0.756436599852992 2 28 "GO:0000463" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.956095498191091
91 0.754891186746595 6 29 "GO:0000469;GO:0090501;GO:0090305" "nucleic acid phosphodiester bond hydrolysis" 0.956095498191091
-189 0.45508192046882 2 39 "GO:0000470" "maturation of LSU-rRNA" 0.894079039122812
30 0.932966823059258 8 20 "GO:0000479;GO:0000478;GO:0090502" "endonucleolytic cleavage involved in rRNA processing" 0.998214057399727
255 0.647322732996309 2 8 "GO:0000492;GO:0000491" "small nucleolar ribonucleoprotein complex assembly" 0.950288020789407
18 0.974963401156325 4 8 "GO:0000712" "resolution of meiotic recombination intermediates" 0.998214057399727
-1452 0.00906816573818989 2 8 "GO:0000716;GO:0000715" "nucleotide-excision repair, DNA damage recognition" 0.340996209839891
101 0.839865989463566 4 10 "GO:0000722;GO:0006312" "mitotic recombination" 0.965908746040152
-183 0.267533742488623 2 92 "GO:0000724;GO:0000725;GO:0006302;GO:0006310" "DNA recombination" 0.812329727192728
97 0.831776019861757 8 12 "GO:0000727" "double-strand break repair via break-induced replication" 0.965908746040152
-249 0.351005513507066 2 35 "GO:0000746;GO:0044764;GO:0051704" "multi-organism cellular process" 0.848282421972945
99 0.626216521281422 3 61 "GO:0000902" "cell morphogenesis" 0.942439610796859
186 0.738908597023522 2 8 "GO:0000904" "cell morphogenesis involved in differentiation" 0.955213590339242
-513 0.118812697705408 4 23 "GO:0000917;GO:0090529;GO:0032506" "cytokinetic process" 0.626580647899046
226 0.684437296381747 2 8 "GO:0000959" "mitochondrial RNA metabolic process" 0.955213590339242
410 0.560420944036787 7 5 "GO:0000963;GO:0140053" "mitochondrial RNA processing" 0.928027651452673
-438 0.43176691564391 4 8 "GO:0000967" "rRNA 5'-end processing" 0.883806379686763
-17 0.975232524942043 6 8 "GO:0000972" "transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery" 0.998214057399727
-409 0.462208525215186 3 8 "GO:0001123;GO:0006352" "transcription initiation from bacterial-type RNA polymerase promoter" 0.894079039122812
271 0.229202648623442 2 49 "GO:0001501;GO:0048731" "system development" 0.786624587478179
478 0.0771038397318919 2 34 "GO:0001503" "ossification" 0.559840923270693
-164 0.768382755347747 3 8 "GO:0001504;GO:0006836;GO:0098657" "neurotransmitter transport" 0.956095498191091
-68 0.890984979177659 2 10 "GO:0001505" "regulation of neurotransmitter levels" 0.982709465997505
588 0.403563717094398 2 5 "GO:0001508" "action potential" 0.864368689735896
-351 0.256715813477759 5 26 "GO:0001510;GO:0043414;GO:0032259" "macromolecule methylation" 0.808896997184637
-413 0.132824985280957 4 33 "GO:0001522" "pseudouridine synthesis" 0.641908995374361
-217 0.499643335926796 3 24 "GO:0001523;GO:0016101" "retinoid metabolic process" 0.900436371580305
287 0.0302705769617849 3 145 "GO:0001525" "angiogenesis" 0.414017774165392
241 0.473902034048427 2 22 "GO:0001541;GO:0048608" "reproductive structure development" 0.899833065065457
367 0.56798868912555 3 6 "GO:0001553" "luteinization" 0.928027651452673
885 0.208586320027243 3 5 "GO:0001554" "luteolysis" 0.759445130850882
862 0.0833735742606644 3 10 "GO:0001556;GO:0048469;GO:0071695;GO:0021700" "anatomical structure maturation" 0.572193982254697
93 0.709780613959628 3 40 "GO:0001558;GO:0040008" "regulation of cell growth" 0.955213590339242
-553 0.320747580491988 3 8 "GO:0001561;GO:0009062;GO:0019395;GO:0044242;GO:0034440;GO:0030258" "cellular lipid catabolic process" 0.839119894517024
224 0.594785201758478 2 14 "GO:0001568" "blood vessel development" 0.939473932622195
-80 0.909172808841966 5 5 "GO:0001569" "branching involved in blood vessel morphogenesis" 0.992365092003976
465 0.434816719603874 4 7 "GO:0001570" "vasculogenesis" 0.885541367973743
1137 0.0223835087399416 2 10 "GO:0001578" "microtubule bundle formation" 0.414017774165392
265 0.451648343667041 2 20 "GO:0001649" "osteoblast differentiation" 0.894079039122812
-60 0.867866405882666 2 19 "GO:0001654;GO:0007423" "eye development" 0.972709327398693
138 0.830128404322534 2 6 "GO:0001656" "metanephros development" 0.965908746040152
-160 0.820624765675494 2 5 "GO:0001658" "branching involved in ureteric bud morphogenesis" 0.965908746040152
-244 0.728529471363239 2 5 "GO:0001659" "temperature homeostasis" 0.955213590339242
150 0.4220729666817 4 72 "GO:0001666;GO:0036293;GO:0070482;GO:0009628" "response to abiotic stimulus" 0.873795687221205
258 0.511687123108859 2 16 "GO:0001667;GO:0001755" "ameboidal-type cell migration" 0.909061165523186
-236 0.652461215372621 5 9 "GO:0001675;GO:0010927;GO:0033363;GO:0016050" "vesicle organization" 0.950288020789407
196 0.70928744757727 2 9 "GO:0001676" "long-chain fatty acid metabolic process" 0.955213590339242
-343 0.490371837242645 3 10 "GO:0001678;GO:0042593;GO:0033500" "cellular glucose homeostasis" 0.899833065065457
888 0.206790203072004 4 5 "GO:0001682;GO:0099116" "tRNA 5'-end processing" 0.759445130850882
262 0.223746647943147 5 54 "GO:0001701;GO:0043009;GO:0009792;GO:0009790" "embryo development ending in birth or egg hatching" 0.778451879302199
-176 0.737423867481696 4 9 "GO:0001702;GO:0007369" "gastrulation with mouth forming second" 0.955213590339242
1261 0.0340671342675106 3 7 "GO:0001704;GO:0001707" "formation of primary germ layer" 0.414017774165392
-231 0.742680504121816 3 5 "GO:0001708" "cell fate specification" 0.955213590339242
-374 0.373641966894083 7 14 "GO:0001731" "formation of translation preinitiation complex" 0.848282421972945
-645 0.00673983793606983 2 44 "GO:0001732" "formation of cytoplasmic translation initiation complex" 0.281388233830915
1195 0.0227057164056191 2 9 "GO:0001736;GO:0007164" "establishment of planar polarity" 0.414017774165392
886 0.0751183694378828 2 10 "GO:0001745;GO:0048592;GO:0090596" "eye morphogenesis" 0.553718944350163
6 0.991742996073597 2 8 "GO:0001754;GO:0046530;GO:0030182" "eye photoreceptor cell differentiation" 0.999046985074528
-459 0.409574735917547 3 8 "GO:0001756;GO:0009952;GO:0035282;GO:0003002" "regionalization" 0.864368689735896
391 0.18167165556518 2 29 "GO:0001764" "neuron migration" 0.70556201114849
308 0.604538534263965 2 7 "GO:0001765;GO:0071709" "membrane raft assembly" 0.939473932622195
195 0.781814946896989 3 5 "GO:0001771;GO:0009988;GO:0008037" "immunological synapse formation" 0.960424735916935
-891 0.0605195600063495 3 11 "GO:0001774;GO:0042116" "macrophage activation" 0.49705409119969
-286 0.656473376549069 2 6 "GO:0001779;GO:0030101" "natural killer cell differentiation" 0.950558270667872
174 0.690451106015398 2 13 "GO:0001782;GO:0002260" "lymphocyte homeostasis" 0.955213590339242
909 0.102450839008564 2 8 "GO:0001816" "cytokine production" 0.607377815719465
105 0.729985208586208 2 27 "GO:0001817" "regulation of cytokine production" 0.955213590339242
-266 0.679437925582579 2 6 "GO:0001818;GO:0051241" "negative regulation of cytokine production" 0.955213590339242
446 0.326234156319329 2 12 "GO:0001819" "positive regulation of cytokine production" 0.839119894517024
-4 0.986062436606082 3 44 "GO:0001822" "kidney development" 0.998214057399727
-226 0.747848263768453 2 5 "GO:0001824" "blastocyst development" 0.956095498191091
456 0.337229944793061 3 11 "GO:0001825" "blastocyst formation" 0.844761011706618
533 0.26149121744466 3 11 "GO:0001835;GO:0035188;GO:0071684" "blastocyst hatching" 0.811806015731565
-293 0.537554460676141 3 11 "GO:0001836;GO:0008637" "release of cytochrome c from mitochondria" 0.91916308805033
117 0.844801945278526 3 7 "GO:0001837;GO:0048762" "epithelial to mesenchymal transition" 0.965908746040152
69 0.826514554110882 4 25 "GO:0001843;GO:0060606;GO:0035148" "tube formation" 0.965908746040152
-940 0.181555006638234 2 5 "GO:0001867;GO:0006956" "complement activation, lectin pathway" 0.70556201114849
-484 0.415896164198435 3 7 "GO:0001881;GO:0043112" "receptor recycling" 0.864580822669776
-85 0.766625747950063 3 30 "GO:0001889;GO:0048732" "liver development" 0.956095498191091
-146 0.836033933149961 2 5 "GO:0001890" "placenta development" 0.965908746040152
-895 0.20368671050395 2 5 "GO:0001893;GO:0060135" "maternal placenta development" 0.755904014536881
918 0.0531029311222532 2 11 "GO:0001894" "tissue homeostasis" 0.484269778164469
881 0.113568619668979 2 8 "GO:0001895" "retina homeostasis" 0.625241499238472
-10 0.98561428507232 3 9 "GO:0001909;GO:0001906" "leukocyte mediated cytotoxicity" 0.998214057399727
-245 0.727674743281265 4 5 "GO:0001913" "T cell mediated cytotoxicity" 0.955213590339242
28 0.947564012306172 5 14 "GO:0001916;GO:0001912;GO:0001914;GO:0002711;GO:0001910;GO:0031343;GO:0002709;GO:0031341" "regulation of leukocyte mediated cytotoxicity" 0.998214057399727
563 0.235617418256243 2 11 "GO:0001919" "regulation of receptor recycling" 0.787799417940767
275 0.644446252091363 2 7 "GO:0001921" "positive regulation of receptor recycling" 0.950288020789407
15 0.891861207166114 4 224 "GO:0001932;GO:0042325;GO:0019220;GO:0051174;GO:0031399;GO:0032268;GO:0051246" "regulation of phosphate metabolic process" 0.982709465997505
73 0.795805989224078 4 31 "GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0051248;GO:0010563" "negative regulation of protein phosphorylation" 0.964258665336121
71 0.637082144885318 3 113 "GO:0001934;GO:0031401;GO:0042327;GO:0045937;GO:0010562;GO:0032270;GO:0051247;GO:0051173" "positive regulation of nitrogen compound metabolic process" 0.950288020789407
231 0.626411956876954 3 11 "GO:0001936;GO:0050678" "regulation of endothelial cell proliferation" 0.942439610796859
87 0.901734715330243 6 5 "GO:0001937;GO:0050680;GO:0008285" "negative regulation of endothelial cell proliferation" 0.988553812648691
47 0.947375802778619 5 5 "GO:0001938;GO:0050679" "positive regulation of epithelial cell proliferation" 0.998214057399727
760 0.237090473087435 5 6 "GO:0001947" "heart looping" 0.787799417940767
-57 0.928806077989602 3 6 "GO:0001952;GO:0010810;GO:0030155" "regulation of cell adhesion" 0.998214057399727
693 0.324874409347383 2 5 "GO:0001958;GO:0036075" "endochondral ossification" 0.839119894517024
2 0.997202340417274 2 6 "GO:0001959;GO:0060759" "regulation of cytokine-mediated signaling pathway" 0.999046985074528
260 0.330355079376951 3 35 "GO:0002009;GO:0048729" "morphogenesis of an epithelium" 0.840141597806358
-708 0.314703909740624 2 5 "GO:0002011" "morphogenesis of an epithelial sheet" 0.839119894517024
796 0.12931358349987 2 9 "GO:0002026" "regulation of the force of heart contraction" 0.641908995374361
262 0.598543777111221 2 10 "GO:0002027" "regulation of heart rate" 0.939473932622195
139 0.828609823895052 6 6 "GO:0002028;GO:0010959" "regulation of sodium ion transport" 0.965908746040152
-363 0.572309960033878 4 6 "GO:0002040" "sprouting angiogenesis" 0.928027651452673
529 0.373834126693334 4 7 "GO:0002062" "chondrocyte differentiation" 0.848282421972945
158 0.822395080460134 2 5 "GO:0002064" "epithelial cell development" 0.965908746040152
96 0.862647486536299 2 8 "GO:0002082;GO:0043467;GO:1903578" "regulation of oxidative phosphorylation" 0.972505230743249
185 0.724183427903358 5 9 "GO:0002084;GO:0035601;GO:0042159;GO:0098734;GO:0098732;GO:0030163;GO:0042157" "macromolecule deacylation" 0.955213590339242
-64 0.849704256450759 5 22 "GO:0002090;GO:0048259;GO:0030100;GO:0060627" "regulation of vesicle-mediated transport" 0.965908746040152
-141 0.777044515477198 5 10 "GO:0002092;GO:0048260;GO:0045807;GO:0051130" "positive regulation of cellular component organization" 0.958865276487872
11 0.966909850130739 5 37 "GO:0002097" "tRNA wobble base modification" 0.998214057399727
77 0.807652331052192 2 25 "GO:0002098" "tRNA wobble uridine modification" 0.965713169110139
-486 0.354645440643942 4 9 "GO:0002100;GO:0006382;GO:0016553" "base conversion or substitution editing" 0.848282421972945
783 0.0988534022233157 9 11 "GO:0002115;GO:0006816" "calcium ion transport" 0.607377815719465
-292 0.600068554090722 2 8 "GO:0002119" "nematode larval development" 0.939473932622195
497 0.237440543131848 3 14 "GO:0002164;GO:0009791" "post-embryonic development" 0.787799417940767
-404 0.0194052763195045 4 84 "GO:0002181;GO:0006412;GO:0043043;GO:0006518" "peptide metabolic process" 0.414017774165392
-577 0.412185827102016 2 5 "GO:0002183;GO:0006413" "cytoplasmic translational initiation" 0.864368689735896
725 0.0309639882312679 3 22 "GO:0002218;GO:0045089;GO:0045088" "regulation of innate immune response" 0.414017774165392
