"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-178 0.412532611577889 2 13 "GO:0000002" "mitochondrial genome maintenance" 0.863440349814186
-116 0.676316069463689 5 8 "GO:0000012" "single strand break repair" 0.936437634642031
-317 0.285683262400004 4 7 "GO:0000018;GO:0051052" "regulation of DNA recombination" 0.734614103314296
-79 0.821394470709296 3 5 "GO:0000022;GO:0051231" "spindle elongation" 0.972733134511886
-55 0.662339482733308 2 39 "GO:0000027" "ribosomal large subunit assembly" 0.931414897593714
-269 0.158218780277992 2 17 "GO:0000028" "ribosomal small subunit assembly" 0.59332042604247
92 0.672205867877549 4 13 "GO:0000038" "very long-chain fatty acid metabolic process" 0.935544249107929
67 0.542988838473254 2 52 "GO:0000045;GO:0070925;GO:1905037;GO:0007033" "organelle assembly" 0.908760516016925
-248 0.294957716627637 4 11 "GO:0000050;GO:0019627;GO:0071941" "urea metabolic process" 0.749002114081267
-178 0.215358961469167 6 30 "GO:0000054;GO:0033750;GO:0071428;GO:0071426;GO:0006405;GO:0006611;GO:0031503;GO:0050658;GO:0051168;GO:0006886;GO:0050657;GO:0051236;GO:0006913;GO:0046907;GO:0015931;GO:0051169" "intracellular transport" 0.652657874793792
-321 0.196224486526223 2 10 "GO:0000055" "ribosomal large subunit export from nucleus" 0.63488209818653
69 0.653164528784178 4 26 "GO:0000070;GO:0000819;GO:0098813;GO:0007059" "chromosome segregation" 0.931414897593714
-151 0.611560351846933 2 7 "GO:0000076" "DNA replication checkpoint" 0.92764772471164
5 0.973685658493491 5 28 "GO:0000077;GO:0031570;GO:0000075;GO:0045786" "cell cycle checkpoint" 0.997692940239037
-151 0.319995767458058 7 27 "GO:0000079;GO:1904029" "regulation of cyclin-dependent protein serine/threonine kinase activity" 0.771418367979247
-70 0.543153600408571 2 47 "GO:0000082;GO:0044843" "G1/S transition of mitotic cell cycle" 0.908760516016925
-125 0.536671315100589 3 15 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 0.908760516016925
-16 0.904987313412384 4 35 "GO:0000086;GO:0044839" "cell cycle G2/M phase transition" 0.992391236718215
465 0.146653961781346 4 6 "GO:0000096" "sulfur amino acid metabolic process" 0.582302495308286
-37 0.833855490688741 7 20 "GO:0000132;GO:0040001;GO:0051294;GO:0051293;GO:1902850;GO:0051653" "establishment of mitotic spindle orientation" 0.972733134511886
35 0.876269638137953 7 12 "GO:0000154" "rRNA modification" 0.992391236718215
-99 0.305439906803289 5 68 "GO:0000165;GO:0035556" "intracellular signal transduction" 0.749002114081267
