target_id	length	eff_length	est_counts	tpm
TRINITY_DN21519_c0_g1_i1	304	203.441	1	0.179883
TRINITY_DN21515_c0_g2_i1	205	108.85	1.21115	0.407192
TRINITY_DN21515_c0_g1_i1	449	347.327	3.61183	0.380556
TRINITY_DN21442_c1_g1_i1	203	107.118	0	0
TRINITY_DN21442_c0_g1_i1	283	182.829	0	0
TRINITY_DN21452_c0_g1_i1	332	230.969	0	0
TRINITY_DN21452_c0_g1_i10	429	327.327	2	0.223603
TRINITY_DN21452_c0_g1_i11	414	312.487	0	0
TRINITY_DN21452_c0_g1_i2	401	299.579	0	0
TRINITY_DN21452_c0_g1_i3	486	384.289	0	0
TRINITY_DN21452_c0_g1_i4	313	212.212	1	0.172449
TRINITY_DN21452_c0_g1_i5	328	226.992	0	0
TRINITY_DN21452_c0_g1_i7	226	127.955	0	0
TRINITY_DN21452_c0_g1_i8	294	193.64	0	0
TRINITY_DN21452_c0_g1_i9	218	120.637	1	0.303353
TRINITY_DN21452_c0_g2_i1	230	131.731	0	0
TRINITY_DN21452_c1_g1_i1	217	119.699	0	0
TRINITY_DN21478_c0_g1_i1	292	191.717	1.02562	0.195774
TRINITY_DN21478_c0_g1_i2	720	617.977	2	0.118437
TRINITY_DN21520_c0_g1_i1	217	119.699	0	0
TRINITY_DN21482_c0_g1_i1	215	117.845	0	0
TRINITY_DN21438_c0_g1_i1	357	255.776	0	0
TRINITY_DN21438_c1_g1_i1	232	133.569	0	0
TRINITY_DN21536_c1_g1_i1	201	105.305	0	0
TRINITY_DN21536_c0_g2_i1	351	249.801	0	0
TRINITY_DN21536_c0_g1_i1	234	135.487	3	0.810312
TRINITY_DN21536_c0_g1_i3	498	396.289	19	1.75457
TRINITY_DN21536_c0_g1_i4	231	132.637	0	0
TRINITY_DN21473_c0_g1_i1	313	212.212	1	0.172449
TRINITY_DN21528_c0_g1_i1	216	118.76	0	0
TRINITY_DN21528_c0_g1_i2	599	497.192	0	0
TRINITY_DN21463_c0_g1_i1	245	145.916	0	0
TRINITY_DN21483_c0_g1_i1	207	110.691	0	0
TRINITY_DN21483_c0_g1_i2	229	130.757	0	0
TRINITY_DN21454_c1_g1_i1	284	183.811	4.01407	0.799176
TRINITY_DN21481_c3_g1_i1	285	184.793	0	0
TRINITY_DN21513_c1_g1_i1	625	523.088	6	0.419765
TRINITY_DN21513_c0_g1_i1	207	110.691	0	0
TRINITY_DN21513_c0_g2_i1	244	144.916	0	0
TRINITY_DN21513_c0_g2_i10	354	252.776	0	0
TRINITY_DN21513_c0_g2_i3	412	310.519	0	0
TRINITY_DN21513_c0_g2_i6	470	368.327	0	0
TRINITY_DN21513_c0_g2_i8	244	144.916	0	0
TRINITY_DN21505_c1_g1_i1	205	108.85	248.561	83.5668
TRINITY_DN21509_c0_g1_i1	319	218.104	0	0
TRINITY_DN21443_c0_g1_i1	220	122.463	3	0.896488
TRINITY_DN21487_c0_g1_i1	219	121.526	1	0.301135
TRINITY_DN21499_c0_g1_i1	211	114.274	15	4.80369
TRINITY_DN21437_c1_g1_i1	214	116.941	0	0
TRINITY_DN21437_c2_g1_i1	234	135.487	0	0
TRINITY_DN21444_c0_g1_i1	237	138.39	0	0
TRINITY_DN21444_c0_g2_i1	354	252.776	7.08798	1.02616
TRINITY_DN21436_c0_g1_i1	969	866.977	1	0.0422106
TRINITY_DN21436_c0_g1_i2	628	526.088	1	0.0695618
TRINITY_DN21469_c0_g1_i1	204	107.962	0	0
TRINITY_DN21507_c0_g1_i1	262	162.298	0	0
TRINITY_DN21459_c0_g1_i1	262	162.298	0	0
TRINITY_DN21465_c0_g1_i1	213	116.073	0	0
TRINITY_DN21510_c1_g1_i1	234	135.487	0	0
TRINITY_DN21525_c0_g1_i1	257	157.442	0	0
TRINITY_DN21525_c0_g1_i2	324	223.037	0	0
TRINITY_DN21479_c0_g1_i1	258	158.394	0	0
TRINITY_DN21535_c0_g1_i1	214	116.941	0	0
TRINITY_DN21462_c0_g1_i1	464	362.327	1	0.101002
TRINITY_DN21462_c0_g1_i2	545	443.289	0	0
TRINITY_DN21530_c0_g1_i1	281	180.866	0	0
TRINITY_DN21488_c0_g1_i1	274	174.044	0	0
TRINITY_DN21518_c0_g2_i1	537	435.289	1	0.0840721
TRINITY_DN21518_c0_g1_i1	545	443.289	5	0.412775
TRINITY_DN21447_c0_g1_i1	298	197.581	1	0.185219
TRINITY_DN21496_c0_g1_i1	239	140.291	0	0
TRINITY_DN21450_c0_g1_i1	225	126.994	0	0
TRINITY_DN21531_c0_g1_i1	283	182.829	0	0
TRINITY_DN21534_c0_g1_i1	416	314.456	0	0
TRINITY_DN21446_c0_g1_i2	1211	1108.98	0	0
TRINITY_DN21446_c0_g1_i4	1046	943.977	0	0
TRINITY_DN21517_c0_g2_i1	217	119.699	32	9.7834
TRINITY_DN21517_c0_g1_i1	245	145.916	23.5225	5.89943
TRINITY_DN21517_c2_g1_i1	246	146.872	0	0
TRINITY_DN21440_c0_g2_i1	213	116.073	0	0
TRINITY_DN21440_c0_g1_i1	315	214.191	0	0
TRINITY_DN21490_c0_g1_i1	260	160.33	0	0
TRINITY_DN21494_c1_g1_i1	323	222.082	7.4176	1.2223
TRINITY_DN21494_c1_g1_i2	232	133.569	10.2079	2.79678
TRINITY_DN21494_c1_g1_i3	220	122.463	7.50416	2.24246
TRINITY_DN21494_c1_g1_i4	233	134.528	0	0
TRINITY_DN21494_c2_g1_i1	213	116.073	0	0
TRINITY_DN21500_c0_g2_i1	261	161.314	0	0
TRINITY_DN21500_c0_g1_i1	225	126.994	0	0
TRINITY_DN21526_c0_g1_i1	328	226.992	0	0
TRINITY_DN21526_c0_g2_i1	298	197.581	0	0
TRINITY_DN21506_c0_g1_i1	337	235.923	0	0
TRINITY_DN21470_c0_g1_i1	394	292.638	351.212	43.9205
TRINITY_DN21470_c1_g1_i1	381	279.696	155.844	20.3908
TRINITY_DN21470_c6_g1_i1	362	260.776	53.1347	7.45659
TRINITY_DN21470_c5_g1_i1	261	161.314	27.1311	6.15495
TRINITY_DN21470_c7_g1_i1	218	120.637	9	2.73018
TRINITY_DN21470_c4_g1_i1	237	138.39	23.1227	6.11453
TRINITY_DN21458_c0_g1_i1	232	133.569	0	0
TRINITY_DN21458_c1_g1_i1	265	165.215	0	0
TRINITY_DN21472_c2_g1_i1	216	118.76	0	0
TRINITY_DN21472_c0_g1_i1	202	106.218	0	0
TRINITY_DN21456_c2_g1_i1	280	179.866	2.02125	0.411245
TRINITY_DN21456_c0_g1_i1	284	183.811	0	0
TRINITY_DN21497_c1_g1_i1	228	129.863	0	0
TRINITY_DN21504_c1_g1_i1	225	126.994	50.976	14.6897
TRINITY_DN21475_c1_g1_i1	220	122.463	0	0
TRINITY_DN5656_c0_g1_i1	362	260.776	0	0
TRINITY_DN5656_c0_g1_i2	787	684.977	0	0
TRINITY_DN5656_c0_g1_i3	337	235.923	416.638	64.6276
TRINITY_DN5625_c0_g1_i1	449	347.327	2.02784	0.21366
TRINITY_DN5625_c0_g1_i2	446	344.327	0	0
TRINITY_DN5625_c0_g1_i3	285	184.793	0	0
TRINITY_DN5625_c0_g1_i4	521	419.289	0	0
TRINITY_DN5625_c0_g2_i1	265	165.215	0	0
TRINITY_DN5625_c0_g2_i2	265	165.215	0	0
TRINITY_DN5625_c0_g2_i3	303	202.441	0	0
TRINITY_DN5625_c0_g2_i4	303	202.441	0	0
TRINITY_DN5625_c2_g1_i1	250	150.706	0	0
TRINITY_DN5655_c0_g1_i1	1730	1627.98	1	0.0224792
TRINITY_DN5655_c0_g1_i2	1781	1678.98	0	0
TRINITY_DN5680_c0_g1_i1	937	834.977	59	2.58587
TRINITY_DN5627_c0_g1_i1	238	139.348	0	0
TRINITY_DN5636_c1_g1_i1	208	111.622	2	0.655704
TRINITY_DN5636_c0_g1_i1	399	297.609	0	0
TRINITY_DN5636_c0_g1_i11	1080	977.977	0	0
TRINITY_DN5636_c0_g1_i2	902	799.977	0	0
TRINITY_DN5636_c0_g1_i3	955	852.977	0	0
TRINITY_DN5636_c0_g1_i4	613	511.192	0	0
TRINITY_DN5636_c0_g1_i5	805	702.977	0	0
TRINITY_DN5636_c0_g1_i6	998	895.977	0	0
TRINITY_DN5636_c0_g1_i9	738	635.977	1	0.0575424
TRINITY_DN5653_c0_g3_i1	210	113.391	0	0
TRINITY_DN5653_c0_g1_i1	224	126.046	7.01559	2.03688
TRINITY_DN5653_c1_g1_i1	247	147.857	0	0
TRINITY_DN5653_c0_g4_i1	206	109.771	6.4293	2.14341
TRINITY_DN5653_c0_g2_i1	234	135.487	16.236	4.38541
TRINITY_DN5653_c0_g2_i2	236	137.39	8.82562	2.35082
TRINITY_DN5653_c0_g2_i3	232	133.569	0	0
TRINITY_DN5633_c0_g3_i1	511	409.289	0	0
TRINITY_DN5633_c0_g3_i2	502	400.289	0	0
TRINITY_DN5633_c0_g3_i3	349	247.801	2.31687	0.342158
TRINITY_DN5633_c0_g1_i1	265	165.215	15.5982	3.45505
TRINITY_DN5633_c0_g1_i2	270	170.13	50.2846	10.8164
TRINITY_DN5633_c0_g2_i1	305	204.4	0	0
TRINITY_DN5633_c0_g2_i2	277	176.974	1.39223	0.287893
TRINITY_DN5633_c0_g2_i3	207	110.691	0	0
TRINITY_DN5693_c0_g1_i2	288	187.774	0	0
TRINITY_DN5693_c0_g1_i3	274	174.044	0	0
TRINITY_DN5693_c0_g1_i4	363	261.75	0	0
TRINITY_DN5603_c0_g1_i1	384	282.696	3	0.388357
TRINITY_DN5610_c0_g1_i1	2266	2163.98	2	0.0338226
TRINITY_DN5610_c0_g1_i2	3069	2966.98	0	0
TRINITY_DN5610_c0_g1_i5	3252	3149.98	0	0
TRINITY_DN5610_c0_g1_i6	3252	3149.98	0	0
TRINITY_DN5610_c0_g1_i7	231	132.637	0	0
TRINITY_DN5661_c0_g1_i1	577	475.289	0	0
TRINITY_DN5661_c0_g1_i3	349	247.801	0	0
TRINITY_DN5661_c0_g1_i4	777	674.977	0	0
TRINITY_DN5661_c0_g1_i5	304	203.441	0	0
TRINITY_DN5661_c0_g1_i6	349	247.801	0	0
TRINITY_DN5661_c0_g1_i7	282	181.829	0	0
TRINITY_DN5661_c0_g1_i8	390	288.638	0	0
TRINITY_DN5661_c0_g2_i1	326	225.015	0	0
TRINITY_DN5661_c0_g4_i1	285	184.793	0	0
TRINITY_DN5661_c0_g4_i2	313	212.212	0	0
TRINITY_DN5661_c0_g4_i3	330	228.992	0	0
TRINITY_DN5661_c0_g4_i4	477	375.327	0	0
TRINITY_DN5661_c0_g4_i5	329	227.992	0	0
TRINITY_DN5607_c0_g1_i1	273	173.079	3	0.634318
TRINITY_DN5630_c0_g1_i1	618	516.192	0	0
TRINITY_DN5630_c0_g1_i2	423	321.424	0	0
TRINITY_DN5630_c0_g1_i3	580	478.241	0	0
TRINITY_DN5630_c0_g1_i4	284	183.811	0	0
TRINITY_DN5664_c0_g1_i1	430	328.327	19	2.11776
TRINITY_DN5668_c0_g1_i1	398	296.638	0	0
TRINITY_DN5668_c0_g1_i2	294	193.64	0	0
TRINITY_DN5613_c0_g2_i1	239	140.291	0	0
TRINITY_DN5613_c0_g1_i1	370	268.724	0	0
TRINITY_DN5613_c0_g1_i2	268	168.165	0	0
TRINITY_DN5613_c0_g1_i3	327	225.992	0	0
TRINITY_DN5613_c0_g1_i4	334	232.923	0	0
TRINITY_DN5613_c0_g1_i5	232	133.569	0	0
TRINITY_DN5644_c0_g1_i1	478	376.327	31	3.01457
TRINITY_DN5614_c0_g1_i1	231	132.637	8	2.20727
TRINITY_DN5651_c0_g1_i1	275	175.009	5	1.04554
TRINITY_DN5651_c0_g1_i2	267	167.181	0	0
TRINITY_DN5651_c0_g1_i3	267	167.181	0	0
TRINITY_DN5669_c0_g1_i1	471	369.327	11	1.08996
TRINITY_DN5673_c0_g1_i1	482	380.327	1.21757	0.117157
TRINITY_DN5673_c0_g1_i2	579	477.241	0	0
TRINITY_DN5692_c0_g1_i1	833	730.977	12.0165	0.601593
TRINITY_DN5692_c0_g1_i2	874	771.977	18.9835	0.899916
TRINITY_DN5612_c0_g1_i1	1124	1021.98	15	0.53713
TRINITY_DN5620_c0_g1_i1	216	118.76	0	0
TRINITY_DN5654_c0_g1_i1	463	361.327	0	0
TRINITY_DN5654_c0_g1_i10	458	356.327	0	0
TRINITY_DN5654_c0_g1_i12	228	129.863	14.8857	4.1948
TRINITY_DN5654_c0_g1_i13	305	204.4	0	0
TRINITY_DN5654_c0_g1_i2	223	125.11	1.60206	0.468616
TRINITY_DN5654_c0_g1_i3	310	209.317	1.71337	0.299554
TRINITY_DN5654_c0_g1_i5	466	364.327	6.35757	0.638601
TRINITY_DN5654_c0_g1_i6	446	344.327	0	0
TRINITY_DN5654_c0_g1_i7	290	189.717	63.4706	12.2432
TRINITY_DN5654_c0_g1_i8	331	229.992	0	0
TRINITY_DN5654_c2_g1_i1	229	130.757	0	0
TRINITY_DN5654_c0_g2_i1	337	235.923	3.38331	0.524809
TRINITY_DN5665_c0_g1_i2	329	227.992	2	0.321025
TRINITY_DN5665_c0_g1_i3	276	175.974	0	0
TRINITY_DN5665_c0_g1_i4	354	252.776	0	0
TRINITY_DN5665_c0_g1_i5	518	416.289	0	0
TRINITY_DN5665_c0_g1_i6	344	242.851	0	0
TRINITY_DN5665_c0_g1_i7	508	406.289	0	0
TRINITY_DN5608_c0_g1_i1	565	463.289	146	11.5327
TRINITY_DN5697_c1_g2_i1	243	143.96	3	0.762621
TRINITY_DN5697_c1_g2_i2	249	149.782	0	0
TRINITY_DN5697_c1_g1_i1	320	219.104	0	0
TRINITY_DN5697_c1_g1_i2	330	228.992	0	0
TRINITY_DN5697_c1_g1_i3	237	138.39	1.41958	0.375392
TRINITY_DN5697_c1_g1_i4	210	113.391	1.02337	0.330283
TRINITY_DN5697_c1_g3_i1	321	220.104	0	0
TRINITY_DN5621_c0_g1_i1	996	893.977	24	0.982459
TRINITY_DN5600_c0_g1_i1	1309	1206.98	1	0.0303201
TRINITY_DN5670_c0_g1_i1	484	382.327	0	0
TRINITY_DN5670_c0_g1_i2	213	116.073	0	0
TRINITY_DN5643_c0_g1_i1	881	778.977	3	0.140937
TRINITY_DN5643_c0_g1_i2	345	243.851	0	0
TRINITY_DN5672_c0_g1_i1	293	192.698	0	0
TRINITY_DN5672_c0_g1_i2	360	258.776	1.69641	0.239903
TRINITY_DN5672_c0_g1_i3	293	192.698	1.31849	0.250398
TRINITY_DN5672_c0_g1_i4	370	268.724	0	0
TRINITY_DN5672_c0_g1_i5	357	255.776	10.5221	1.50547
TRINITY_DN5672_c0_g1_i6	431	329.327	2.66278	0.295895
TRINITY_DN5672_c0_g1_i7	428	326.327	11.2377	1.26025
TRINITY_DN5672_c1_g1_i1	225	126.994	0	0
TRINITY_DN5695_c0_g2_i1	206	109.771	2.01338	0.671225
TRINITY_DN5695_c0_g1_i1	262	162.298	35	7.89197
TRINITY_DN5695_c0_g1_i2	251	151.691	0	0
TRINITY_DN5695_c3_g1_i1	212	115.156	2.00037	0.635704
TRINITY_DN5695_c1_g1_i1	250	150.706	22	5.34222
TRINITY_DN5695_c0_g3_i1	218	120.637	18.9256	5.74115
TRINITY_DN5647_c0_g1_i1	493	391.289	7	0.654682
TRINITY_DN5690_c0_g1_i11	516	414.289	2.10293	0.185759
TRINITY_DN5690_c0_g1_i12	1016	913.977	0	0
TRINITY_DN5690_c0_g1_i13	348	246.826	1.02762	0.15236
TRINITY_DN5690_c0_g1_i14	932	829.977	1.02509	0.0451986
TRINITY_DN5690_c0_g1_i2	426	324.36	0	0
TRINITY_DN5690_c0_g1_i3	542	440.289	0	0
TRINITY_DN5690_c0_g1_i4	286	185.793	0	0
TRINITY_DN5690_c0_g1_i6	649	547.035	0	0
TRINITY_DN5690_c0_g1_i8	312	211.212	0	0
TRINITY_DN5690_c0_g1_i9	328	226.992	0	0
TRINITY_DN5650_c0_g1_i1	441	339.327	0	0
TRINITY_DN5650_c0_g1_i11	295	194.64	0	0
TRINITY_DN5650_c0_g1_i14	324	223.037	9	1.47671
