target_id	length	eff_length	est_counts	tpm
TRINITY_DN21519_c0_g1_i1	304	243.33	0	0
TRINITY_DN21515_c0_g2_i1	205	145.18	0	0
TRINITY_DN21515_c0_g1_i1	449	388.305	0	0
TRINITY_DN21442_c1_g1_i1	203	143.238	0	0
TRINITY_DN21442_c0_g1_i1	283	222.33	0	0
TRINITY_DN21452_c0_g1_i1	332	271.305	0	0
TRINITY_DN21452_c0_g1_i10	429	368.305	0	0
TRINITY_DN21452_c0_g1_i11	414	353.305	0	0
TRINITY_DN21452_c0_g1_i2	401	340.305	0	0
TRINITY_DN21452_c0_g1_i3	486	425.305	0	0
TRINITY_DN21452_c0_g1_i4	313	252.305	0	0
TRINITY_DN21452_c0_g1_i5	328	267.305	0	0
TRINITY_DN21452_c0_g1_i7	226	165.773	0	0
TRINITY_DN21452_c0_g1_i8	294	233.33	0	0
TRINITY_DN21452_c0_g1_i9	218	157.967	0	0
TRINITY_DN21452_c0_g2_i1	230	169.739	0	0
TRINITY_DN21452_c1_g1_i1	217	157.014	0	0
TRINITY_DN21478_c0_g1_i1	292	231.33	48.8856	3.44994
TRINITY_DN21478_c0_g1_i2	720	659.255	32	0.792425
TRINITY_DN21520_c0_g1_i1	217	157.014	0	0
TRINITY_DN21482_c0_g1_i1	215	155.03	0	0
TRINITY_DN21438_c0_g1_i1	357	296.305	0	0
TRINITY_DN21438_c1_g1_i1	232	171.688	0	0
TRINITY_DN21536_c1_g1_i1	201	141.238	0	0
TRINITY_DN21536_c0_g2_i1	351	290.305	0	0
TRINITY_DN21536_c0_g1_i1	234	173.671	0	0
TRINITY_DN21536_c0_g1_i3	498	437.305	1	0.0373317
TRINITY_DN21536_c0_g1_i4	231	170.722	0	0
TRINITY_DN21473_c0_g1_i1	313	252.305	0	0
TRINITY_DN21528_c0_g1_i1	216	156.014	0	0
TRINITY_DN21528_c0_g1_i2	599	538.255	0	0
TRINITY_DN21463_c0_g1_i1	245	184.581	0	0
TRINITY_DN21483_c0_g1_i1	207	147.151	0	0
TRINITY_DN21483_c0_g1_i2	229	168.773	20	1.93459
TRINITY_DN21454_c1_g1_i1	284	223.33	0	0
TRINITY_DN21481_c3_g1_i1	285	224.33	28.6608	2.08576
TRINITY_DN21513_c1_g1_i1	625	564.255	0	0
TRINITY_DN21513_c0_g1_i1	207	147.151	0	0
TRINITY_DN21513_c0_g2_i1	244	183.581	8	0.711416
TRINITY_DN21513_c0_g2_i10	354	293.305	0	0
TRINITY_DN21513_c0_g2_i3	412	351.305	0	0
TRINITY_DN21513_c0_g2_i6	470	409.305	0	0
TRINITY_DN21513_c0_g2_i8	244	183.581	0	0
TRINITY_DN21505_c1_g1_i1	205	145.18	61.1854	6.88024
TRINITY_DN21509_c0_g1_i1	319	258.305	0	0
TRINITY_DN21443_c0_g1_i1	220	159.919	0	0
TRINITY_DN21487_c0_g1_i1	219	158.951	0	0
TRINITY_DN21499_c0_g1_i1	211	151.061	6	0.648427
TRINITY_DN21437_c1_g1_i1	214	154.061	0	0
TRINITY_DN21437_c2_g1_i1	234	173.671	0	0
TRINITY_DN21444_c0_g1_i1	237	176.653	0	0
TRINITY_DN21444_c0_g2_i1	354	293.305	355.238	19.7725
TRINITY_DN21436_c0_g1_i1	969	908.255	2	0.0359488
TRINITY_DN21436_c0_g1_i2	628	567.255	0	0
TRINITY_DN21469_c0_g1_i1	204	144.209	0	0
TRINITY_DN21507_c0_g1_i1	262	201.351	0	0
TRINITY_DN21459_c0_g1_i1	262	201.351	0	0
TRINITY_DN21465_c0_g1_i1	213	153.061	0	0
TRINITY_DN21510_c1_g1_i1	234	173.671	0	0
TRINITY_DN21525_c0_g1_i1	257	196.411	0	0
TRINITY_DN21525_c0_g1_i2	324	263.305	0	0
TRINITY_DN21479_c0_g1_i1	258	197.411	0	0
TRINITY_DN21535_c0_g1_i1	214	154.061	1	0.105967
TRINITY_DN21462_c0_g1_i1	464	403.305	2	0.0809578
TRINITY_DN21462_c0_g1_i2	545	484.305	0	0
