target_id	length	eff_length	est_counts	tpm
TRINITY_DN21519_c0_g1_i1	304	170.63	0	0
TRINITY_DN21515_c0_g2_i1	205	84.2062	6.35574	3.45627
TRINITY_DN21515_c0_g1_i1	449	309.042	10.5123	1.55764
TRINITY_DN21442_c1_g1_i1	203	82.6084	0	0
TRINITY_DN21442_c0_g1_i1	283	151.509	0	0
TRINITY_DN21452_c0_g1_i1	332	196.726	0	0
TRINITY_DN21452_c0_g1_i10	429	289.584	0	0
TRINITY_DN21452_c0_g1_i11	414	275.124	0	0
TRINITY_DN21452_c0_g1_i2	401	262.449	0	0
TRINITY_DN21452_c0_g1_i3	486	345.423	0	0
TRINITY_DN21452_c0_g1_i4	313	179.111	0	0
TRINITY_DN21452_c0_g1_i5	328	192.905	0	0
TRINITY_DN21452_c0_g1_i7	226	101.792	0	0
TRINITY_DN21452_c0_g1_i8	294	161.501	0	0
TRINITY_DN21452_c0_g1_i9	218	94.958	0	0
TRINITY_DN21452_c0_g2_i1	230	105.017	0	0
TRINITY_DN21452_c1_g1_i1	217	94.106	0	0
TRINITY_DN21478_c0_g1_i1	292	159.751	8.29107	2.37658
TRINITY_DN21478_c0_g1_i2	720	578.627	47	3.7195
TRINITY_DN21520_c0_g1_i1	217	94.106	0	0
TRINITY_DN21482_c0_g1_i1	215	92.4089	0	0
TRINITY_DN21438_c0_g1_i1	357	220.396	1	0.207769
TRINITY_DN21438_c1_g1_i1	232	106.797	0	0
TRINITY_DN21536_c1_g1_i1	201	80.9665	1	0.565562
TRINITY_DN21536_c0_g2_i1	351	214.661	0	0
TRINITY_DN21536_c0_g1_i1	234	108.538	0	0
TRINITY_DN21536_c0_g1_i3	498	357.281	16	2.05067
TRINITY_DN21536_c0_g1_i4	231	105.948	0	0
TRINITY_DN21473_c0_g1_i1	313	179.111	0	0
TRINITY_DN21528_c0_g1_i1	216	93.2215	0	0
TRINITY_DN21528_c0_g1_i2	599	457.674	0	0
TRINITY_DN21463_c0_g1_i1	245	118.09	0	0
TRINITY_DN21483_c0_g1_i1	207	85.7976	0	0
TRINITY_DN21483_c0_g1_i2	229	104.19	0	0
TRINITY_DN21454_c1_g1_i1	284	152.43	0	0
TRINITY_DN21481_c3_g1_i1	285	153.366	0	0
TRINITY_DN21513_c1_g1_i1	625	483.627	1	0.0946837
TRINITY_DN21513_c0_g1_i1	207	85.7976	0	0
TRINITY_DN21513_c0_g2_i1	244	117.204	0	0
TRINITY_DN21513_c0_g2_i10	354	217.53	0	0
TRINITY_DN21513_c0_g2_i3	412	273.151	0	0
TRINITY_DN21513_c0_g2_i6	470	329.659	0	0
TRINITY_DN21513_c0_g2_i8	244	117.204	0	0
TRINITY_DN21505_c1_g1_i1	205	84.2062	4	2.17521
TRINITY_DN21509_c0_g1_i1	319	184.757	0	0
TRINITY_DN21443_c0_g1_i1	220	96.6155	0	0
TRINITY_DN21487_c0_g1_i1	219	95.8301	3	1.43352
TRINITY_DN21499_c0_g1_i1	211	89.0515	229.521	118.023
TRINITY_DN21437_c1_g1_i1	214	91.564	0	0
TRINITY_DN21437_c2_g1_i1	234	108.538	0	0
TRINITY_DN21444_c0_g1_i1	237	111.143	0	0
TRINITY_DN21444_c0_g2_i1	354	217.53	0	0
TRINITY_DN21436_c0_g1_i1	969	827.627	0	0
TRINITY_DN21436_c0_g1_i2	628	486.627	0	0
TRINITY_DN21469_c0_g1_i1	204	83.3889	0	0
TRINITY_DN21507_c0_g1_i1	262	133.073	0	0
TRINITY_DN21459_c0_g1_i1	262	133.073	0	0
TRINITY_DN21465_c0_g1_i1	213	90.6666	0	0
TRINITY_DN21510_c1_g1_i1	234	108.538	0	0
TRINITY_DN21525_c0_g1_i1	257	128.672	0	0
TRINITY_DN21525_c0_g1_i2	324	189.335	1	0.241854
TRINITY_DN21479_c0_g1_i1	258	129.603	0	0
TRINITY_DN21535_c0_g1_i1	214	91.564	0	0
TRINITY_DN21462_c0_g1_i1	464	323.725	0	0
TRINITY_DN21462_c0_g1_i2	545	403.717	0	0
TRINITY_DN21530_c0_g1_i1	281	149.792	0	0
TRINITY_DN21488_c0_g1_i1	274	143.484	0	0
TRINITY_DN21518_c0_g2_i1	537	395.757	0	0
TRINITY_DN21518_c0_g1_i1	545	403.717	0	0
TRINITY_DN21447_c0_g1_i1	298	165.079	3.05349	0.84701
TRINITY_DN21496_c0_g1_i1	239	112.875	0	0
TRINITY_DN21450_c0_g1_i1	225	100.904	0	0
TRINITY_DN21531_c0_g1_i1	283	151.509	0	0
TRINITY_DN21534_c0_g1_i1	416	277.068	0	0
TRINITY_DN21446_c0_g1_i2	1211	1069.63	4	0.171243
TRINITY_DN21446_c0_g1_i4	1046	904.627	0	0
TRINITY_DN21517_c0_g2_i1	217	94.106	0	0
TRINITY_DN21517_c0_g1_i1	245	118.09	3	1.16331
TRINITY_DN21517_c2_g1_i1	246	118.924	0	0
TRINITY_DN21440_c0_g2_i1	213	90.6666	0	0
TRINITY_DN21440_c0_g1_i1	315	181	0	0
TRINITY_DN21490_c0_g1_i1	260	131.269	0	0
TRINITY_DN21494_c1_g1_i1	323	188.374	2.0622	0.501297
TRINITY_DN21494_c1_g1_i2	232	106.797	1.22437	0.524978
TRINITY_DN21494_c1_g1_i3	220	96.6155	23.4213	11.1007
TRINITY_DN21494_c1_g1_i4	233	107.656	2.79472	1.18874
TRINITY_DN21494_c2_g1_i1	213	90.6666	0	0
TRINITY_DN21500_c0_g2_i1	261	132.185	0	0
TRINITY_DN21500_c0_g1_i1	225	100.904	0	0
TRINITY_DN21526_c0_g1_i1	328	192.905	2.00224	0.475289
TRINITY_DN21526_c0_g2_i1	298	165.079	0	0
TRINITY_DN21506_c0_g1_i1	337	201.381	0	0
TRINITY_DN21470_c0_g1_i1	394	255.789	7.01811	1.25639
TRINITY_DN21470_c1_g1_i1	381	243.216	9.497	1.78805
TRINITY_DN21470_c6_g1_i1	362	225.17	14.0005	2.8472
TRINITY_DN21470_c5_g1_i1	261	132.185	1.00005	0.346438
TRINITY_DN21470_c7_g1_i1	218	94.958	0	0
TRINITY_DN21470_c4_g1_i1	237	111.143	0	0
TRINITY_DN21458_c0_g1_i1	232	106.797	0	0
TRINITY_DN21458_c1_g1_i1	265	135.774	0	0
TRINITY_DN21472_c2_g1_i1	216	93.2215	0	0
TRINITY_DN21472_c0_g1_i1	202	81.7504	0	0
TRINITY_DN21456_c2_g1_i1	280	148.871	0	0
TRINITY_DN21456_c0_g1_i1	284	152.43	0	0
TRINITY_DN21497_c1_g1_i1	228	103.407	0	0
TRINITY_DN21504_c1_g1_i1	225	100.904	21.1271	9.58781
TRINITY_DN21475_c1_g1_i1	220	96.6155	0	0
TRINITY_DN5656_c0_g1_i1	362	225.17	17.1764	3.49307
TRINITY_DN5656_c0_g1_i2	787	645.627	13.8305	0.980941
TRINITY_DN5656_c0_g1_i3	337	201.381	615.004	139.844
TRINITY_DN5625_c0_g1_i1	449	309.042	1.36171	0.201768
TRINITY_DN5625_c0_g1_i2	446	306.165	6.66326	0.99659
TRINITY_DN5625_c0_g1_i3	285	153.366	0	0
TRINITY_DN5625_c0_g1_i4	521	379.911	0	0
TRINITY_DN5625_c0_g2_i1	265	135.774	0	0
TRINITY_DN5625_c0_g2_i2	265	135.774	0	0
TRINITY_DN5625_c0_g2_i3	303	169.647	0	0
TRINITY_DN5625_c0_g2_i4	303	169.647	5.0222	1.35561
TRINITY_DN5625_c2_g1_i1	250	122.455	0	0
TRINITY_DN5655_c0_g1_i1	1730	1588.63	55.07	1.58737
TRINITY_DN5655_c0_g1_i2	1781	1639.63	25.93	0.724173
TRINITY_DN5680_c0_g1_i1	937	795.627	332	19.108
TRINITY_DN5627_c0_g1_i1	238	112.01	0	0
TRINITY_DN5636_c1_g1_i1	208	86.6601	0	0
TRINITY_DN5636_c0_g1_i1	399	260.607	0	0
TRINITY_DN5636_c0_g1_i11	1080	938.627	0	0
TRINITY_DN5636_c0_g1_i2	902	760.627	0	0
TRINITY_DN5636_c0_g1_i3	955	813.627	0	0
TRINITY_DN5636_c0_g1_i4	613	471.674	0	0
TRINITY_DN5636_c0_g1_i5	805	663.627	0	0
TRINITY_DN5636_c0_g1_i6	998	856.627	0	0
TRINITY_DN5636_c0_g1_i9	738	596.627	0	0
TRINITY_DN5653_c0_g3_i1	210	88.2322	4.56417	2.36876
TRINITY_DN5653_c0_g1_i1	224	100.048	56.6044	25.9076
TRINITY_DN5653_c1_g1_i1	247	119.911	3.04571	1.1631
TRINITY_DN5653_c0_g4_i1	206	85.0415	30.0428	16.1769
TRINITY_DN5653_c0_g2_i1	234	108.538	0	0
TRINITY_DN5653_c0_g2_i2	236	110.228	54.038	22.4489
TRINITY_DN5653_c0_g2_i3	232	106.797	0	0
TRINITY_DN5633_c0_g3_i1	511	370.099	0	0
TRINITY_DN5633_c0_g3_i2	502	361.245	0	0
TRINITY_DN5633_c0_g3_i3	349	212.835	0	0
TRINITY_DN5633_c0_g1_i1	265	135.774	45.4585	15.3315
TRINITY_DN5633_c0_g1_i2	270	139.811	24.5415	8.03795
TRINITY_DN5633_c0_g2_i1	305	171.577	0	0
TRINITY_DN5633_c0_g2_i2	277	146.211	2.00924	0.629272
TRINITY_DN5633_c0_g2_i3	207	85.7976	0	0
TRINITY_DN5693_c0_g1_i2	288	155.981	0	0
TRINITY_DN5693_c0_g1_i3	274	143.484	0	0
TRINITY_DN5693_c0_g1_i4	363	226.147	0	0
TRINITY_DN5603_c0_g1_i1	384	246.142	57	10.6041
TRINITY_DN5610_c0_g1_i1	2266	2124.63	0	0
TRINITY_DN5610_c0_g1_i2	3069	2927.63	0	0
TRINITY_DN5610_c0_g1_i5	3252	3110.63	122	1.79596
TRINITY_DN5610_c0_g1_i6	3252	3110.63	0	0
TRINITY_DN5610_c0_g1_i7	231	105.948	0	0
TRINITY_DN5661_c0_g1_i1	577	435.674	0	0
TRINITY_DN5661_c0_g1_i3	349	212.835	0	0
TRINITY_DN5661_c0_g1_i4	777	635.627	0	0
TRINITY_DN5661_c0_g1_i5	304	170.63	0	0
TRINITY_DN5661_c0_g1_i6	349	212.835	0	0
TRINITY_DN5661_c0_g1_i7	282	150.651	0	0
TRINITY_DN5661_c0_g1_i8	390	251.916	0	0
TRINITY_DN5661_c0_g2_i1	326	191.101	0	0
TRINITY_DN5661_c0_g4_i1	285	153.366	0	0
TRINITY_DN5661_c0_g4_i2	313	179.111	0	0
TRINITY_DN5661_c0_g4_i3	330	194.786	0	0
TRINITY_DN5661_c0_g4_i4	477	336.593	0	0
TRINITY_DN5661_c0_g4_i5	329	193.846	0	0
TRINITY_DN5607_c0_g1_i1	273	142.529	77	24.7385
TRINITY_DN5630_c0_g1_i1	618	476.627	2.94873	0.283298
TRINITY_DN5630_c0_g1_i2	423	283.872	4.68	0.754935
TRINITY_DN5630_c0_g1_i3	580	438.674	3.5467	0.370227
