baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN8_c0_g2_i2	597.262120630141	-11.934261832024	2.73371077726657	-4.36559051208667	1.26779790250368e-05	0.00960544222345583
TRINITY_DN4200_c0_g1_i1	102.493455513354	-9.39146065219247	2.60296094180572	-3.60799138448748	0.000308576734299358	0.0300504138471359
TRINITY_DN3814_c0_g1_i1	70.1821213552651	-8.84508539061556	2.61244338867704	-3.38575198565155	0.000709835056222354	0.035326955475081
TRINITY_DN10_c0_g1_i17	98.8085749028955	-9.33856504188011	2.64086463351474	-3.53617710024439	0.00040596244405676	0.0300504138471359
TRINITY_DN81_c0_g1_i10	823.885999108682	-12.3983784372263	2.65057986493072	-4.67760983219813	2.90238123729898e-06	0.00558998626303783
TRINITY_DN795_c1_g1_i1	136.549865861927	-9.80528752786816	2.77057363459928	-3.53908208950611	0.000401520970987561	0.0300504138471359
TRINITY_DN741_c0_g1_i1	57.3419723816691	-8.55363188538209	2.58651080829867	-3.30701571319101	0.000942956024884723	0.0395623286784234
TRINITY_DN2487_c0_g1_i1	67.1175205874898	-8.78071450257036	2.6375262071459	-3.32914777444888	0.000871121711181691	0.0395623286784234
TRINITY_DN81_c0_g1_i1	950.844457368344	-8.37093142709661	2.3709845768885	-3.53057185976384	0.000414662359560217	0.0300504138471359
TRINITY_DN81_c0_g1_i19	517.594806162314	-9.63515022531696	2.44964783781981	-3.93327974599495	8.37946207517485e-05	0.0161388439567868
TRINITY_DN3484_c0_g1_i1	94.463747352492	-9.27368313525039	2.70335679456283	-3.43043254738044	0.000602619778567942	0.0328835032607416
TRINITY_DN8_c0_g1_i1	663.411968244695	-8.59928621403128	2.28936493147532	-3.75618849393735	0.0001725207740284	0.025559616213746
TRINITY_DN8_c0_g1_i8	284.262011945962	-10.8631006388745	3.0832821170648	-3.52322629796066	0.000426327178478666	0.0300504138471359
TRINITY_DN173_c0_g1_i3	53.6885358161566	-8.45867726266565	2.60442867301791	-3.24780530574641	0.00116298819663439	0.0447983053343567
TRINITY_DN660_c0_g1_i1	60.2027226373923	-8.62394073245614	2.5928525886032	-3.32604359012248	0.000880881516391967	0.0395623286784234
TRINITY_DN0_c0_g1_i1	55.651978757285	-8.51045202353794	2.63773999654455	-3.22641808316463	0.00125350107830652	0.0452920684301865
TRINITY_DN22_c0_g1_i6	198.626853784515	-9.40569074834986	2.51759976065098	-3.73597539027324	0.000186988956356123	0.0257243378529923
TRINITY_DN21_c0_g1_i8	195.184156871207	-10.3207444430762	2.65764144709843	-3.88342244374017	0.000102996394442919	0.0180337323360965
TRINITY_DN50_c0_g1_i4	70.8828327470498	-8.85944307004378	2.66600622896402	-3.32311416747381	0.000890184735822241	0.0395623286784234
TRINITY_DN21_c0_g1_i3	453.524093892596	-9.552243371118	2.27099484099966	-4.20619333812015	2.59708079109878e-05	0.0125049440091406
TRINITY_DN81_c0_g1_i20	583.146730331276	-11.8997628427554	2.74868873311471	-4.32925078034246	1.49617480116134e-05	0.00960544222345583
TRINITY_DN5040_c0_g1_i1	58.9954285204198	-8.59462797728211	2.63599496801413	-3.26048724734744	0.0011122096856556	0.0446274136369308
TRINITY_DN16_c0_g1_i2	120.337390639672	-7.44718342007279	2.32203296797797	-3.20718246587076	0.0013404194706753	0.0452920684301865
TRINITY_DN38_c0_g2_i1	99.7669128796365	-7.81721794980344	2.36373793984231	-3.30714239427275	0.00094252967908221	0.0395623286784234
TRINITY_DN4_c0_g1_i4	113.931395590787	-9.54410781941562	2.57328845142328	-3.70891487665784	0.000208149385117541	0.0257774731390012
TRINITY_DN3250_c0_g1_i1	123.641684183822	-9.66209479539993	2.61016377852215	-3.70171974452519	0.000214143079036355	0.0257774731390012
TRINITY_DN62_c0_g1_i1	50.645588646458	-8.37440965670646	2.60803656576625	-3.21100162728969	0.0013227318575649	0.0452920684301865
TRINITY_DN29_c0_g1_i1	293.476477907319	-7.39162869486538	2.10188625419762	-3.51666446274328	0.00043700583405177	0.0300504138471359
