target_id	length	eff_length	est_counts	tpm
TRINITY_DN21519_c0_g1_i1	304	206.862	0	0
TRINITY_DN21515_c0_g2_i1	205	113.096	0	0
TRINITY_DN21515_c0_g1_i1	449	351.17	21.7175	2.04586
TRINITY_DN21442_c1_g1_i1	203	111.259	0	0
TRINITY_DN21442_c0_g1_i1	283	186.432	0	0
TRINITY_DN21452_c0_g1_i1	332	234.664	0	0
TRINITY_DN21452_c0_g1_i10	429	331.205	0	0
TRINITY_DN21452_c0_g1_i11	414	316.237	0	0
TRINITY_DN21452_c0_g1_i2	401	303.299	0	0
TRINITY_DN21452_c0_g1_i3	486	388.097	0	0
TRINITY_DN21452_c0_g1_i4	313	215.777	0	0
TRINITY_DN21452_c0_g1_i5	328	230.664	0	0
TRINITY_DN21452_c0_g1_i7	226	132.017	1	0.250584
TRINITY_DN21452_c0_g1_i8	294	197.124	0	0
TRINITY_DN21452_c0_g1_i9	218	124.787	5	1.32552
TRINITY_DN21452_c0_g2_i1	230	135.635	0	0
TRINITY_DN21452_c1_g1_i1	217	123.838	0	0
TRINITY_DN21478_c0_g1_i1	292	195.144	22.8378	3.87154
TRINITY_DN21478_c0_g1_i2	720	621.948	0	0
TRINITY_DN21520_c0_g1_i1	217	123.838	0	0
TRINITY_DN21482_c0_g1_i1	215	121.951	0	0
TRINITY_DN21438_c0_g1_i1	357	259.445	1.02212	0.130329
TRINITY_DN21438_c1_g1_i1	232	137.482	0	0
TRINITY_DN21536_c1_g1_i1	201	109.581	0	0
TRINITY_DN21536_c0_g2_i1	351	253.471	0	0
TRINITY_DN21536_c0_g1_i1	234	139.412	1	0.237293
TRINITY_DN21536_c0_g1_i3	498	400.097	26	2.14977
TRINITY_DN21536_c0_g1_i4	231	136.566	0	0
TRINITY_DN21473_c0_g1_i1	313	215.777	0	0
TRINITY_DN21528_c0_g1_i1	216	122.851	0	0
TRINITY_DN21528_c0_g1_i2	599	501.01	0	0
TRINITY_DN21463_c0_g1_i1	245	149.91	0	0
TRINITY_DN21483_c0_g1_i1	207	114.942	0	0
TRINITY_DN21483_c0_g1_i2	229	134.786	0	0
TRINITY_DN21454_c1_g1_i1	284	187.432	3.0047	0.530325
TRINITY_DN21481_c3_g1_i1	285	188.432	6.01833	1.05659
TRINITY_DN21513_c1_g1_i1	625	527.01	3	0.188316
TRINITY_DN21513_c0_g1_i1	207	114.942	0	0
TRINITY_DN21513_c0_g2_i1	244	149.031	0	0
TRINITY_DN21513_c0_g2_i10	354	256.471	0	0
TRINITY_DN21513_c0_g2_i3	412	314.268	0	0
TRINITY_DN21513_c0_g2_i6	470	372.134	0	0
TRINITY_DN21513_c0_g2_i8	244	149.031	0	0
TRINITY_DN21505_c1_g1_i1	205	113.096	397.145	116.168
TRINITY_DN21509_c0_g1_i1	319	221.755	0	0
TRINITY_DN21443_c0_g1_i1	220	126.517	0	0
TRINITY_DN21487_c0_g1_i1	219	125.569	3	0.790357
TRINITY_DN21499_c0_g1_i1	211	118.52	14	3.90768
TRINITY_DN21437_c1_g1_i1	214	121.101	0	0
TRINITY_DN21437_c2_g1_i1	234	139.412	0	0
TRINITY_DN21444_c0_g1_i1	237	142.297	0	0
TRINITY_DN21444_c0_g2_i1	354	256.471	11.1937	1.44385
TRINITY_DN21436_c0_g1_i1	969	870.948	2	0.0759664
TRINITY_DN21436_c0_g1_i2	628	530.01	0	0
TRINITY_DN21469_c0_g1_i1	204	112.178	0	0
TRINITY_DN21507_c0_g1_i1	262	166.151	0	0
TRINITY_DN21459_c0_g1_i1	262	166.151	0	0
TRINITY_DN21465_c0_g1_i1	213	120.237	0	0
TRINITY_DN21510_c1_g1_i1	234	139.412	0	0
TRINITY_DN21525_c0_g1_i1	257	161.3	0	0
TRINITY_DN21525_c0_g1_i2	324	226.71	0	0
TRINITY_DN21479_c0_g1_i1	258	162.268	0	0
