target_id	length	eff_length	est_counts	tpm
TRINITY_DN21519_c0_g1_i1	304	189.066	1	0.185655
TRINITY_DN21515_c0_g2_i1	205	102.696	0	0
TRINITY_DN21515_c0_g1_i1	449	331.244	0	0
TRINITY_DN21442_c1_g1_i1	203	101.095	0	0
TRINITY_DN21442_c0_g1_i1	283	169.258	0	0
TRINITY_DN21452_c0_g1_i1	332	216.397	0	0
TRINITY_DN21452_c0_g1_i10	429	311.664	2.39347	0.269564
TRINITY_DN21452_c0_g1_i11	414	296.908	0	0
TRINITY_DN21452_c0_g1_i2	401	284.171	0	0
TRINITY_DN21452_c0_g1_i3	486	367.997	0	0
TRINITY_DN21452_c0_g1_i4	313	197.773	0	0
TRINITY_DN21452_c0_g1_i5	328	212.462	0	0
TRINITY_DN21452_c0_g1_i7	226	119.342	1.75229	0.515388
TRINITY_DN21452_c0_g1_i8	294	179.605	0	0
TRINITY_DN21452_c0_g1_i9	218	112.801	1	0.311176
TRINITY_DN21452_c0_g2_i1	230	122.541	0	0
TRINITY_DN21452_c1_g1_i1	217	111.972	0	0
TRINITY_DN21478_c0_g1_i1	292	177.678	18.2983	3.61492
TRINITY_DN21478_c0_g1_i2	720	600.786	4.0616	0.2373
TRINITY_DN21520_c0_g1_i1	217	111.972	0	0
TRINITY_DN21482_c0_g1_i1	215	110.372	0	0
TRINITY_DN21438_c0_g1_i1	357	240.824	0	0
TRINITY_DN21438_c1_g1_i1	232	124.214	0	0
TRINITY_DN21536_c1_g1_i1	201	99.4767	0	0
TRINITY_DN21536_c0_g2_i1	351	234.92	0	0
TRINITY_DN21536_c0_g1_i1	234	125.908	0	0
TRINITY_DN21536_c0_g1_i3	498	379.923	43	3.97277
TRINITY_DN21536_c0_g1_i4	231	123.293	0	0
TRINITY_DN21473_c0_g1_i1	313	197.773	0	0
TRINITY_DN21528_c0_g1_i1	216	111.215	0	0
TRINITY_DN21528_c0_g1_i2	599	480.265	0	0
TRINITY_DN21463_c0_g1_i1	245	135.265	0	0
TRINITY_DN21483_c0_g1_i1	207	104.213	0	0
TRINITY_DN21483_c0_g1_i2	229	121.801	1	0.288183
TRINITY_DN21454_c1_g1_i1	284	170.224	4.02125	0.829204
TRINITY_DN21481_c3_g1_i1	285	171.154	1.00219	0.205533
TRINITY_DN21513_c1_g1_i1	625	506.114	3	0.208062
TRINITY_DN21513_c0_g1_i1	207	104.213	0	0
TRINITY_DN21513_c0_g2_i1	244	134.406	0	0
TRINITY_DN21513_c0_g2_i10	354	237.92	0	0
TRINITY_DN21513_c0_g2_i3	412	294.967	0	0
TRINITY_DN21513_c0_g2_i6	470	352.141	0	0
TRINITY_DN21513_c0_g2_i8	244	134.406	0	0
TRINITY_DN21505_c1_g1_i1	205	102.696	41.1201	14.0546
TRINITY_DN21509_c0_g1_i1	319	203.631	0	0
TRINITY_DN21443_c0_g1_i1	220	114.298	0	0
TRINITY_DN21487_c0_g1_i1	219	113.458	0	0
TRINITY_DN21499_c0_g1_i1	211	107.313	70	22.8963
TRINITY_DN21437_c1_g1_i1	214	109.588	0	0
TRINITY_DN21437_c2_g1_i1	234	125.908	0	0
TRINITY_DN21444_c0_g1_i1	237	128.385	0	0
TRINITY_DN21444_c0_g2_i1	354	237.92	31.6945	4.676
TRINITY_DN21436_c0_g1_i1	969	849.659	0	0
TRINITY_DN21436_c0_g1_i2	628	509.114	1	0.0689454
TRINITY_DN21469_c0_g1_i1	204	101.924	0	0
TRINITY_DN21507_c0_g1_i1	262	150.237	0	0
TRINITY_DN21459_c0_g1_i1	262	150.237	3	0.700914
TRINITY_DN21465_c0_g1_i1	213	108.85	0	0
TRINITY_DN21510_c1_g1_i1	234	125.908	0	0
TRINITY_DN21525_c0_g1_i1	257	145.679	1	0.240947
TRINITY_DN21525_c0_g1_i2	324	208.568	0	0
TRINITY_DN21479_c0_g1_i1	258	146.589	2	0.478906
TRINITY_DN21535_c0_g1_i1	214	109.588	0	0
TRINITY_DN21462_c0_g1_i1	464	346.176	0	0
TRINITY_DN21462_c0_g1_i2	545	426.719	0	0
TRINITY_DN21530_c0_g1_i1	281	167.327	0	0
TRINITY_DN21488_c0_g1_i1	274	161.014	0	0
TRINITY_DN21518_c0_g2_i1	537	418.719	2	0.167659
TRINITY_DN21518_c0_g1_i1	545	426.719	1	0.082258
TRINITY_DN21447_c0_g1_i1	298	183.329	2.03969	0.390528
TRINITY_DN21496_c0_g1_i1	239	130.031	2	0.539887
TRINITY_DN21450_c0_g1_i1	225	118.495	0.0848778	0.0251429
TRINITY_DN21531_c0_g1_i1	283	169.258	1.0629	0.220426
TRINITY_DN21534_c0_g1_i1	416	298.908	0	0
TRINITY_DN21446_c0_g1_i2	1211	1091.66	0	0
TRINITY_DN21446_c0_g1_i4	1046	926.659	1	0.0378792
TRINITY_DN21517_c0_g2_i1	217	111.972	42.0265	13.1745
TRINITY_DN21517_c0_g1_i1	245	135.265	21.585	5.60126
TRINITY_DN21517_c2_g1_i1	246	136.067	0	0
TRINITY_DN21440_c0_g2_i1	213	108.85	0	0
TRINITY_DN21440_c0_g1_i1	315	199.692	0	0
TRINITY_DN21490_c0_g1_i1	260	148.329	0	0
TRINITY_DN21494_c1_g1_i1	323	207.568	1.93911	0.327915
TRINITY_DN21494_c1_g1_i2	232	124.214	16.6087	4.69339
TRINITY_DN21494_c1_g1_i3	220	114.298	9.93638	3.05147
TRINITY_DN21494_c1_g1_i4	233	125.134	0	0
TRINITY_DN21494_c2_g1_i1	213	108.85	0	0
TRINITY_DN21500_c0_g2_i1	261	149.314	0	0
TRINITY_DN21500_c0_g1_i1	225	118.495	0	0
TRINITY_DN21526_c0_g1_i1	328	212.462	0	0
TRINITY_DN21526_c0_g2_i1	298	183.329	0	0
TRINITY_DN21506_c0_g1_i1	337	221.265	0	0
TRINITY_DN21470_c0_g1_i1	394	277.228	37.0892	4.69603
TRINITY_DN21470_c1_g1_i1	381	264.419	28.7591	3.81771
TRINITY_DN21470_c6_g1_i1	362	245.725	24.0801	3.43976
TRINITY_DN21470_c5_g1_i1	261	149.314	8.0059	1.88204
TRINITY_DN21470_c7_g1_i1	218	112.801	2	0.622352
TRINITY_DN21470_c4_g1_i1	237	128.385	10.8155	2.95701
TRINITY_DN21458_c0_g1_i1	232	124.214	0	0
TRINITY_DN21458_c1_g1_i1	265	152.8	0	0
TRINITY_DN21472_c2_g1_i1	216	111.215	0	0
TRINITY_DN21472_c0_g1_i1	202	100.309	0	0
TRINITY_DN21456_c2_g1_i1	280	166.446	0	0
TRINITY_DN21456_c0_g1_i1	284	170.224	0	0
TRINITY_DN21497_c1_g1_i1	228	120.983	0	0
TRINITY_DN21504_c1_g1_i1	225	118.495	5.59255	1.65665
TRINITY_DN21475_c1_g1_i1	220	114.298	0	0
TRINITY_DN5656_c0_g1_i1	362	245.725	6.65302	0.950362
TRINITY_DN5656_c0_g1_i2	787	667.659	1.34801	0.0708695
TRINITY_DN5656_c0_g1_i3	337	221.265	866.568	137.471
TRINITY_DN5625_c0_g1_i1	449	331.244	2.80048	0.29676
TRINITY_DN5625_c0_g1_i2	446	328.343	3.4041	0.36391
TRINITY_DN5625_c0_g1_i3	285	171.154	0	0
TRINITY_DN5625_c0_g1_i4	521	402.843	0	0
TRINITY_DN5625_c0_g2_i1	265	152.8	0	0
TRINITY_DN5625_c0_g2_i2	265	152.8	3.72785	0.856358
TRINITY_DN5625_c0_g2_i3	303	188.085	5.33969	0.996513
TRINITY_DN5625_c0_g2_i4	303	188.085	7.67243	1.43186
TRINITY_DN5625_c2_g1_i1	250	139.477	0	0
TRINITY_DN5655_c0_g1_i1	1730	1610.66	52.8319	1.15136
TRINITY_DN5655_c0_g1_i2	1781	1661.66	8.16811	0.172544
