"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
73 0.349246253821411 2 5 "GO:0000002" "mitochondrial genome maintenance" 0.534847642551797
-138 0.0023891122727804 2 15 "GO:0000027" "ribosomal large subunit assembly" 0.027176152102877
-162 0.00137064012104413 2 12 "GO:0000028" "ribosomal small subunit assembly" 0.0230243980139243
14 0.788248666230238 2 11 "GO:0000045;GO:0070925;GO:1905037;GO:0007033" "vacuole organization" 0.919623443935278
36 0.54298070641114 7 9 "GO:0000054;GO:0033750;GO:0071428;GO:0071426;GO:0006405;GO:0006611;GO:0031503;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0051169;GO:0015931" "ribonucleoprotein complex export from nucleus" 0.737481257961399
96 0.219991280181225 4 5 "GO:0000055" "ribosomal large subunit export from nucleus" 0.425940563755138
171 0.0165854120829271 5 6 "GO:0000070;GO:0000819;GO:0098813;GO:0007059" "mitotic sister chromatid segregation" 0.0887807352674333
115 0.0626943301634155 2 8 "GO:0000082;GO:0044843" "G1/S transition of mitotic cell cycle" 0.184038194995833
45 0.352646797286899 7 13 "GO:0000122;GO:0006357;GO:0045892;GO:0006355;GO:1903506;GO:2000112;GO:2001141;GO:0010556;GO:0031326;GO:0009889;GO:1903507;GO:2000113;GO:1902679;GO:0010558;GO:0031327;GO:0051253;GO:0009890;GO:0045934" "regulation of cellular macromolecule biosynthetic process" 0.534847642551797
-36 0.642075840833375 2 5 "GO:0000154" "rRNA modification" 0.800395911175851
-50 0.305936928998951 5 13 "GO:0000165;GO:0035556;GO:0007165" "signal transduction" 0.515560380350084
-2 0.957588489793038 2 16 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.993023280004375
-7 0.849422082665824 2 24 "GO:0000209;GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 0.954289006451728
34 0.345258226482223 4 25 "GO:0000226;GO:0007010" "cytoskeleton organization" 0.534847642551797
9 0.861787344412035 3 11 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.956373760262136
-112 0.152560328552114 2 5 "GO:0000245" "spliceosomal complex assembly" 0.355974099954933
115 0.0386122728968914 3 10 "GO:0000278;GO:0007049" "cell cycle" 0.13514295513912
56 0.268465894985082 3 12 "GO:0000281;GO:0061640" "mitotic cytokinesis" 0.479027381247891
-18 0.695174191254033 5 14 "GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311" "regulation of mRNA splicing, via spliceosome" 0.84417344489642
-42 0.293101741703778 2 20 "GO:0000387" "spliceosomal snRNP assembly" 0.503250160283845
-108 2.44392876690988e-06 3 65 "GO:0000398;GO:0000377;GO:0006397;GO:0000375;GO:0008380" "RNA splicing" 0.000222397517788799
-68 0.218568962240989 7 10 "GO:0000413;GO:0018208;GO:0018193" "protein peptidyl-prolyl isomerization" 0.425940563755138
-86 0.13932905094925 2 9 "GO:0000462;GO:0030490" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.340103638676234
-34 0.608978731299394 2 7 "GO:0000463" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.783466558249754
-65 0.241330685639062 4 10 "GO:0000469;GO:0090501;GO:0090305" "nucleic acid phosphodiester bond hydrolysis" 0.454379524348117
-119 0.0244382107886054 4 11 "GO:0000470" "maturation of LSU-rRNA" 0.111193859088155
-4 0.950322376203448 7 7 "GO:0000479;GO:0000478;GO:0090502" "RNA phosphodiester bond hydrolysis, endonucleolytic" 0.993023280004375
141 0.00772213990383792 5 11 "GO:0000724;GO:0000725;GO:0006302;GO:0006281;GO:0006310" "DNA recombination" 0.0439196707030782
89 0.036535710205688 3 17 "GO:0000910" "cytokinesis" 0.132989985148704
165 0.0347758056110612 4 5 "GO:0000911" "cytokinesis by cell plate formation" 0.132989985148704
-52 0.142021299666999 5 25 "GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0044265;GO:0019439;GO:0044270;GO:0046700;GO:1901361" "cellular macromolecule catabolic process" 0.340103638676234
1 0.99127916251682 2 7 "GO:0001525" "angiogenesis" 0.993023280004375
-3 0.965187160485042 2 6 "GO:0001731" "formation of translation preinitiation complex" 0.993023280004375
-123 0.0351277191990842 2 9 "GO:0001732" "formation of cytoplasmic translation initiation complex" 0.132989985148704
61 0.432457768666826 4 5 "GO:0001822" "kidney development" 0.634736402398083
91 0.0523121542743038 3 14 "GO:0001932;GO:0031399;GO:0042325;GO:0032268;GO:0019220;GO:0051246;GO:0051174" "regulation of cellular protein metabolic process" 0.170014501391487
44 0.577891674086578 6 5 "GO:0001934;GO:0031401;GO:0042327;GO:0032270;GO:0045937;GO:0051247;GO:0010562;GO:0051173" "positive regulation of protein metabolic process" 0.762146990462009
222 0.00456022254390626 4 5 "GO:0002009;GO:0035239;GO:0048729" "morphogenesis of an epithelium" 0.034374077982293
-38 0.206101506203216 5 35 "GO:0002181;GO:0006412;GO:0034645;GO:0043043;GO:0009059;GO:0006518;GO:0043604;GO:1901566;GO:0043603;GO:0044271" "organonitrogen compound biosynthetic process" 0.425940563755138
27 0.705822375997333 3 6 "GO:0002244" "hematopoietic progenitor cell differentiation" 0.845129423891544
-14 0.841986818403317 2 6 "GO:0003006" "developmental process involved in reproduction" 0.954289006451728
66 0.173593641003094 3 13 "GO:0003341;GO:0007018;GO:0006928" "movement of cell or subcellular component" 0.376119555506704
11 0.847625275722447 2 9 "GO:0005975" "carbohydrate metabolic process" 0.954289006451728
136 0.00203436821134975 3 16 "GO:0006259;GO:0006974;GO:0033554;GO:0051716" "DNA metabolic process" 0.0264467867475468
-85 0.00368369060703503 4 38 "GO:0006364;GO:0016072;GO:0034470;GO:0034660" "ncRNA processing" 0.0314842561512453
-21 0.466668339126201 4 37 "GO:0006464;GO:0036211" "cellular protein modification process" 0.647096983300592
26 0.46932308678944 2 25 "GO:0006811;GO:0006810;GO:0051234;GO:0051179" "localization" 0.647096983300592
106 0.000677381967335954 2 33 "GO:0006950;GO:0050896" "response to stimulus" 0.0163631073961829
42 0.0810391167167164 3 59 "GO:0006996" "organelle organization" 0.216898812388859
-21 0.695747344694852 2 11 "GO:0007005" "mitochondrion organization" 0.84417344489642
48 0.109572694758745 2 36 "GO:0007017" "microtubule-based process" 0.284889006372737
1 0.993023280004375 8 7 "GO:0008033;GO:0006399" "tRNA processing" 0.993023280004375
24 0.62975934523957 3 13 "GO:0008104;GO:0033036;GO:0006886;GO:0046907;GO:0015031;GO:0015833;GO:0045184;GO:0042886" "peptide transport" 0.795945839122234
-32 0.290361705088445 3 34 "GO:0009057;GO:1901575;GO:0009056;GO:0044248" "catabolic process" 0.503250160283845
-49 0.314779459481401 6 13 "GO:0009451" "RNA modification" 0.516167236364024
166 0.00271821987768462 2 10 "GO:0009653" "anatomical structure morphogenesis" 0.0274842232077
-9 0.732878046110213 2 48 "GO:0010468" "regulation of gene expression" 0.866128599948434
17 0.551795002037538 6 38 "GO:0010629;GO:0010605;GO:0009892;GO:0048519" "negative regulation of biological process" 0.738431546844352
25 0.45725692718468 2 28 "GO:0019219;GO:0051252" "regulation of nucleobase-containing compound metabolic process" 0.647096983300592
110 0.0746579160424501 5 8 "GO:0019752;GO:0043436;GO:0006082" "organic acid metabolic process" 0.211086408687297
106 6.8315988322967e-05 2 46 "GO:0022402" "cell cycle process" 0.003108377468695
-120 0.12412002501153 4 5 "GO:0022411" "cellular component disassembly" 0.313747841001367
-75 0.334817027509565 2 5 "GO:0022412" "cellular process involved in reproduction in multicellular organism" 0.534532447427551
1 0.983822355898416 1 9 "GO:0022414" "reproductive process" 0.993023280004375
2 0.973330846743073 2 14 "GO:0030154;GO:0048869" "cellular developmental process" 0.993023280004375
48 0.0765478185349538 4 45 "GO:0031323;GO:0051171;GO:0080090" "regulation of cellular metabolic process" 0.211086408687297
81 0.0585652138382917 2 17 "GO:0031324;GO:0048523;GO:0051172" "negative regulation of cellular process" 0.177647815309485
34 0.611276105887171 2 7 "GO:0031325;GO:0009893;GO:0048522;GO:0010604;GO:0048518" "positive regulation of cellular process" 0.783466558249754
152 0.0219655591237613 1 7 "GO:0032501" "multicellular organismal process" 0.111048104459015
68 0.00536403441561207 1 56 "GO:0032502" "developmental process" 0.034374077982293
138 0.0363378287006062 2 7 "GO:0042221" "response to chemical" 0.132989985148704
164 0.0361295811517675 2 5 "GO:0042592" "homeostatic process" 0.132989985148704
-30 0.244665897725909 4 50 "GO:0043412" "macromolecule modification" 0.454379524348117
-40 0.171178815194402 3 38 "GO:0044249;GO:1901576;GO:0009058" "biosynthetic process" 0.376119555506704
58 0.456290744266659 3 5 "GO:0044255;GO:0006629" "cellular lipid metabolic process" 0.647096983300592
87 0.0548638936926946 2 15 "GO:0044281" "small molecule metabolic process" 0.172159114690869
88 0.261874485882035 1 5 "GO:0044419" "biological process involved in interspecies interaction between organisms" 0.476611564305304
140 0.00566605681026807 3 12 "GO:0044772;GO:0044770" "cell cycle phase transition" 0.034374077982293
139 0.0243713414816388 6 8 "GO:0045859;GO:0043549;GO:0051338;GO:0065009;GO:0050790;GO:0071900" "regulation of kinase activity" 0.111193859088155
-78 0.317641376224015 2 5 "GO:0048285" "organelle fission" 0.516167236364024
87 0.1597265491986 2 8 "GO:0048513" "animal organ development" 0.363377899426815
90 0.206462052481348 3 6 "GO:0048583" "regulation of response to stimulus" 0.425940563755138
5 0.925495746952598 2 10 "GO:0048646" "anatomical structure formation involved in morphogenesis" 0.993023280004375
75 0.0476830415322325 2 22 "GO:0048856" "anatomical structure development" 0.160709510349376
88 0.216375693956292 2 6 "GO:0051128" "regulation of cellular component organization" 0.425940563755138
176 0.00151809217674226 2 10 "GO:0051276" "chromosome organization" 0.0230243980139243
-7 0.884405953819276 2 14 "GO:0051656;GO:0051640;GO:0051641;GO:0051649" "cellular localization" 0.969649901175351
199 0.00539117364613817 2 6 "GO:0051726" "regulation of cell cycle" 0.034374077982293
169 0.00380578920509559 2 9 "GO:0065008" "regulation of biological quality" 0.0314842561512453
36 0.394411401321712 4 17 "GO:0071705;GO:0071702;GO:0006820" "organic substance transport" 0.588384221643866
104 0.000719257467964082 2 34 "GO:1903047" "mitotic cell cycle process" 0.0163631073961829
