"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-34 0.0785383259113847 2 16 "GO:0000398;GO:0000377;GO:0000375;GO:0008380" "RNA splicing" 0.258858696338092
-51 0.125765983200087 7 5 "GO:0000956;GO:0006402;GO:0006401" "nuclear-transcribed mRNA catabolic process" 0.311899638336216
18 0.495488784105419 7 8 "GO:0001932;GO:0042325" "regulation of phosphorylation" 0.709272517688286
41 0.0586416877747105 1 12 "GO:0002376" "immune system process" 0.226358805946218
37 0.269576725009852 2 5 "GO:0002682" "regulation of immune system process" 0.501412708518325
43 0.0737060576976461 2 10 "GO:0003006" "developmental process involved in reproduction" 0.254562600116111
56 0.0680857170167621 2 6 "GO:0003008" "system process" 0.243537372406111
-17 0.562122998601359 2 7 "GO:0005975" "carbohydrate metabolic process" 0.741523955601793
-26 0.302450238097163 3 9 "GO:0006091" "generation of precursor metabolites and energy" 0.525754619496003
-2 0.956220594429998 3 5 "GO:0006099" "tricarboxylic acid cycle" 0.988094614244331
19 0.421503872522923 2 10 "GO:0006259" "DNA metabolic process" 0.637396099912713
-3 0.92221960802507 2 6 "GO:0006325;GO:0071824" "chromatin organization" 0.974618449390131
29 0.118898223526727 4 17 "GO:0006355;GO:1903506;GO:2001141" "regulation of RNA biosynthetic process" 0.298852291567179
15 0.520473127863137 3 10 "GO:0006357" "regulation of transcription by RNA polymerase II" 0.722447774496593
-21 0.186034441309219 5 23 "GO:0006364;GO:0016072;GO:0034470;GO:0034660" "ncRNA metabolic process" 0.397728805557641
-26 0.111274564264478 4 23 "GO:0006397;GO:0016071" "mRNA metabolic process" 0.283521492509492
0 0.992699869165376 4 5 "GO:0006399" "tRNA metabolic process" 0.992699869165376
-24 0.110275566590959 2 26 "GO:0006412;GO:0043043;GO:0006518;GO:0043604" "peptide metabolic process" 0.283521492509492
39 0.1055502274235 2 10 "GO:0006417;GO:0010608;GO:0034248" "posttranscriptional regulation of gene expression" 0.276511863391141
0 0.989633039822362 2 14 "GO:0006457" "protein folding" 0.992699869165376
41 0.176952956611773 2 6 "GO:0006468" "protein phosphorylation" 0.386346966586532
4 0.784346831436119 3 24 "GO:0006508" "proteolysis" 0.884172791800716
-4 0.894997561097031 3 7 "GO:0006520" "cellular amino acid metabolic process" 0.954526006386472
6 0.798824940588797 4 10 "GO:0006631;GO:0032787" "monocarboxylic acid metabolic process" 0.889709215266564
-21 0.531830091632236 3 5 "GO:0006644" "phospholipid metabolic process" 0.728659436044343
