"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
857 0.0106855449684473 3 20 "GO:0000002" "mitochondrial genome maintenance" 0.0389900037779985
560 0.360430267331944 1 6 "GO:0000003" "reproduction" 0.550433443401499
413 0.303742209969219 6 14 "GO:0000012" "single strand break repair" 0.488851098873019
183 0.70022615917344 3 10 "GO:0000018;GO:0051052" "regulation of DNA recombination" 0.827054613054498
758 0.21559137351205 4 6 "GO:0000022;GO:0051231" "mitotic spindle elongation" 0.389637008546271
362 0.0859687781641049 7 51 "GO:0000027" "ribosomal large subunit assembly" 0.208594294225595
446 0.0640007280344345 2 39 "GO:0000028" "ribosomal small subunit assembly" 0.169957488891443
-424 0.206618712530274 4 20 "GO:0000038" "very long-chain fatty acid metabolic process" 0.385443507523694
-370 0.546133143944558 7 6 "GO:0000041" "transition metal ion transport" 0.72113713482182
405 0.0135247508927419 3 85 "GO:0000045;GO:0070925;GO:1905037;GO:0007033" "organelle assembly" 0.0468466009183379
157 0.567317217208813 5 30 "GO:0000054;GO:0033750;GO:0071428;GO:0071426;GO:0006405;GO:0006611;GO:0031503;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0015931;GO:0051169" "nucleocytoplasmic transport" 0.744993488532452
-224 0.589886701203908 10 13 "GO:0000055" "ribosomal large subunit export from nucleus" 0.762069846420184
351 0.130915838955359 3 42 "GO:0000070;GO:0000819;GO:0098813;GO:0007059" "mitotic sister chromatid segregation" 0.288004568258969
601 0.184257159499092 2 11 "GO:0000076" "DNA replication checkpoint" 0.36718580794188
26 0.925114209367931 2 29 "GO:0000077" "DNA damage checkpoint" 0.959229050060458
319 0.134411397316341 2 50 "GO:0000079;GO:1904029" "regulation of cyclin-dependent protein serine/threonine kinase activity" 0.292039308714595
134 0.412942161299245 5 85 "GO:0000082;GO:0044843" "G1/S transition of mitotic cell cycle" 0.607342624926274
427 0.20312130625523 6 20 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 0.383554258411498
611 0.000595409030739784 2 72 "GO:0000086;GO:0044839" "G2/M transition of mitotic cell cycle" 0.00369617554147554
-1782 8.93253218725197e-06 3 14 "GO:0000096" "sulfur amino acid metabolic process" 9.04966529765096e-05
