target_id	length	eff_length	est_counts	tpm
TRINITY_DN21519_c0_g1_i1	304	187.68	0	0
TRINITY_DN21515_c0_g2_i1	205	99.6326	1.25139	0.413087
TRINITY_DN21515_c0_g1_i1	449	329.833	1.18308	0.117969
TRINITY_DN21442_c1_g1_i1	203	98.014	0	0
TRINITY_DN21442_c0_g1_i1	283	167.752	0	0
TRINITY_DN21452_c0_g1_i1	332	214.812	0	0
TRINITY_DN21452_c0_g1_i10	429	310.027	1.21114	0.128483
TRINITY_DN21452_c0_g1_i11	414	295.301	5.05303	0.56278
TRINITY_DN21452_c0_g1_i2	401	282.389	0	0
TRINITY_DN21452_c0_g1_i3	486	366.661	0	0
TRINITY_DN21452_c0_g1_i4	313	196.37	5	0.837427
TRINITY_DN21452_c0_g1_i5	328	210.876	0	0
TRINITY_DN21452_c0_g1_i7	226	117.051	0	0
TRINITY_DN21452_c0_g1_i8	294	178.142	0	0
TRINITY_DN21452_c0_g1_i9	218	110.365	0.111491	0.0332245
TRINITY_DN21452_c0_g2_i1	230	120.358	3	0.819782
TRINITY_DN21452_c1_g1_i1	217	109.519	0	0
TRINITY_DN21478_c0_g1_i1	292	176.214	13.8001	2.57568
TRINITY_DN21478_c0_g1_i2	720	599.724	5	0.274202
TRINITY_DN21520_c0_g1_i1	217	109.519	0	0
TRINITY_DN21482_c0_g1_i1	215	107.907	1.00174	0.30532
TRINITY_DN21438_c0_g1_i1	357	239.143	2.02538	0.278548
TRINITY_DN21438_c1_g1_i1	232	121.986	1.00362	0.270591
TRINITY_DN21536_c1_g1_i1	201	96.5091	2	0.681574
TRINITY_DN21536_c0_g2_i1	351	233.405	5	0.704549
TRINITY_DN21536_c0_g1_i1	234	123.636	0	0
TRINITY_DN21536_c0_g1_i3	498	378.624	28.7383	2.49634
TRINITY_DN21536_c0_g1_i4	231	121.217	3.26173	0.884982
TRINITY_DN21473_c0_g1_i1	313	196.37	0	0
TRINITY_DN21528_c0_g1_i1	216	108.743	0	0
TRINITY_DN21528_c0_g1_i2	599	479.033	0	0
TRINITY_DN21463_c0_g1_i1	245	133.202	0	0
TRINITY_DN21483_c0_g1_i1	207	101.279	0	0
TRINITY_DN21483_c0_g1_i2	229	119.523	1	0.275169
TRINITY_DN21454_c1_g1_i1	284	168.598	0	0
TRINITY_DN21481_c3_g1_i1	285	169.53	1.00273	0.194532
TRINITY_DN21513_c1_g1_i1	625	504.936	2	0.13027
TRINITY_DN21513_c0_g1_i1	207	101.279	0	0
TRINITY_DN21513_c0_g2_i1	244	132.507	0	0
TRINITY_DN21513_c0_g2_i10	354	236.287	0	0
TRINITY_DN21513_c0_g2_i3	412	293.36	0	0
TRINITY_DN21513_c0_g2_i6	470	350.733	0	0
