"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
77 0.334559514076727 4 6 "GO:0000002" "mitochondrial genome maintenance" 0.716687891513717
-14 0.902879539871003 3 3 "GO:0000018;GO:0051052" "regulation of DNA metabolic process" 0.973024421979667
-167 0.000690147444735901 4 16 "GO:0000027" "ribosomal large subunit assembly" 0.0393375022437189
-193 0.000648069296043389 4 12 "GO:0000028" "ribosomal small subunit assembly" 0.0393375022437189
71 0.252355831109309 2 10 "GO:0000045;GO:0070925;GO:1905037;GO:0007033" "vacuole organization" 0.632852261274732
-58 0.288063163790178 3 13 "GO:0000054;GO:0033750;GO:0051656;GO:0071428;GO:0051640;GO:0071426;GO:0006405;GO:0006611;GO:0031503;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0015931;GO:0006913;GO:0051169" "organelle localization" 0.682488111133652
-78 0.369733362056816 8 5 "GO:0000055" "ribosomal large subunit export from nucleus" 0.738530352158289
42 0.600179412058355 3 6 "GO:0000070;GO:0000819;GO:0098813;GO:0007059" "nuclear chromosome segregation" 0.8743482904796
204 0.0367957309259176 5 4 "GO:0000077;GO:0031570;GO:0000075;GO:0045786" "DNA damage checkpoint" 0.276282509622134
-315 0.00507709178670385 6 3 "GO:0000079;GO:1904029" "regulation of cyclin-dependent protein kinase activity" 0.127682809814432
-19 0.800967235137927 2 7 "GO:0000082;GO:0044843" "G1/S transition of mitotic cell cycle" 0.949236572488088
6 0.95846202589206 5 3 "GO:0000086;GO:0044839" "G2/M transition of mitotic cell cycle" 0.982342175044235
138 0.156749174011504 2 4 "GO:0000096;GO:0006790" "sulfur compound metabolic process" 0.496564372806926
102 0.0376748876757456 7 16 "GO:0000122;GO:0006357;GO:0045892;GO:0006355;GO:1903507;GO:2000113;GO:1903506;GO:2000112;GO:1902679;GO:0010558;GO:0031327;GO:0009890;GO:0010556;GO:0031326;GO:0009889;GO:2001141;GO:0051253;GO:0045934" "regulation of cellular macromolecule biosynthetic process" 0.276282509622134
-5 0.956730368407078 2 5 "GO:0000154" "rRNA modification" 0.982342175044235
-75 0.167360762505864 2 13 "GO:0000165;GO:0035556;GO:0007165" "signal transduction" 0.515471148518061
88 0.0526292396839276 2 19 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.297202496554161
18 0.635675747612395 7 26 "GO:0000209;GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 0.892620482004647
6 0.884325927034701 4 27 "GO:0000226;GO:0007010" "microtubule cytoskeleton organization" 0.971979451326845
-101 0.0867189048101586 5 11 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.342428495917037
22 0.801303600152282 7 5 "GO:0000245" "spliceosomal complex assembly" 0.949236572488088
140 0.215126595718643 2 3 "GO:0000266" "mitochondrial fission" 0.6023544680122
222 0.0481317680525537 5 3 "GO:0000272;GO:0016052" "polysaccharide catabolic process" 0.297202496554161
85 0.10424095892322 4 14 "GO:0000281;GO:0061640" "cytoskeleton-dependent cytokinesis" 0.38221684938514
-111 0.323832152825043 6 3 "GO:0000289" "nuclear-transcribed mRNA poly(A) tail shortening" 0.716687891513717
-113 0.247329416987704 2 4 "GO:0000302;GO:0006979;GO:1901700" "response to oxidative stress" 0.632852261274732
16 0.88992923790315 4 3 "GO:0000349" "generation of catalytic spliceosome for first transesterification step" 0.971979451326845
202 0.0734233570176775 2 3 "GO:0000380" "alternative mRNA splicing, via spliceosome" 0.332564617080069
36 0.493432329598261 2 14 "GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311" "regulation of alternative mRNA splicing, via spliceosome" 0.838096182880089
-96 0.0300981458263993 4 20 "GO:0000387" "spliceosomal snRNP assembly" 0.272653791603852
245 0.0295844917171604 4 3 "GO:0000388" "spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)" 0.272653791603852
-43 0.0856848241339573 2 66 "GO:0000398;GO:0000377;GO:0006397;GO:0000375;GO:0008380" "RNA splicing" 0.342428495917037
-136 0.0282766386327794 6 10 "GO:0000413;GO:0018208;GO:0018193" "protein peptidyl-prolyl isomerization" 0.272653791603852
-95 0.330194072215449 3 4 "GO:0000447" "endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.716687891513717
-89 0.150906136614172 4 10 "GO:0000462;GO:0030490" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.494458405076223
-39 0.601824147992452 3 7 "GO:0000463" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.8743482904796
-49 0.411252352287019 2 11 "GO:0000469;GO:0090501;GO:0090305" "nucleic acid phosphodiester bond hydrolysis" 0.791660778152512
-86 0.148074817601483 2 11 "GO:0000470" "maturation of LSU-rRNA" 0.494458405076223
-37 0.588794324234921 3 8 "GO:0000479;GO:0000478;GO:0090502" "endonucleolytic cleavage involved in rRNA processing" 0.8743482904796
79 0.146490618551438 4 13 "GO:0000724;GO:0000725;GO:0006302;GO:0006281;GO:0006310" "DNA recombination" 0.494458405076223
200 0.0401782407722551 3 4 "GO:0000727" "double-strand break repair via break-induced replication" 0.281247685405786
-123 0.275369333423211 2 3 "GO:0000902" "cell morphogenesis" 0.662607458549601
95 0.0366204690531019 3 19 "GO:0000910" "cytokinesis" 0.276282509622134
116 0.183559485054784 2 5 "GO:0000911" "cytokinesis by cell plate formation" 0.554277660753661
56 0.618121019395776 4 3 "GO:0000917;GO:0090529;GO:0032506" "cell septum assembly" 0.881394786916199
7 0.848109893692579 3 31 "GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0044265;GO:0019439;GO:0044270;GO:0046700;GO:1901361;GO:0044248" "cellular catabolic process" 0.962527940231642
-77 0.432203295200411 3 4 "GO:0001510;GO:0043414;GO:0032259;GO:0000453;GO:0000451;GO:0031167" "RNA methylation" 0.821719845195843
111 0.2547846766171 3 4 "GO:0001522" "pseudouridine synthesis" 0.632852261274732
17 0.821424313660501 3 7 "GO:0001525" "angiogenesis" 0.951122889501633
129 0.251245749885911 3 3 "GO:0001558;GO:0040008" "regulation of growth" 0.632852261274732
-101 0.367958804793499 5 3 "GO:0001578" "microtubule bundle formation" 0.738530352158289
-41 0.719869461325457 4 3 "GO:0001649" "osteoblast differentiation" 0.929566410704491
-6 0.955774327249027 3 4 "GO:0001666;GO:0036293;GO:0070482;GO:0009628" "response to hypoxia" 0.982342175044235
