target_id	length	eff_length	est_counts	tpm
TRINITY_DN4725_c0_g1_i1	732	561.812	317	36.7768
TRINITY_DN4795_c0_g1_i1	316	164.163	5	1.98518
TRINITY_DN4747_c0_g1_i1	250	109.665	0	0
TRINITY_DN4709_c0_g1_i1	633	463.058	21	2.9559
TRINITY_DN4706_c0_g1_i1	732	561.812	9	1.04414
TRINITY_DN4715_c0_g1_i1	452	286.022	11	2.50668
TRINITY_DN4722_c0_g1_i1	470	303.105	10	2.15037
TRINITY_DN4775_c0_g1_i1	201	72.6206	2	1.79505
TRINITY_DN4791_c0_g1_i1	777	606.812	4	0.429647
TRINITY_DN4746_c0_g1_i1	974	803.812	1	0.0810871
TRINITY_DN4703_c0_g1_i1	788	617.812	1	0.105499
TRINITY_DN4760_c0_g1_i1	649	479.01	10	1.3607
TRINITY_DN4749_c0_g1_i1	859	688.812	4	0.3785
TRINITY_DN4773_c0_g1_i1	551	382.149	22	3.75229
TRINITY_DN4718_c0_g1_i1	509	341.239	1	0.191006
TRINITY_DN4751_c0_g1_i1	236	98.4408	11	7.28322
TRINITY_DN4726_c0_g1_i1	649	479.01	15	2.04104
TRINITY_DN4727_c0_g1_i1	608	438.505	147	21.8498
TRINITY_DN4724_c0_g1_i1	219	85.8258	5	3.79716
TRINITY_DN4778_c1_g1_i1	242	103.124	0	0
TRINITY_DN4766_c0_g1_i1	635	465.058	5	0.70076
TRINITY_DN4776_c0_g1_i1	384	223.4	2	0.583516
TRINITY_DN4764_c0_g1_i1	851	680.812	114	10.914
TRINITY_DN4762_c0_g1_i1	242	103.124	3	1.89614
TRINITY_DN4721_c0_g1_i1	224	89.2247	0	0
TRINITY_DN4758_c0_g1_i1	597	427.505	3	0.457389
TRINITY_DN4785_c0_g1_i1	228	92.2052	1	0.706888
TRINITY_DN4796_c0_g1_i1	370	211.045	23	7.10327
TRINITY_DN4781_c0_g1_i1	234	96.949	1	0.672299
TRINITY_DN4788_c0_g1_i1	613	443.373	5	0.735033
TRINITY_DN4759_c0_g1_i1	493	325.573	3	0.600591
TRINITY_DN4743_c0_g1_i1	271	126.571	0	0
