target_id	length	eff_length	est_counts	tpm
TRINITY_DN21519_c0_g1_i1	304	163.994	0	0
TRINITY_DN21515_c0_g2_i1	205	80.6599	4.25279	2.3336
TRINITY_DN21515_c0_g1_i1	449	297.208	0	0
TRINITY_DN21442_c1_g1_i1	203	79.1201	0	0
TRINITY_DN21442_c0_g1_i1	283	145.561	0	0
TRINITY_DN21452_c0_g1_i1	332	189.103	0	0
TRINITY_DN21452_c0_g1_i10	429	278.255	0	0
TRINITY_DN21452_c0_g1_i11	414	263.94	0	0
TRINITY_DN21452_c0_g1_i2	401	251.515	0	0
TRINITY_DN21452_c0_g1_i3	486	333.101	0	0
TRINITY_DN21452_c0_g1_i4	313	171.945	0	0
TRINITY_DN21452_c0_g1_i5	328	185.555	0	0
TRINITY_DN21452_c0_g1_i7	226	97.3721	0	0
TRINITY_DN21452_c0_g1_i8	294	155.12	0	0
TRINITY_DN21452_c0_g1_i9	218	90.8205	0	0
TRINITY_DN21452_c0_g2_i1	230	100.694	0	0
TRINITY_DN21452_c1_g1_i1	217	89.9808	0	0
TRINITY_DN21478_c0_g1_i1	292	153.435	2.07905	0.599723
TRINITY_DN21478_c0_g1_i2	720	564.65	52	4.076
TRINITY_DN21520_c0_g1_i1	217	89.9808	0	0
TRINITY_DN21482_c0_g1_i1	215	88.3823	0	0
TRINITY_DN21438_c0_g1_i1	357	211.224	0	0
TRINITY_DN21438_c1_g1_i1	232	102.425	0	0
TRINITY_DN21536_c1_g1_i1	201	77.6324	6	3.42073
TRINITY_DN21536_c0_g2_i1	351	205.74	0	0
TRINITY_DN21536_c0_g1_i1	234	104.104	0	0
TRINITY_DN21536_c0_g1_i3	498	344.657	5	0.642086
TRINITY_DN21536_c0_g1_i4	231	101.519	1	0.435975
TRINITY_DN21473_c0_g1_i1	313	171.945	0	0
TRINITY_DN21528_c0_g1_i1	216	89.14	0	0
TRINITY_DN21528_c0_g1_i2	599	444.036	0	0
TRINITY_DN21463_c0_g1_i1	245	113.292	0	0
TRINITY_DN21483_c0_g1_i1	207	82.2235	0	0
TRINITY_DN21483_c0_g1_i2	229	99.8451	0	0
TRINITY_DN21454_c1_g1_i1	284	146.482	0	0
TRINITY_DN21481_c3_g1_i1	285	147.386	2.00137	0.601009
TRINITY_DN21513_c1_g1_i1	625	469.809	11	1.03629
TRINITY_DN21513_c0_g1_i1	207	82.2235	0	0
TRINITY_DN21513_c0_g2_i1	244	112.445	0	0
TRINITY_DN21513_c0_g2_i10	354	208.398	0	0
TRINITY_DN21513_c0_g2_i3	412	261.993	0	0
TRINITY_DN21513_c0_g2_i6	470	317.621	0	0
TRINITY_DN21513_c0_g2_i8	244	112.445	0	0
TRINITY_DN21505_c1_g1_i1	205	80.6599	4	2.19489
TRINITY_DN21509_c0_g1_i1	319	177.319	0	0
