"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.336687310899623 7 18 "GO:0000027" "ribosomal large subunit assembly" 1
0 0.307853714150627 2 9 "GO:0000028" "ribosomal small subunit assembly" 1
0 0.011733730080855 2 9 "GO:0000045;GO:0070925;GO:1905037;GO:0007033" "organelle assembly" 0.175
0 0.128211143331948 4 38 "GO:0000122;GO:0006357;GO:0045892;GO:0006355;GO:1903507;GO:2000113;GO:1903506;GO:2000112;GO:2001141;GO:0010556;GO:0031326;GO:0009889;GO:1902679;GO:0010558;GO:0031327;GO:0051253;GO:0009890;GO:0031324;GO:0045934;GO:0048523;GO:0051172" "negative regulation of cellular process" 0.966666666666667
0 0.229813212749015 5 9 "GO:0000165;GO:0035556;GO:0007165" "signal transduction" 1
0 0.233959138233154 8 8 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 1
0 0.0438708400935748 3 10 "GO:0000209;GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 0.366666666666667
0 0.368928838991674 5 10 "GO:0000226;GO:0007010;GO:0007017" "cytoskeleton organization" 0.986206896551724
0 0.568384333965212 4 8 "GO:0000281;GO:0061640;GO:0000910" "mitotic cytokinesis" 1
0 0.00284072156854156 4 11 "GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311" "regulation of RNA splicing" 0.1
0 0.0201060299800932 2 7 "GO:0000387" "spliceosomal snRNP assembly" 0.192857142857143
0 0.0547560118971981 6 19 "GO:0000398;GO:0000377;GO:0006397;GO:0000375;GO:0008380" "RNA splicing" 0.425
0 0.555617088083762 2 5 "GO:0000470" "maturation of LSU-rRNA" 1
0 0.388378515796971 2 7 "GO:0000902" "cell morphogenesis" 0.991666666666667
0 0.242581708187479 5 12 "GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0044265;GO:0019439;GO:0044270;GO:0046700;GO:1901361" "cellular macromolecule catabolic process" 0.957142857142857
0 0.623663079639554 3 5 "GO:0001525" "angiogenesis" 1
0 0.454049603867646 6 7 "GO:0001701;GO:0043009;GO:0009792;GO:0009790" "embryo development ending in birth or egg hatching" 0.92027027027027
0 0.0071119940278007 7 12 "GO:0001732" "formation of cytoplasmic translation initiation complex" 0.116666666666667
0 0.786374572880037 4 16 "GO:0001932;GO:0031399;GO:0042325;GO:0032268;GO:0019220;GO:0051246;GO:0051174" "regulation of phosphorylation" 1
0 0.319512745422964 3 6 "GO:0002009;GO:0048729" "morphogenesis of an epithelium" 1
0 0.896171060543666 4 32 "GO:0002181;GO:0006412;GO:0034645;GO:0043043;GO:0009059;GO:0044249;GO:1901576;GO:0009058;GO:0006518;GO:0043604;GO:1901566;GO:0043603;GO:0044271" "cellular biosynthetic process" 1
0 0.24228098511997 2 6 "GO:0003006;GO:0022414" "reproductive process" 1
0 0.429586914987903 4 6 "GO:0006281;GO:0006259" "DNA metabolic process" 0.922857142857143
0 0.198050702427899 3 13 "GO:0006364;GO:0016072;GO:0034470;GO:0034660" "ncRNA processing" 1
0 0.0284227481096131 2 32 "GO:0006396" "RNA processing" 0.26875
0 0.420976124247206 4 8 "GO:0006811;GO:0006810" "ion transport" 0.99375
0 0.517922408094145 6 6 "GO:0006886;GO:0015031;GO:0046907;GO:0015833;GO:0045184;GO:0042886;GO:0071702;GO:0071705;GO:0006820;GO:0008104;GO:0033036" "peptide transport" 0.993589743589744
0 0.675273746127975 2 15 "GO:0006950;GO:0050896" "response to stress" 1
0 0.341831862805254 3 7 "GO:0006974;GO:0033554;GO:0051716" "cellular response to DNA damage stimulus" 1
0 0.0142821471233102 4 25 "GO:0006996" "organelle organization" 0.15
0 0.219950554353757 2 11 "GO:0007275" "multicellular organism development" 1
0 0.422170438856715 3 16 "GO:0009057;GO:1901575" "organic substance catabolic process" 0.966666666666667
0 0.208776395959951 2 16 "GO:0009653" "anatomical structure morphogenesis" 1
0 0.0126441859851663 6 29 "GO:0016071" "mRNA metabolic process" 0.15
0 0.573550827701601 3 6 "GO:0019752;GO:0043436;GO:0006082" "organic acid metabolic process" 1
0 0.97713254727856 6 5 "GO:0032147;GO:0045860;GO:0001934;GO:0033674;GO:0031401;GO:0042327;GO:0051347;GO:0032270;GO:0045937;GO:0043085;GO:0031325;GO:0051247;GO:0010562;GO:0044093;GO:0009893;GO:0010604;GO:0051173" "positive regulation of protein kinase activity" 1
0 0.270588473896626 1 17 "GO:0032501" "multicellular organismal process" 0.969565217391304
0 0.96623965758625 4 6 "GO:0043405;GO:0043408;GO:1902531;GO:0009966;GO:0010646;GO:0023051" "regulation of cell communication" 1
