target_id	length	eff_length	est_counts	tpm
TRINITY_DN4725_c0_g1_i1	732	558.564	558	63.3462
TRINITY_DN4795_c0_g1_i1	316	160.711	8	3.15648
TRINITY_DN4747_c0_g1_i1	250	107.59	0	0
TRINITY_DN4709_c0_g1_i1	633	459.706	27	3.72429
TRINITY_DN4706_c0_g1_i1	732	558.564	31	3.51924
TRINITY_DN4715_c0_g1_i1	452	282.612	16	3.58995
TRINITY_DN4722_c0_g1_i1	470	299.648	8	1.69293
TRINITY_DN4775_c0_g1_i1	201	71.9402	7	6.17001
TRINITY_DN4791_c0_g1_i1	777	603.564	9	0.945538
TRINITY_DN4746_c0_g1_i1	974	800.564	0	0
TRINITY_DN4703_c0_g1_i1	788	614.564	7	0.722255
TRINITY_DN4760_c0_g1_i1	649	475.612	10	1.33324
TRINITY_DN4749_c0_g1_i1	859	685.564	3	0.277481
TRINITY_DN4773_c0_g1_i1	551	378.56	82	13.7353
TRINITY_DN4718_c0_g1_i1	509	337.62	11	2.06597
TRINITY_DN4751_c0_g1_i1	236	96.8571	9	5.89211
TRINITY_DN4726_c0_g1_i1	649	475.612	22	2.93312
TRINITY_DN4727_c0_g1_i1	608	435.02	418	60.9294
TRINITY_DN4724_c0_g1_i1	219	84.7544	15	11.2225
TRINITY_DN4778_c1_g1_i1	242	101.478	0	0
TRINITY_DN4766_c0_g1_i1	635	461.66	15	2.06029
TRINITY_DN4776_c0_g1_i1	384	219.17	5	1.4466
TRINITY_DN4764_c0_g1_i1	851	677.564	259	24.2387
TRINITY_DN4762_c0_g1_i1	242	101.478	10	6.24866
TRINITY_DN4721_c0_g1_i1	224	88.2043	0	0
TRINITY_DN4758_c0_g1_i1	597	424.321	0	0
TRINITY_DN4785_c0_g1_i1	228	90.9475	15	10.4583
TRINITY_DN4796_c0_g1_i1	370	206.972	37	11.3358
TRINITY_DN4781_c0_g1_i1	234	95.3438	10	6.6507
TRINITY_DN4788_c0_g1_i1	613	439.976	6	0.864732
TRINITY_DN4759_c0_g1_i1	493	322.183	11	2.16496
TRINITY_DN4743_c0_g1_i1	271	123.727	0	0
TRINITY_DN4789_c0_g1_i1	731	557.564	15	1.70591
TRINITY_DN4707_c0_g1_i1	523	351.066	3	0.541866
TRINITY_DN4748_c0_g1_i1	594	421.364	27	4.06318
TRINITY_DN4761_c0_g1_i1	558	385.522	10	1.64479
TRINITY_DN4794_c0_g1_i1	813	639.564	23	2.28036
TRINITY_DN4799_c0_g1_i1	305	151.251	2	0.838476
TRINITY_DN4772_c0_g1_i1	1349	1175.56	55	2.96672
TRINITY_DN4786_c0_g1_i1	559	386.522	7	1.14838
TRINITY_DN4787_c0_g1_i1	229	91.7064	3	2.07435
TRINITY_DN4720_c0_g1_i1	848	674.564	78	7.33215
TRINITY_DN4700_c0_g1_i1	525	352.96	11	1.97618
TRINITY_DN4729_c0_g1_i1	528	355.96	5	0.890693
TRINITY_DN4755_c0_g1_i1	1083	909.564	71	4.94977
TRINITY_DN4780_c0_g1_i1	389	223.579	9	2.55253
TRINITY_DN4734_c0_g1_i1	684	510.564	1	0.124197
TRINITY_DN4765_c0_g1_i1	425	257.101	11	2.713
TRINITY_DN4714_c0_g1_i1	413	245.972	0	0
TRINITY_DN4768_c0_g1_i1	221	86.1903	4	2.9428
TRINITY_DN4730_c0_g1_i1	527	354.96	14	2.50097
TRINITY_DN4798_c0_g1_i1	259	114.51	0	0
TRINITY_DN4782_c0_g1_i1	203	73.4182	55	47.5028
TRINITY_DN4769_c0_g1_i1	248	106.152	0	0
