"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
105 0.763373033415395 6 23 "GO:0000002" "mitochondrial genome maintenance" 0.923151806604693
-542 0.392309903614005 1 7 "GO:0000003" "reproduction" 0.743571636968751
-388 0.386182615175258 2 14 "GO:0000012" "single strand break repair" 0.743571636968751
494 0.270504932289248 5 14 "GO:0000018;GO:0051052" "regulation of DNA metabolic process" 0.665858294865841
452 0.508440485299457 2 6 "GO:0000022;GO:0051231" "mitotic spindle elongation" 0.809150379561609
-619 0.000824999937429976 7 83 "GO:0000027" "ribosomal large subunit assembly" 0.032999997497199
-558 0.0293249443102679 2 43 "GO:0000028" "ribosomal small subunit assembly" 0.281519465378572
-178 0.603087134745252 2 24 "GO:0000038" "very long-chain fatty acid metabolic process" 0.874567446156257
-34 0.964404620533971 7 5 "GO:0000041" "transition metal ion transport" 0.989074597229232
-70 0.676044771201882 6 103 "GO:0000045;GO:0070925;GO:1905037;GO:0007033" "organelle assembly" 0.908252973136034
-353 0.399754665853155 4 16 "GO:0000050;GO:0019627;GO:0071941" "nitrogen cycle metabolic process" 0.743571636968751
-227 0.381834239530628 5 42 "GO:0000054;GO:0033750;GO:0071428;GO:0071426;GO:0006405;GO:0006611;GO:0031503;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0015931;GO:0006913;GO:0051169" "nucleocytoplasmic transport" 0.743571636968751
-35 0.930281896588685 2 18 "GO:0000055" "ribosomal large subunit export from nucleus" 0.97710133558549
-77 0.759738476973841 3 44 "GO:0000070;GO:0000819;GO:0098813;GO:0007059" "chromosome segregation" 0.923151806604693
1097 0.00551401056668314 7 18 "GO:0000076" "DNA replication checkpoint" 0.132336253600395
-121 0.665028756171902 7 36 "GO:0000077" "DNA damage checkpoint" 0.908252973136034
-264 0.219883025672694 4 61 "GO:0000079;GO:1904029" "regulation of cyclin-dependent protein serine/threonine kinase activity" 0.613627048388913
-115 0.520890556842786 3 88 "GO:0000082;GO:0044843" "cell cycle G1/S phase transition" 0.809150379561609
25 0.945918415222931 2 21 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 0.984904206739711
-3 0.985848487717196 3 89 "GO:0000086;GO:0044839" "cell cycle G2/M phase transition" 0.99413292879045
-566 0.242190152691368 2 12 "GO:0000096" "sulfur amino acid metabolic process" 0.628385261037063
156 0.728129125643147 4 14 "GO:0000103" "sulfate assimilation" 0.910161407053934
624 0.0491593038367647 4 28 "GO:0000105;GO:0006547" "histidine metabolic process" 0.368694778775735
436 0.105453379625852 7 39 "GO:0000132;GO:0040001;GO:0051294;GO:0051293;GO:1902850;GO:0051653" "establishment of mitotic spindle orientation" 0.486785616304126
-550 0.0562342731114062 3 34 "GO:0000154" "rRNA modification" 0.370512581650261
954 8.50474563684194e-05 5 48 "GO:0000160" "phosphorelay signal transduction system" 0.00510284738210516
244 0.700469800494079 5 7 "GO:0000162;GO:0006568;GO:0009073;GO:0046219;GO:0006586;GO:0009072;GO:0042435;GO:0042430" "aromatic amino acid family metabolic process" 0.908252973136034
258 0.0991526979814487 2 117 "GO:0000165" "MAPK cascade" 0.486785616304126
-789 0.291969070155168 7 5 "GO:0000183;GO:0031507;GO:0006338;GO:0031497;GO:0070828;GO:0097549;GO:0006333;GO:0034401" "rDNA heterochromatin assembly" 0.678249125565029
-139 0.432020845867873 8 91 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.765202974230919
237 0.751700875641207 2 5 "GO:0000185" "activation of MAPKKK activity" 0.920879745420445
-678 0.0524964997524554 7 23 "GO:0000186" "activation of MAPKK activity" 0.370512581650261
480 0.0271630864308834 7 60 "GO:0000187;GO:0043406;GO:0043410;GO:0071902" "positive regulation of MAP kinase activity" 0.276344247620748
91 0.798989144184696 7 22 "GO:0000188;GO:0043407;GO:0043409;GO:0071901;GO:1902532;GO:0006469;GO:0033673;GO:0051348;GO:0043086;GO:0044092" "negative regulation of MAP kinase activity" 0.933126007806944
-156 0.196460025238265 2 199 "GO:0000209;GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 0.608392336221724
372 0.586244269529547 2 6 "GO:0000212;GO:0007051" "meiotic spindle organization" 0.8658376903821
262 0.0186026648352283 4 235 "GO:0000226;GO:0007010;GO:0007017" "microtubule-based process" 0.22323197802274
-726 0.0474300225384922 8 21 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.364710033749613
217 0.517169164770788 4 25 "GO:0000245" "spliceosomal complex assembly" 0.809150379561609
465 0.165547642603988 2 25 "GO:0000266;GO:0048285" "organelle fission" 0.576731565562315
515 0.104466738589695 3 28 "GO:0000271" "polysaccharide biosynthetic process" 0.486785616304126
11 0.978125446822144 3 17 "GO:0000272" "polysaccharide catabolic process" 0.99413292879045
18 0.905479412444315 2 118 "GO:0000278;GO:0007049" "cell cycle" 0.972449275480161
-454 0.00948227583912608 2 93 "GO:0000281;GO:0061640;GO:0000910" "cytokinesis" 0.167556691824292
-894 0.2326977869511 6 5 "GO:0000288" "nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay" 0.62418577179351
-178 0.680859858009512 2 15 "GO:0000289" "nuclear-transcribed mRNA poly(A) tail shortening" 0.908252973136034
-155 0.794111001127246 6 8 "GO:0000290;GO:0110156;GO:0110154" "deadenylation-dependent decapping of nuclear-transcribed mRNA" 0.929690928148971
-7 0.982193293326112 2 31 "GO:0000302;GO:1901700" "response to oxygen-containing compound" 0.99413292879045
493 0.200472815434785 7 19 "GO:0000338;GO:0070646" "protein deneddylation" 0.612910518526731
-1378 0.0658277992227806 7 5 "GO:0000350" "generation of catalytic spliceosome for second transesterification step" 0.390090662060922
-156 0.655824613106665 2 23 "GO:0000380" "alternative mRNA splicing, via spliceosome" 0.908252973136034
-435 0.0168275599024911 4 86 "GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311" "regulation of RNA splicing" 0.212558651399888
-269 0.248241227963201 7 52 "GO:0000387" "spliceosomal snRNP assembly" 0.637196734878805
-1092 0.0240195322211523 3 12 "GO:0000390;GO:0032988;GO:0032984" "protein-containing complex disassembly" 0.250638597090285
-119 0.273720416707752 3 249 "GO:0000398;GO:0000377;GO:0006397;GO:0000375;GO:0008380" "RNA splicing" 0.666932995023964
-502 0.0428920210131421 6 46 "GO:0000413;GO:0018208;GO:0018193" "peptidyl-amino acid modification" 0.354968449763935
70 0.87597999205503 6 14 "GO:0000422;GO:0061726;GO:1903008" "mitochondrion disassembly" 0.959978073484964
67 0.844829048157703 6 24 "GO:0000447;GO:0000479;GO:0000478;GO:0090502" "endonucleolytic cleavage involved in rRNA processing" 0.959978073484964
-1250 0.00977414035641704 6 12 "GO:0000451;GO:0031167" "rRNA methylation" 0.167556691824292
-1677 0.00463554977941112 2 8 "GO:0000453" "enzyme-directed rRNA 2'-O-methylation" 0.130886111418667
-162 0.727078489528192 5 13 "GO:0000455" "enzyme-directed rRNA pseudouridine synthesis" 0.910161407053934
-314 0.534428899024707 3 11 "GO:0000460" "maturation of 5.8S rRNA" 0.819571474542682
-203 0.487406172066162 4 33 "GO:0000462;GO:0030490" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.809150379561609
-502 0.0450980997711641 4 45 "GO:0000463;GO:0000470" "maturation of LSU-rRNA" 0.362912733667507
-278 0.327265570596312 5 35 "GO:0000469;GO:0090501;GO:0090305" "nucleic acid phosphodiester bond hydrolysis" 0.715913149965898
-656 0.21570765636025 5 10 "GO:0000492;GO:0000491" "small nucleolar ribonucleoprotein complex assembly" 0.613214657867208
