"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-514 0.18942828427469 2 18 "GO:0000002" "mitochondrial genome maintenance" 0.452630968390319
-432 0.461485726177506 1 8 "GO:0000003" "reproduction" 0.758996053927179
-155 0.727689635782761 2 14 "GO:0000012" "single strand break repair" 0.908661204965683
-267 0.547397426827782 5 14 "GO:0000018;GO:0051052" "regulation of DNA metabolic process" 0.810600319373294
-432 0.523913642420075 2 6 "GO:0000022;GO:0051231" "mitotic spindle elongation" 0.794575977325914
-916 1.26756622662193e-06 4 78 "GO:0000027" "ribosomal large subunit assembly" 1.76755068267836e-05
-886 0.00047796625930668 3 43 "GO:0000028" "ribosomal small subunit assembly" 0.00347737771263701
-177 0.594449822292301 4 25 "GO:0000038" "very long-chain fatty acid metabolic process" 0.840602283917564
-572 0.00103126852441481 2 92 "GO:0000045;GO:0070925;GO:1905037;GO:0007033" "organelle assembly" 0.00647120999070293
-41 0.909455489334566 5 21 "GO:0000050;GO:0019627;GO:0071941" "nitrogen cycle metabolic process" 0.9577492730155
-911 0.000863099107376647 9 37 "GO:0000054;GO:0033750;GO:0071428;GO:0071426;GO:0006405;GO:0006611;GO:0031503;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0015931;GO:0051169" "nucleocytoplasmic transport" 0.00593528427264489
-924 0.0372227889596507 2 14 "GO:0000055" "ribosomal large subunit export from nucleus" 0.143571265439815
-484 0.514520996394222 2 5 "GO:0000056" "ribosomal small subunit export from nucleus" 0.787468110335059
208 0.411893022795662 3 43 "GO:0000070;GO:0000819;GO:0098813;GO:0007059" "sister chromatid segregation" 0.720453998060705
-243 0.612267337324214 3 12 "GO:0000076" "DNA replication checkpoint" 0.858542467421105
121 0.680411661781936 4 32 "GO:0000077" "DNA damage checkpoint" 0.889496495350343
-372 0.0981062503490956 2 55 "GO:0000079;GO:1904029" "regulation of cyclin-dependent protein serine/threonine kinase activity" 0.289701986324976
-17 0.924265439555101 3 90 "GO:0000082;GO:0044843" "G1/S transition of mitotic cell cycle" 0.96078934608972
-318 0.379893890644333 2 21 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 0.681095475369483
-480 0.0105368077802082 3 79 "GO:0000086;GO:0044839" "G2/M transition of mitotic cell cycle" 0.0480861591424047
1060 0.0133779236062951 3 15 "GO:0000096" "sulfur amino acid metabolic process" 0.0589098039505275
2655 8.82687664902208e-05 2 6 "GO:0000097" "sulfur amino acid biosynthetic process" 0.000820572607001682
1542 0.000128654981775779 2 17 "GO:0000103" "sulfate assimilation" 0.00111353104916278
1764 7.15487346188855e-15 2 54 "GO:0000105;GO:0006547" "histidine metabolic process" 2.76288190605235e-13
107 0.712555378776166 5 33 "GO:0000132;GO:0040001;GO:0051294;GO:0051293;GO:1902850;GO:0051653" "establishment of spindle localization" 0.907875127273186
-773 0.00674947617329045 2 34 "GO:0000154" "rRNA modification" 0.0322689241808743
2462 2.56749075549025e-38 5 77 "GO:0000160" "phosphorelay signal transduction system" 6.44440179628053e-36
1640 4.86831812315238e-07 5 26 "GO:0000162;GO:0006568;GO:0009073;GO:0046219;GO:0006586;GO:0009072;GO:0006576;GO:0042430;GO:0044106;GO:0009308;GO:0042401;GO:0042435;GO:0009309" "cellular biogenic amine metabolic process" 7.40574453885604e-06
-50 0.741280805199494 5 124 "GO:0000165" "MAPK cascade" 0.908661204965683
-276 0.709603840647748 5 5 "GO:0000183;GO:0031507;GO:0006338;GO:0031497;GO:0070828;GO:0097549;GO:0006333;GO:0034401" "chromatin remodeling" 0.907185974300301
-668 0.000177326612256269 6 88 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.00146759582054201
285 0.649802637461562 2 7 "GO:0000185" "activation of MAPKKK activity" 0.873405366454199
-98 0.777734882819506 3 23 "GO:0000186" "activation of MAPKK activity" 0.913071042515456
-54 0.819372696134334 2 50 "GO:0000187" "activation of MAPK activity" 0.930489506583459
-527 0.166475293097268 7 19 "GO:0000188;GO:0043407;GO:0043409;GO:0071901;GO:1902532;GO:0006469;GO:0033673;GO:0051348;GO:0043086;GO:0044092" "negative regulation of kinase activity" 0.417852985674143
-444 0.000178333356679408 6 203 "GO:0000209;GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 0.00146759582054201
69 0.912452987627505 5 7 "GO:0000212;GO:0007051" "spindle organization" 0.9577492730155
-185 0.121223607977329 3 200 "GO:0000226;GO:0007010;GO:0007017" "microtubule-based process" 0.339967883824688
-773 0.0328684934919147 4 21 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.127906850642955
-76 0.809220605699434 4 28 "GO:0000245" "spliceosomal complex assembly" 0.928337614285418
178 0.792371826435177 3 6 "GO:0000256;GO:0000255;GO:0043605" "allantoin catabolic process" 0.918638930416764
-149 0.659441530266948 2 24 "GO:0000266;GO:0048285" "organelle fission" 0.875568116485131
2422 3.65941247533986e-05 4 8 "GO:0000270;GO:0030203;GO:0006022" "peptidoglycan metabolic process" 0.000367405012524122
1951 3.87510971493326e-12 2 35 "GO:0000271" "polysaccharide biosynthetic process" 9.26335750903094e-11
1241 0.000340372050482358 3 23 "GO:0000272" "polysaccharide catabolic process" 0.00257636316158372
-79 0.608130258053267 2 117 "GO:0000278;GO:0007049" "cell cycle" 0.855129942696751
-458 0.0130835715434688 4 82 "GO:0000281;GO:0061640;GO:0000910" "cytokinesis" 0.0586424367394762
-1448 0.0509619691579038 8 5 "GO:0000288" "nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay" 0.180161327586392
-1264 0.00319384851870927 4 15 "GO:0000289" "nuclear-transcribed mRNA poly(A) tail shortening" 0.0168769679620216
190 0.745753817621238 5 8 "GO:0000290;GO:0110156;GO:0110154" "methylguanosine-cap decapping" 0.908661204965683
-236 0.436814933124148 2 30 "GO:0000302;GO:1901700" "response to oxygen-containing compound" 0.746437232344967
-238 0.748223702142467 2 5 "GO:0000305" "response to oxygen radical" 0.909371901196354
-533 0.151413009731291 3 20 "GO:0000338;GO:0070646" "protein deneddylation" 0.391800674665506
-343 0.356252364962072 2 20 "GO:0000380" "alternative mRNA splicing, via spliceosome" 0.674602687720223
-385 0.0403967288469841 8 79 "GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311" "regulation of alternative mRNA splicing, via spliceosome" 0.152474871287113
-566 0.015148622841751 3 51 "GO:0000387" "spliceosomal snRNP assembly" 0.0649966552697351
-390 0.000336667515596758 3 242 "GO:0000398;GO:0000377;GO:0006397;GO:0000375;GO:0008380" "RNA splicing" 0.00257636316158372
-431 0.0728057283330972 3 48 "GO:0000413;GO:0018208;GO:0018193" "peptidyl-amino acid modification" 0.242042884921952
330 0.456918520394846 6 14 "GO:0000422;GO:0061726;GO:1903008" "mitochondrion disassembly" 0.758996053927179
-1327 0.00098795306408655 2 17 "GO:0000447" "endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.00635144229073145
-939 0.0605738422938419 2 11 "GO:0000451;GO:0031167" "rRNA methylation" 0.208691095513936
-977 0.119248787707002 5 7 "GO:0000453" "enzyme-directed rRNA 2'-O-methylation" 0.338208426152062
-680 0.060695019810826 4 21 "GO:0000455;GO:0031118" "rRNA pseudouridine synthesis" 0.208691095513936
-314 0.449272385082759 2 16 "GO:0000460" "maturation of 5.8S rRNA" 0.754296780306171
-304 0.279519549814978 2 35 "GO:0000462;GO:0030490" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.58254156530474
-1312 1.61585168363096e-06 4 37 "GO:0000469;GO:0090501;GO:0090305" "nucleic acid phosphodiester bond hydrolysis" 2.13462511890195e-05
-922 0.000107092760102244 2 49 "GO:0000470;GO:0000463" "maturation of LSU-rRNA" 0.000960010099487973
-1095 0.000983887723788239 5 25 "GO:0000479;GO:0000478;GO:0090502" "RNA phosphodiester bond hydrolysis, endonucleolytic" 0.00635144229073145
-633 0.28082681036603 2 8 "GO:0000492;GO:0000491" "small nucleolar ribonucleoprotein complex assembly" 0.58254156530474
-431 0.462654965142862 4 8 "GO:0000712" "resolution of meiotic recombination intermediates" 0.758996053927179
2480 7.32966712041189e-06 4 9 "GO:0000716;GO:0000715" "nucleotide-excision repair, DNA damage recognition" 8.55696021964365e-05
-420 0.424022673419865 6 10 "GO:0000722;GO:0006312" "telomere maintenance via recombination" 0.731475539713994
-443 0.044652210672229 3 57 "GO:0000723;GO:0032200;GO:0060249" "anatomical structure homeostasis" 0.162430505488833
-47 0.781468320196712 2 97 "GO:0000724;GO:0000725;GO:0006302;GO:0006310" "DNA recombination" 0.913071042515456
-696 0.0840244744636118 3 17 "GO:0000727" "double-strand break repair via break-induced replication" 0.261989355159833
2400 1.11643113315347e-16 3 33 "GO:0000746;GO:0044764;GO:0051704" "multi-organism cellular process" 5.60448428843042e-15
-1 0.99474583359039 3 68 "GO:0000902" "cell morphogenesis" 0.99474583359039
-637 0.224862059252026 4 10 "GO:0000904" "cell morphogenesis involved in differentiation" 0.503931936359451
1785 1.54102202834501e-06 3 20 "GO:0000917;GO:0090529;GO:0032506" "cytokinetic process" 2.0907920492681e-05
-305 0.0195069219618411 3 166 "GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0044265;GO:0019439;GO:0044270;GO:0046700;GO:1901361" "organic cyclic compound catabolic process" 0.0809295440069771
137 0.839425627957249 6 6 "GO:0000959" "mitochondrial RNA metabolic process" 0.93642592274342
1891 0.0108083331327593 2 5 "GO:0000967" "rRNA 5'-end processing" 0.0488809300238304
-210 0.756343464270776 5 6 "GO:0000971;GO:0000968;GO:0000378" "RNA exon ligation" 0.91114212867984
-153 0.781892423439375 3 9 "GO:0000972" "transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery" 0.913071042515456
380 0.143321013841786 4 41 "GO:0001501;GO:0048731" "system development" 0.376686643709825
-45 0.875415180580543 2 33 "GO:0001503" "ossification" 0.949154256266593
-369 0.461275121789126 2 11 "GO:0001504;GO:0006836;GO:0098657" "neurotransmitter transport" 0.758996053927179
-145 0.744356307584746 3 14 "GO:0001505" "regulation of neurotransmitter levels" 0.908661204965683
-392 0.562880534322307 4 6 "GO:0001508" "action potential" 0.826216456812275
-428 0.158789301200463 2 30 "GO:0001510;GO:0043414;GO:0032259" "macromolecule methylation" 0.406695046952206
