"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.0576523863394929 4 16 "GO:0000165;GO:0035556;GO:0007165" "signal transduction" 0.958333333333333
0 0.115304772678986 9 16 "GO:0000209;GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 1
0 0.00250753510316013 3 8 "GO:0005975" "carbohydrate metabolic process" 0.15
0 0.000913529675106754 2 5 "GO:0005976" "polysaccharide metabolic process" 0.1
0 0.220451460822838 3 21 "GO:0006810;GO:0006811" "transport" 1
0 0.101381946076875 2 9 "GO:0008104;GO:0033036;GO:0071705;GO:0015031;GO:0015833;GO:0045184;GO:0042886" "nitrogen compound transport" 1
0 0.0188449365662964 2 22 "GO:0009056;GO:1901575" "catabolic process" 0.39
0 0.00897571312984462 2 15 "GO:0009057" "macromolecule catabolic process" 0.283333333333333
0 0.0151085101549823 3 8 "GO:0042592;GO:0065008" "regulation of biological quality" 0.3625
0 0.240955230851045 2 38 "GO:0043412;GO:0006464;GO:0036211" "macromolecule modification" 1
0 0.287420662955362 4 48 "GO:0044267;GO:0019538" "protein metabolic process" 1
0 0.118278937089688 2 9 "GO:0048513" "animal organ development" 1
0 0.329210701796425 2 28 "GO:0048856" "anatomical structure development" 1
0 0.273689597765064 2 27 "GO:0051234;GO:0051179" "establishment of localization" 1
0 0.132805600891443 5 12 "GO:0071702;GO:0006820" "anion transport" 1
0 1 3 13 "GO:0000027" "ribosomal large subunit assembly" 1
0 1 2 8 "GO:0000028" "ribosomal small subunit assembly" 1
0 1 2 12 "GO:0000045;GO:0070925;GO:1905037;GO:0007033" "organelle assembly" 1
0 1 4 5 "GO:0000086;GO:0044839" "cell cycle G2/M phase transition" 1
0 1 6 6 "GO:0000132;GO:0040001;GO:0051294;GO:0051293;GO:1902850;GO:0051653" "establishment of mitotic spindle localization" 1
0 1 2 5 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 1
0 1 4 20 "GO:0000226;GO:0007010;GO:0007017" "microtubule-based process" 1
0 1 3 6 "GO:0000278;GO:0007049" "mitotic cell cycle" 1
0 1 3 14 "GO:0000281;GO:0061640;GO:0000910" "cytokinesis" 1
0 1 4 16 "GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311" "regulation of RNA splicing" 1
0 1 2 8 "GO:0000387" "spliceosomal snRNP assembly" 1
0 1 3 43 "GO:0000398;GO:0000377;GO:0006397;GO:0000375;GO:0016071;GO:0008380" "mRNA metabolic process" 1
0 1 4 8 "GO:0000413;GO:0018208;GO:0018193" "protein peptidyl-prolyl isomerization" 1
