"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-40 0.913092444195037 2 24 "GO:0000002" "mitochondrial genome maintenance" 0.977395851438535
-58 0.927791444554845 1 8 "GO:0000003" "reproduction" 0.977580945993474
-1068 0.0330530610911224 2 13 "GO:0000012" "single strand break repair" 0.10960821548927
339 0.453098004065806 5 16 "GO:0000018;GO:0051052" "regulation of DNA metabolic process" 0.682968838973092
965 0.190527043473121 3 6 "GO:0000019" "regulation of mitotic recombination" 0.38581672594844
-982 0.182902981528762 3 6 "GO:0000022;GO:0051231" "spindle elongation" 0.376854215361232
-886 1.01098040986079e-05 6 82 "GO:0000027" "ribosomal large subunit assembly" 0.000110562538440095
-927 0.000454819621638762 3 47 "GO:0000028" "ribosomal small subunit assembly" 0.00278935410294074
-667 0.0836291354129799 2 22 "GO:0000038" "very long-chain fatty acid metabolic process" 0.214926878011358
-215 0.790235843335486 3 5 "GO:0000041" "transition metal ion transport" 0.931608310721192
-569 0.00160131111661814 2 102 "GO:0000045;GO:0070925;GO:1905037;GO:0007033" "organelle assembly" 0.00814924667269034
-42 0.918759427565838 2 19 "GO:0000050;GO:0019627;GO:0071941" "nitrogen cycle metabolic process" 0.977395851438535
-188 0.517945421454964 5 39 "GO:0000054;GO:0033750;GO:0071428;GO:0071426;GO:0006405;GO:0006611;GO:0031503;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0015931;GO:0006913;GO:0051169" "nucleocytoplasmic transport" 0.741570881971731
-421 0.367618937623074 7 15 "GO:0000055" "ribosomal large subunit export from nucleus" 0.603693718652588
-86 0.761259734782613 3 41 "GO:0000070;GO:0000819;GO:0098813;GO:0007059" "mitotic sister chromatid segregation" 0.909970938786658
272 0.501417739987412 2 20 "GO:0000076" "DNA replication checkpoint" 0.725996389728253
-346 0.2270674382057 2 40 "GO:0000077" "DNA damage checkpoint" 0.438769410668157
-588 0.0127513923026714 2 59 "GO:0000079;GO:1904029" "regulation of cyclin-dependent protein serine/threonine kinase activity" 0.0500321804852908
-397 0.0479249487518209 5 82 "GO:0000082;GO:0044843" "G1/S transition of mitotic cell cycle" 0.146240813679181
-8 0.984561110347069 2 20 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 0.990341312560457
-429 0.0336628311191995 5 81 "GO:0000086;GO:0044839" "G2/M transition of mitotic cell cycle" 0.110208249651392
1292 0.0010646074481556 2 21 "GO:0000096" "sulfur amino acid metabolic process" 0.00572031448144819
2085 0.0011003046217925 3 8 "GO:0000097" "sulfur amino acid biosynthetic process" 0.00577098546531985
2122 1.11072473628987e-09 2 27 "GO:0000103" "sulfate assimilation" 1.63117861272284e-08
2145 2.94818490864703e-24 2 74 "GO:0000105;GO:0006547" "histidine metabolic process" 1.51536704304457e-22
-404 0.193519724585053 4 34 "GO:0000132;GO:0040001;GO:0051294;GO:0051293;GO:1902850;GO:0051653" "establishment of mitotic spindle localization" 0.388551322018427
-366 0.20729149326019 2 39 "GO:0000154" "rRNA modification" 0.40512481952752
2579 5.72604689887502e-40 2 87 "GO:0000160" "phosphorelay signal transduction system" 7.3579702650544e-38
1782 4.23083305625153e-08 4 31 "GO:0000162;GO:0006568;GO:0009073;GO:0046219;GO:0006586;GO:0009072;GO:0006576;GO:0042430;GO:0044106;GO:0009308;GO:0042401;GO:0042435;GO:0009309" "cellular biogenic amine metabolic process" 5.57602100234176e-07
-387 0.0172026760467656 5 126 "GO:0000165" "MAPK cascade" 0.0636127732952339
-1225 0.129396737337518 4 5 "GO:0000183;GO:0031507;GO:0006338;GO:0031497;GO:0070828;GO:0097549;GO:0006333;GO:0034401" "chromatin remodeling" 0.291710188559141
-632 0.00111849758752865 8 88 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.00580714909080531
326 0.686923822962691 2 5 "GO:0000185" "activation of MAPKKK activity" 0.865389325987312
-695 0.0716685921500593 2 22 "GO:0000186" "activation of MAPKK activity" 0.191862793568388
-116 0.586478459500379 5 73 "GO:0000187;GO:0043406;GO:0043410;GO:0071902;GO:1902533;GO:0009967;GO:0010647;GO:0023056" "positive regulation of signaling" 0.806015850757205
-270 0.494040642624879 7 21 "GO:0000188;GO:0043407;GO:0043409;GO:0071901;GO:1902532;GO:0006469;GO:0033673;GO:0051348;GO:0043086;GO:0044092" "negative regulation of MAP kinase activity" 0.7234669239578
-484 0.000168578340987652 2 204 "GO:0000209;GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 0.00120346204538407
-588 0.328858808650475 3 9 "GO:0000212;GO:0007051" "meiotic spindle organization" 0.561572849323403
-188 0.128139990452204 4 221 "GO:0000226;GO:0007010;GO:0007017" "microtubule-based process" 0.290149581904991
-687 0.062749021653956 4 24 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.17528802788116
-410 0.230322624461283 4 28 "GO:0000245" "spliceosomal complex assembly" 0.443392617876777
-41 0.951647965184777 3 7 "GO:0000256;GO:0000255;GO:0043605" "allantoin catabolic process" 0.987583502954553
-557 0.123551729888001 5 25 "GO:0000266;GO:0048285" "organelle fission" 0.280998182134657
2506 1.15599556920462e-05 5 10 "GO:0000270;GO:0030203;GO:0006022" "glycosaminoglycan metabolic process" 0.000123787858868995
2129 2.63813670825579e-14 5 42 "GO:0000271" "polysaccharide biosynthetic process" 7.53334593357487e-13
1428 0.000110039094610198 2 24 "GO:0000272" "polysaccharide catabolic process" 0.000851000036619122
-211 0.190410096088618 2 128 "GO:0000278;GO:0007049" "cell cycle" 0.38581672594844
