target_id	length	eff_length	est_counts	tpm
TRINITY_DN21519_c0_g1_i1	304	165.161	0	0
TRINITY_DN21515_c0_g2_i1	205	79.6944	6.40419	3.70815
TRINITY_DN21515_c0_g1_i1	449	302.693	1.12992	0.172254
TRINITY_DN21442_c1_g1_i1	203	77.9714	0	0
TRINITY_DN21442_c0_g1_i1	283	146.115	0	0
TRINITY_DN21452_c0_g1_i1	332	190.835	0	0
TRINITY_DN21452_c0_g1_i10	429	283.219	2	0.325859
TRINITY_DN21452_c0_g1_i11	414	268.551	0	0
TRINITY_DN21452_c0_g1_i2	401	255.974	0	0
TRINITY_DN21452_c0_g1_i3	486	339.172	0	0
TRINITY_DN21452_c0_g1_i4	313	173.371	0	0
TRINITY_DN21452_c0_g1_i5	328	187.126	0	0
TRINITY_DN21452_c0_g1_i7	226	97.082	0	0
TRINITY_DN21452_c0_g1_i8	294	156.013	0	0
TRINITY_DN21452_c0_g1_i9	218	90.4651	0	0
TRINITY_DN21452_c0_g2_i1	230	100.474	0	0
TRINITY_DN21452_c1_g1_i1	217	89.6088	0	0
TRINITY_DN21478_c0_g1_i1	292	154.126	11.0504	3.30841
TRINITY_DN21478_c0_g1_i2	720	571.79	30.8589	2.49038
TRINITY_DN21520_c0_g1_i1	217	89.6088	2	1.02991
TRINITY_DN21482_c0_g1_i1	215	87.9947	0	0
TRINITY_DN21438_c0_g1_i1	357	214.1	0	0
TRINITY_DN21438_c1_g1_i1	232	102.181	0	0
TRINITY_DN21536_c1_g1_i1	201	76.2891	0	0
TRINITY_DN21536_c0_g2_i1	351	208.4	0	0
TRINITY_DN21536_c0_g1_i1	234	103.837	0	0
TRINITY_DN21536_c0_g1_i3	498	351.033	9	1.18309
TRINITY_DN21536_c0_g1_i4	231	101.328	0	0
TRINITY_DN21473_c0_g1_i1	313	173.371	0	0
TRINITY_DN21528_c0_g1_i1	216	88.8126	0	0
TRINITY_DN21528_c0_g1_i2	599	450.988	0	0
TRINITY_DN21463_c0_g1_i1	245	113.099	0	0
TRINITY_DN21483_c0_g1_i1	207	81.1799	0	0
TRINITY_DN21483_c0_g1_i2	229	99.653	0	0
TRINITY_DN21454_c1_g1_i1	284	147.053	0	0
TRINITY_DN21481_c3_g1_i1	285	147.945	2.00517	0.625419
TRINITY_DN21513_c1_g1_i1	625	476.941	11	1.06426
TRINITY_DN21513_c0_g1_i1	207	81.1799	0	0
TRINITY_DN21513_c0_g2_i1	244	112.309	0	0
TRINITY_DN21513_c0_g2_i10	354	211.208	0	0
TRINITY_DN21513_c0_g2_i3	412	266.685	0	0
TRINITY_DN21513_c0_g2_i6	470	323.47	0	0
TRINITY_DN21513_c0_g2_i8	244	112.309	0	0
TRINITY_DN21505_c1_g1_i1	205	79.6944	0	0
TRINITY_DN21509_c0_g1_i1	319	178.844	0	0
TRINITY_DN21443_c0_g1_i1	220	92.0199	0	0
TRINITY_DN21487_c0_g1_i1	219	91.1862	0	0
TRINITY_DN21499_c0_g1_i1	211	84.5285	166.424	90.852
TRINITY_DN21437_c1_g1_i1	214	87.0649	0	0
TRINITY_DN21437_c2_g1_i1	234	103.837	0	0
TRINITY_DN21444_c0_g1_i1	237	106.315	0	0
TRINITY_DN21444_c0_g2_i1	354	211.208	10.2337	2.23585
TRINITY_DN21436_c0_g1_i1	969	820.79	0	0
TRINITY_DN21436_c0_g1_i2	628	479.941	0	0
TRINITY_DN21469_c0_g1_i1	204	78.8428	0	0
TRINITY_DN21507_c0_g1_i1	262	127.695	0	0
TRINITY_DN21459_c0_g1_i1	262	127.695	0	0
TRINITY_DN21465_c0_g1_i1	213	86.224	0	0
TRINITY_DN21510_c1_g1_i1	234	103.837	0	0
TRINITY_DN21525_c0_g1_i1	257	123.52	1	0.37358
TRINITY_DN21525_c0_g1_i2	324	183.507	0	0
TRINITY_DN21479_c0_g1_i1	258	124.387	1	0.370978
TRINITY_DN21535_c0_g1_i1	214	87.0649	0	0
TRINITY_DN21462_c0_g1_i1	464	317.63	0	0
TRINITY_DN21462_c0_g1_i2	545	397.408	0	0
TRINITY_DN21530_c0_g1_i1	281	144.375	0	0
TRINITY_DN21488_c0_g1_i1	274	138.165	0	0
TRINITY_DN21518_c0_g2_i1	537	389.447	0	0
TRINITY_DN21518_c0_g1_i1	545	397.408	0	0
TRINITY_DN21447_c0_g1_i1	298	159.635	1	0.289063
TRINITY_DN21496_c0_g1_i1	239	107.949	0	0
TRINITY_DN21450_c0_g1_i1	225	96.2341	1	0.479504
TRINITY_DN21531_c0_g1_i1	283	146.115	0	0
TRINITY_DN21534_c0_g1_i1	416	270.469	0	0
TRINITY_DN21446_c0_g1_i2	1211	1062.79	14	0.607857
TRINITY_DN21446_c0_g1_i4	1046	897.79	0	0
TRINITY_DN21517_c0_g2_i1	217	89.6088	0	0
TRINITY_DN21517_c0_g1_i1	245	113.099	10.0058	4.08236
TRINITY_DN21517_c2_g1_i1	246	113.963	0	0
TRINITY_DN21440_c0_g2_i1	213	86.224	0	0
TRINITY_DN21440_c0_g1_i1	315	175.173	0	0
TRINITY_DN21490_c0_g1_i1	260	126.117	1	0.365887
TRINITY_DN21494_c1_g1_i1	323	182.62	2.27028	0.573657
TRINITY_DN21494_c1_g1_i2	232	102.181	2.45446	1.10843
TRINITY_DN21494_c1_g1_i3	220	92.0199	15.8878	7.96713
