target_id	length	eff_length	est_counts	tpm
TRINITY_DN4725_c0_g1_i1	732	664.86	1	3.14166
TRINITY_DN4795_c0_g1_i1	316	249.164	0	0
TRINITY_DN4747_c0_g1_i1	250	183.617	0	0
TRINITY_DN4709_c0_g1_i1	633	565.86	0	0
TRINITY_DN4706_c0_g1_i1	732	664.86	0	0
TRINITY_DN4715_c0_g1_i1	452	384.86	1	5.42734
TRINITY_DN4722_c0_g1_i1	470	402.86	0	0
TRINITY_DN4775_c0_g1_i1	201	135.634	0	0
TRINITY_DN4791_c0_g1_i1	777	709.86	0	0
TRINITY_DN4746_c0_g1_i1	974	906.86	0	0
TRINITY_DN4703_c0_g1_i1	788	720.86	0	0
TRINITY_DN4760_c0_g1_i1	649	581.86	0	0
TRINITY_DN4749_c0_g1_i1	859	791.86	0	0
TRINITY_DN4773_c0_g1_i1	551	483.86	0	0
TRINITY_DN4718_c0_g1_i1	509	441.86	0	0
TRINITY_DN4751_c0_g1_i1	236	169.881	1	12.2955
TRINITY_DN4726_c0_g1_i1	649	581.86	0	0
TRINITY_DN4727_c0_g1_i1	608	540.86	0	0
TRINITY_DN4724_c0_g1_i1	219	153.189	0	0
TRINITY_DN4778_c1_g1_i1	242	175.726	0	0
TRINITY_DN4766_c0_g1_i1	635	567.86	0	0
TRINITY_DN4776_c0_g1_i1	384	316.993	0	0
TRINITY_DN4764_c0_g1_i1	851	783.86	0	0
TRINITY_DN4762_c0_g1_i1	242	175.726	0	0
TRINITY_DN4721_c0_g1_i1	224	158.095	0	0
TRINITY_DN4758_c0_g1_i1	597	529.86	0	0
TRINITY_DN4785_c0_g1_i1	228	162.031	0	0
TRINITY_DN4796_c0_g1_i1	370	303.086	0	0
TRINITY_DN4781_c0_g1_i1	234	167.914	0	0
TRINITY_DN4788_c0_g1_i1	613	545.86	0	0
TRINITY_DN4759_c0_g1_i1	493	425.86	0	0
TRINITY_DN4743_c0_g1_i1	271	204.386	0	0
TRINITY_DN4789_c0_g1_i1	731	663.86	0	0
TRINITY_DN4707_c0_g1_i1	523	455.86	0	0
TRINITY_DN4748_c0_g1_i1	594	526.86	0	0
TRINITY_DN4761_c0_g1_i1	558	490.86	0	0
TRINITY_DN4794_c0_g1_i1	813	745.86	0	0
TRINITY_DN4799_c0_g1_i1	305	238.187	0	0
TRINITY_DN4772_c0_g1_i1	1349	1281.86	0	0
TRINITY_DN4786_c0_g1_i1	559	491.86	0	0
TRINITY_DN4787_c0_g1_i1	229	163.031	0	0
TRINITY_DN4720_c0_g1_i1	848	780.86	0	0
TRINITY_DN4700_c0_g1_i1	525	457.86	0	0
TRINITY_DN4729_c0_g1_i1	528	460.86	0	0
TRINITY_DN4755_c0_g1_i1	1083	1015.86	0	0
TRINITY_DN4780_c0_g1_i1	389	321.993	0	0
TRINITY_DN4734_c0_g1_i1	684	616.86	0	0
TRINITY_DN4765_c0_g1_i1	425	357.86	0	0
TRINITY_DN4714_c0_g1_i1	413	345.895	0	0
TRINITY_DN4768_c0_g1_i1	221	155.158	0	0
TRINITY_DN4730_c0_g1_i1	527	459.86	0	0
TRINITY_DN4798_c0_g1_i1	259	192.505	0	0
TRINITY_DN4782_c0_g1_i1	203	137.511	0	0
TRINITY_DN4769_c0_g1_i1	248	181.654	0	0
TRINITY_DN4713_c0_g1_i1	676	608.86	0	0
TRINITY_DN4723_c0_g1_i1	1238	1170.86	0	0
TRINITY_DN4735_c0_g1_i1	211	145.384	0	0
TRINITY_DN4728_c0_g1_i1	848	780.86	0	0
TRINITY_DN4754_c0_g1_i1	577	509.86	0	0
TRINITY_DN4739_c0_g1_i1	293	226.257	0	0
TRINITY_DN4742_c0_g1_i1	359	292.086	0	0
TRINITY_DN4744_c0_g1_i1	681	613.86	0	0
TRINITY_DN4719_c0_g1_i1	653	585.86	0	0
TRINITY_DN4757_c0_g1_i1	566	498.86	3391	14198.4
TRINITY_DN4779_c0_g1_i1	326	259.112	0	0
TRINITY_DN4777_c0_g1_i1	689	621.86	0	0
TRINITY_DN4770_c0_g1_i1	264	197.447	0	0
TRINITY_DN4701_c0_g1_i1	412	344.895	0	0
TRINITY_DN4716_c0_g1_i1	548	480.86	0	0
TRINITY_DN4705_c0_g1_i1	260	193.486	0	0
TRINITY_DN4745_c0_g1_i1	265	198.447	0	0
TRINITY_DN4711_c0_g1_i1	601	533.86	0	0
TRINITY_DN4704_c0_g1_i1	567	499.86	0	0
TRINITY_DN4737_c0_g1_i1	241	174.743	0	0
TRINITY_DN4733_c0_g1_i1	473	405.86	0	0
TRINITY_DN4790_c0_g1_i1	203	137.511	0	0
TRINITY_DN4793_c0_g1_i1	544	476.86	0	0
TRINITY_DN4736_c0_g1_i1	347	280.086	0	0
TRINITY_DN4732_c0_g1_i1	223	157.111	0	0
TRINITY_DN4756_c0_g1_i1	773	705.86	0	0
TRINITY_DN4738_c0_g1_i1	516	448.86	0	0
TRINITY_DN4708_c0_g1_i1	819	751.86	0	0
TRINITY_DN4797_c0_g1_i1	223	157.111	0	0
TRINITY_DN4752_c0_g1_i1	411	343.895	0	0
TRINITY_DN4784_c0_g1_i1	233	166.948	0	0
TRINITY_DN4702_c0_g1_i1	538	470.86	0	0
TRINITY_DN4712_c0_g1_i1	1035	967.86	0	0
TRINITY_DN4741_c0_g1_i1	553	485.86	0	0
TRINITY_DN4731_c0_g1_i1	324	257.138	0	0
TRINITY_DN4771_c0_g1_i1	975	907.86	0	0
TRINITY_DN4792_c0_g1_i1	475	407.86	0	0
TRINITY_DN4740_c0_g1_i1	387	319.993	0	0
TRINITY_DN4783_c0_g1_i1	239	172.778	0	0
TRINITY_DN4763_c0_g1_i1	1232	1164.86	0	0
TRINITY_DN4717_c0_g1_i1	270	203.386	0	0
TRINITY_DN4710_c0_g1_i1	254	187.543	0	0
TRINITY_DN4774_c0_g1_i1	555	487.86	0	0
TRINITY_DN4753_c0_g1_i1	562	494.86	0	0
TRINITY_DN4767_c0_g1_i1	207	141.441	0	0
TRINITY_DN4750_c0_g1_i1	317	250.164	0	0
TRINITY_DN0_c0_g1_i1	1486	1418.86	0	0
TRINITY_DN59_c0_g1_i2	469	401.86	0	0
TRINITY_DN59_c0_g1_i1	501	433.86	0	0
TRINITY_DN9_c0_g1_i1	926	858.86	0	0
TRINITY_DN47_c0_g1_i4	1364	1296.86	0	0
TRINITY_DN47_c0_g1_i3	1162	1094.86	0	0
TRINITY_DN47_c0_g1_i2	1162	1094.86	0	0
TRINITY_DN65_c0_g2_i1	1723	1655.86	0	0
TRINITY_DN65_c0_g1_i2	1501	1433.86	1	1.45674
TRINITY_DN57_c0_g1_i4	614	546.86	0	0
TRINITY_DN57_c0_g1_i2	691	623.86	0	0
TRINITY_DN57_c0_g1_i1	685	617.86	0	0
TRINITY_DN57_c0_g1_i3	608	540.86	0	0
TRINITY_DN71_c0_g2_i1	1697	1629.86	0	0
TRINITY_DN71_c0_g1_i1	227	161.047	0	0
TRINITY_DN25_c0_g2_i1	635	567.86	0	0
TRINITY_DN25_c0_g2_i2	734	666.86	0	0
TRINITY_DN25_c0_g1_i1	1738	1670.86	0	0
TRINITY_DN25_c0_g1_i2	1757	1689.86	0	0
TRINITY_DN25_c0_g3_i1	1945	1877.86	0	0
TRINITY_DN44_c0_g2_i2	579	511.86	0	0
TRINITY_DN44_c0_g1_i1	601	533.86	1	3.91257
TRINITY_DN16_c0_g1_i3	1405	1337.86	0	0
TRINITY_DN16_c0_g1_i5	1405	1337.86	0	0
TRINITY_DN16_c0_g1_i6	1429	1361.86	0	0
TRINITY_DN16_c0_g1_i2	1554	1486.86	0	0
TRINITY_DN16_c0_g1_i7	1429	1361.86	0	0
TRINITY_DN34_c0_g1_i3	671	603.86	0	0
TRINITY_DN34_c0_g1_i2	682	614.86	0	0
TRINITY_DN34_c0_g1_i4	675	607.86	0	0
TRINITY_DN34_c0_g1_i1	686	618.86	0	0
TRINITY_DN4_c0_g2_i1	2150	2082.86	0.000643674	0.000645499
TRINITY_DN4_c0_g2_i2	2119	2051.86	0.999356	1.01733
TRINITY_DN4_c1_g1_i1	800	732.86	0	0
TRINITY_DN4_c0_g1_i16	1426	1358.86	0	0
TRINITY_DN4_c0_g1_i3	1028	960.86	0	0
TRINITY_DN4_c0_g1_i6	1400	1332.86	0	0
TRINITY_DN4_c0_g1_i10	1160	1092.86	0	0
TRINITY_DN4_c0_g1_i8	1369	1301.86	0	0
TRINITY_DN4_c0_g1_i4	2316	2248.86	0	0
TRINITY_DN4_c0_g1_i12	1925	1857.86	1	1.12428
