"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-2 0.849697413141135 8 6 "GO:0000209;GO:0016567;GO:0032446;GO:0070647" "protein ubiquitination" 0.86818797230811
-9 0.329090097007652 2 6 "GO:0000387" "spliceosomal snRNP assembly" 0.86818797230811
3 0.705718066743476 9 10 "GO:0000398;GO:0000377;GO:0006397;GO:0000375;GO:0008380" "mRNA processing" 0.86818797230811
-3 0.764986359082399 4 5 "GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0044265;GO:0019439;GO:0044270;GO:0046700;GO:1901361;GO:0009057;GO:0044248;GO:0009056;GO:1901575" "mRNA catabolic process" 0.86818797230811
10 0.174017657373453 4 10 "GO:0002181;GO:0006412;GO:0034645;GO:0043043;GO:0009059;GO:0044249;GO:0006518;GO:0043604;GO:1901566;GO:0043603;GO:0044271;GO:1901576;GO:0009058" "cellular amide metabolic process" 0.86818797230811
7 0.426583008933623 2 7 "GO:0006364;GO:0016072;GO:0034470;GO:0034660" "ncRNA processing" 0.86818797230811
-1 0.861972765957244 2 9 "GO:0006464;GO:0036211;GO:0043412" "cellular protein modification process" 0.86818797230811
-5 0.565829406203149 4 7 "GO:0006811;GO:0006810;GO:0051234;GO:0051179" "establishment of localization" 0.86818797230811
9 0.289112801987056 2 7 "GO:0006996" "organelle organization" 0.86818797230811
-1 0.86818797230811 3 9 "GO:0010629;GO:0010468;GO:0010605;GO:0060255;GO:0019222;GO:0009892;GO:0048519" "regulation of gene expression" 0.86818797230811
-5 0.635670135243069 1 6 "GO:0032502" "developmental process" 0.86818797230811
-5 0.553936064629668 2 7 "GO:0050794" "regulation of cellular process" 0.86818797230811
-11 0.307483365918587 1 5 "GO:0050896" "response to stimulus" 0.86818797230811
