"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
209 0.316317907484762 3 13 "GO:0000002" "mitochondrial genome maintenance" 0.762809659673721
-173 0.540908017883851 2 7 "GO:0000012" "single strand break repair" 0.792777850561541
-127 0.371052838179556 2 28 "GO:0000027" "ribosomal large subunit assembly" 0.762809659673721
-131 0.49939885631125 2 15 "GO:0000028" "ribosomal small subunit assembly" 0.766813543831466
-325 0.151303716406798 6 11 "GO:0000038" "very long-chain fatty acid metabolic process" 0.705137218192846
-223 0.346617258236819 5 10 "GO:0000050;GO:0019627;GO:0071941" "urea cycle" 0.762809659673721
-96 0.576639699564212 8 19 "GO:0000054;GO:0033750;GO:0071428;GO:0071426;GO:0006405;GO:0006611;GO:0031503;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0015931;GO:0051169" "nucleocytoplasmic transport" 0.804540894286046
-296 0.296672403962636 3 7 "GO:0000055" "ribosomal large subunit export from nucleus" 0.762809659673721
37 0.803846051048852 5 26 "GO:0000070;GO:0000819;GO:0098813;GO:0007059" "chromosome segregation" 0.915112578304811
108 0.70389782414579 7 7 "GO:0000076" "DNA replication checkpoint" 0.887176441384734
-363 0.0460423008126807 2 17 "GO:0000077" "DNA damage checkpoint" 0.705137218192846
37 0.807846635060291 7 24 "GO:0000079;GO:1904029" "regulation of cyclin-dependent protein serine/threonine kinase activity" 0.915112578304811
221 0.0551721350532076 4 43 "GO:0000082;GO:0044843" "cell cycle G1/S phase transition" 0.705137218192846
323 0.106772176071676 2 14 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 0.705137218192846
-196 0.129884958047014 5 34 "GO:0000086;GO:0044839" "G2/M transition of mitotic cell cycle" 0.705137218192846
346 0.302146302576166 2 5 "GO:0000096" "sulfur amino acid metabolic process" 0.762809659673721
-214 0.192563620699546 6 21 "GO:0000132;GO:0040001;GO:0051294;GO:0051293;GO:1902850;GO:0051653" "establishment of mitotic spindle localization" 0.762809659673721
-163 0.49225898420822 3 10 "GO:0000154" "rRNA modification" 0.766813543831466
253 0.00397618110033954 2 75 "GO:0000165;GO:0035556" "intracellular signal transduction" 0.518679301845272
188 0.0982333200480631 2 44 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.705137218192846
332 0.321312503832464 6 5 "GO:0000185" "activation of MAPKKK activity" 0.762809659673721
328 0.24701081849524 2 7 "GO:0000186" "activation of MAPKK activity" 0.762809659673721
164 0.266245229449904 6 26 "GO:0000187" "activation of MAPK activity" 0.762809659673721
204 0.441391648993129 8 8 "GO:0000188;GO:0043407;GO:0043409;GO:0071901;GO:1902532;GO:0006469;GO:0033673;GO:0051348;GO:0043086;GO:0044092" "negative regulation of MAP kinase activity" 0.766813543831466
-93 0.229469329317724 2 97 "GO:0000209;GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 0.762809659673721
-89 0.790557245397336 3 5 "GO:0000212;GO:0007051" "spindle organization" 0.915112578304811
-65 0.374945589001861 2 108 "GO:0000226;GO:0007010;GO:0007017" "microtubule-based process" 0.762809659673721
317 0.0655014791867063 2 19 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.705137218192846
-160 0.352138999242818 4 19 "GO:0000245" "spliceosomal complex assembly" 0.762809659673721
-30 0.921470726673596 6 6 "GO:0000266" "mitochondrial fission" 0.965037524967373
27 0.91312759256599 3 9 "GO:0000272;GO:0016052" "carbohydrate catabolic process" 0.965037524967373
-68 0.508137651663616 2 54 "GO:0000278;GO:0007049" "cell cycle" 0.766813543831466
-210 0.0778185208941406 4 40 "GO:0000281;GO:0061640;GO:0000910" "cytoskeleton-dependent cytokinesis" 0.705137218192846
-56 0.84423428957299 2 7 "GO:0000289" "nuclear-transcribed mRNA poly(A) tail shortening" 0.936894150623684
-97 0.594642442774676 3 17 "GO:0000302;GO:1901700;GO:0042221" "response to chemical" 0.823382014477069
