"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
610 0.0110467552237374 3 12 "GO:0000002" "mitochondrial genome maintenance" 0.625246345663537
-589 0.060615126355195 6 7 "GO:0000012" "single strand break repair" 0.794468734282055
-64 0.838102195905477 3 7 "GO:0000018;GO:0051052" "regulation of DNA metabolic process" 0.973848429270534
191 0.606621338026039 3 5 "GO:0000022;GO:0051231" "spindle elongation" 0.937428867115055
-58 0.664368779820455 2 39 "GO:0000027" "ribosomal large subunit assembly" 0.937428867115055
-117 0.561494430367517 2 17 "GO:0000028" "ribosomal small subunit assembly" 0.937428867115055
92 0.668042634096514 3 15 "GO:0000038" "very long-chain fatty acid metabolic process" 0.937428867115055
210 0.571475368229874 7 5 "GO:0000041" "transition metal ion transport" 0.937428867115055
-179 0.126071752738308 2 51 "GO:0000045;GO:0070925;GO:1905037;GO:0007033" "organelle assembly" 0.85759581444105
-394 0.133561935190121 4 10 "GO:0000050;GO:0019627;GO:0071941" "urea metabolic process" 0.85759581444105
-497 0.0586559860247958 10 10 "GO:0000055" "ribosomal large subunit export from nucleus" 0.794468734282055
90 0.552648712107646 4 30 "GO:0000070;GO:0000819;GO:0098813;GO:0007059" "chromosome segregation" 0.937428867115055
-95 0.797975825595186 6 5 "GO:0000076" "DNA replication checkpoint" 0.973848429270534
-204 0.230808814927068 2 24 "GO:0000077;GO:0031570;GO:0000075;GO:0045786" "DNA integrity checkpoint" 0.931765526741885
233 0.17050283706538 2 24 "GO:0000079;GO:1904029" "regulation of cyclin-dependent protein serine/threonine kinase activity" 0.902444726339675
155 0.189084442200258 2 50 "GO:0000082;GO:0044843" "G1/S transition of mitotic cell cycle" 0.902444726339675
-33 0.882435289319935 3 14 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 0.980099080698654
52 0.714175070205475 3 34 "GO:0000086;GO:0044839" "G2/M transition of mitotic cell cycle" 0.938701926011833
-70 0.822632140422362 3 7 "GO:0000105;GO:0006547;GO:0008652" "cellular amino acid biosynthetic process" 0.973848429270534
320 0.0548678212282557 5 25 "GO:0000132;GO:0040001;GO:0051294;GO:0051293;GO:1902850;GO:0051653" "microtubule cytoskeleton organization involved in mitosis" 0.794468734282055
257 0.283928343070081 3 12 "GO:0000154" "rRNA modification" 0.937428867115055
158 0.117403749363455 2 69 "GO:0000165;GO:0035556" "intracellular signal transduction" 0.85759581444105
-1 0.994434257213404 4 59 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.997393579335109
-170 0.647734531681381 2 5 "GO:0000185" "activation of MAPKKK activity" 0.937428867115055
-288 0.395675218839322 8 6 "GO:0000186" "activation of MAPKK activity" 0.937428867115055
8 0.957485044633708 2 29 "GO:0000187" "activation of MAPK activity" 0.997393579335109
353 0.179610595466494 7 10 "GO:0000188;GO:0043407;GO:0043409;GO:0071901;GO:1902532;GO:0006469;GO:0033673;GO:0051348;GO:0043086;GO:0044092" "negative regulation of kinase activity" 0.902444726339675
50 0.517423203439663 7 118 "GO:0000209;GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 0.937428867115055
220 0.55382168156528 2 5 "GO:0000212;GO:0007051" "meiotic spindle organization" 0.937428867115055
106 0.162216897687895 3 126 "GO:0000226;GO:0007010;GO:0007017" "microtubule-based process" 0.902444726339675
138 0.458458386615058 8 20 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.937428867115055
-421 0.0274069423430667 7 19 "GO:0000245" "spliceosomal complex assembly" 0.794468734282055
-10 0.926196172676218 2 64 "GO:0000278;GO:0007049" "cell cycle" 0.981698565046328
-267 0.033922852089768 2 44 "GO:0000281;GO:0061640;GO:0000910" "cytokinesis" 0.794468734282055
259 0.350158682615485 7 9 "GO:0000289" "nuclear-transcribed mRNA poly(A) tail shortening" 0.937428867115055
268 0.131481743477131 2 22 "GO:0000302;GO:0006979;GO:1901700;GO:0042221" "response to oxidative stress" 0.85759581444105
164 0.430442916243085 7 16 "GO:0000338;GO:0070646" "protein deneddylation" 0.937428867115055
-345 0.353625864599023 2 5 "GO:0000350" "generation of catalytic spliceosome for second transesterification step" 0.937428867115055
-118 0.569609155579368 2 16 "GO:0000380" "alternative mRNA splicing, via spliceosome" 0.937428867115055
-245 0.0300355923142217 6 55 "GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311" "regulation of RNA splicing" 0.794468734282055
-60 0.680107192208154 2 33 "GO:0000387" "spliceosomal snRNP assembly" 0.937428867115055
60 0.85887703512788 6 6 "GO:0000390;GO:0032988" "spliceosomal complex disassembly" 0.973848429270534
-42 0.497247722230096 2 189 "GO:0000398;GO:0000377;GO:0006397;GO:0000375;GO:0008380" "RNA splicing" 0.937428867115055
-70 0.610528965182196 6 37 "GO:0000413;GO:0018208;GO:0018193" "peptidyl-amino acid modification" 0.937428867115055
40 0.849391489278859 3 16 "GO:0000422;GO:0006914;GO:0061726;GO:0061919;GO:1903008" "autophagy" 0.973848429270534
194 0.537038518138626 4 7 "GO:0000423;GO:0061912;GO:0016236" "macroautophagy" 0.937428867115055
-531 0.0706220046016377 3 8 "GO:0000447" "endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.794468734282055
251 0.499772153169211 5 5 "GO:0000455" "enzyme-directed rRNA pseudouridine synthesis" 0.937428867115055
367 0.162894014230424 5 10 "GO:0000460" "maturation of 5.8S rRNA" 0.902444726339675
-264 0.156583830261999 5 20 "GO:0000462;GO:0030490" "maturation of SSU-rRNA" 0.902444726339675
-40 0.819834345541171 5 22 "GO:0000463" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.973848429270534
-228 0.220605706538578 3 20 "GO:0000469;GO:0090501;GO:0090305" "nucleic acid phosphodiester bond hydrolysis" 0.928509639409793
-5 0.9743913112035 4 31 "GO:0000470" "maturation of LSU-rRNA" 0.997393579335109
-221 0.321240282871676 3 14 "GO:0000479;GO:0000478;GO:0090502" "RNA phosphodiester bond hydrolysis, endonucleolytic" 0.937428867115055
397 0.284622333458333 3 5 "GO:0000492;GO:0000491" "box C/D snoRNP assembly" 0.937428867115055
354 0.340077488052762 2 5 "GO:0000712" "resolution of meiotic recombination intermediates" 0.937428867115055
127 0.49368353402383 6 20 "GO:0000723;GO:0032200;GO:0060249" "anatomical structure homeostasis" 0.937428867115055
23 0.860290131864429 2 42 "GO:0000724;GO:0000725;GO:0006302;GO:0006310" "DNA recombination" 0.973848429270534
-264 0.29229976342149 3 11 "GO:0000727" "double-strand break repair via break-induced replication" 0.937428867115055
-3 0.98008393252251 3 36 "GO:0000902" "cell morphogenesis" 0.997393579335109
123 0.717344124953525 2 6 "GO:0000904" "cell morphogenesis involved in differentiation" 0.938701926011833
84 0.328056977349638 3 97 "GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0044265;GO:0019439;GO:0044270;GO:0046700;GO:1901361" "cellular macromolecule catabolic process" 0.937428867115055
-389 0.294447262722512 2 5 "GO:0000959" "mitochondrial RNA metabolic process" 0.937428867115055
728 0.0317781076992013 2 6 "GO:0000972" "transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery" 0.794468734282055
-302 0.189825982259668 2 13 "GO:0001503" "ossification" 0.902444726339675
695 0.0405170922439343 4 6 "GO:0001504;GO:0006836;GO:0098657" "neurotransmitter transport" 0.794468734282055
367 0.185380113137989 3 9 "GO:0001505" "regulation of neurotransmitter levels" 0.902444726339675
-245 0.307840536328507 3 12 "GO:0001510;GO:0043414;GO:0032259" "macromolecule methylation" 0.937428867115055
-244 0.405379401604726 6 8 "GO:0001516;GO:0006693;GO:0046457;GO:0006692;GO:0006636;GO:0046456;GO:0006690;GO:0033559;GO:0006633;GO:0072330" "prostaglandin biosynthetic process" 0.937428867115055
-53 0.804227772101118 6 15 "GO:0001523;GO:0016101;GO:0006721;GO:0006720" "terpenoid metabolic process" 0.973848429270534
-139 0.136081481827487 2 82 "GO:0001525" "angiogenesis" 0.85759581444105
-168 0.592824178085393 2 7 "GO:0001541" "ovarian follicle development" 0.937428867115055
-156 0.402981007634056 3 20 "GO:0001558;GO:0040008" "regulation of growth" 0.937428867115055
-616 0.0695272583104261 4 6 "GO:0001561;GO:0009062;GO:0019395;GO:0072329;GO:0034440" "monocarboxylic acid catabolic process" 0.794468734282055
100 0.718762761981772 2 9 "GO:0001568" "blood vessel development" 0.938701926011833
173 0.4703847037392 3 12 "GO:0001649" "osteoblast differentiation" 0.937428867115055
426 0.0757973704085353 4 12 "GO:0001654;GO:0007423" "eye development" 0.794468734282055
666 0.0729102958500664 4 5 "GO:0001658" "branching involved in ureteric bud morphogenesis" 0.794468734282055
