"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
223 0.515115394327947 2 23 "GO:0000002" "mitochondrial genome maintenance" 0.872016774683739
-640 0.302239453813319 1 7 "GO:0000003" "reproduction" 0.776610606647292
-261 0.552111459507775 2 14 "GO:0000012" "single strand break repair" 0.875874281024639
-564 0.198718255569443 3 14 "GO:0000018;GO:0051052" "regulation of DNA recombination" 0.713579190453909
-841 0.252032988872661 2 5 "GO:0000022;GO:0051231" "mitotic spindle elongation" 0.758080314242699
528 0.00448006695099455 2 79 "GO:0000027" "ribosomal large subunit assembly" 0.239070084681327
390 0.133552768004854 2 40 "GO:0000028" "ribosomal small subunit assembly" 0.622663401602129
107 0.749610839054573 2 24 "GO:0000038" "very long-chain fatty acid metabolic process" 0.91192997868641
-433 0.555533298581641 2 5 "GO:0000041" "transition metal ion transport" 0.875874281024639
100 0.540467765642491 2 102 "GO:0000045;GO:0070925;GO:1905037;GO:0007033" "organelle assembly" 0.874340344418228
-150 0.715539310094328 5 16 "GO:0000050;GO:0019627;GO:0071941" "nitrogen cycle metabolic process" 0.91192997868641
207 0.427355089326868 7 40 "GO:0000054;GO:0033750;GO:0071428;GO:0071426;GO:0006405;GO:0006611;GO:0031503;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0051169;GO:0015931" "nucleocytoplasmic transport" 0.837455165495382
164 0.690230888996688 10 16 "GO:0000055" "ribosomal large subunit export from nucleus" 0.91192997868641
-837 0.0307196955476455 2 18 "GO:0000076" "DNA replication checkpoint" 0.393544207826594
402 0.142510963998469 2 36 "GO:0000077" "DNA damage checkpoint" 0.634209618323803
80 0.705396660277558 2 60 "GO:0000079;GO:1904029" "regulation of cyclin-dependent protein serine/threonine kinase activity" 0.91192997868641
367 0.0372783073835123 3 88 "GO:0000082;GO:0044843" "G1/S transition of mitotic cell cycle" 0.420712326185353
439 0.221014790965291 2 21 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 0.732992180551634
182 0.307447970098216 4 86 "GO:0000086;GO:0044839" "cell cycle G2/M phase transition" 0.776610606647292
963 0.0422599758383638 2 12 "GO:0000096" "sulfur amino acid metabolic process" 0.44271453526418
-1160 0.00821886772207674 4 14 "GO:0000103" "sulfate assimilation" 0.254232475216518
-510 0.0631612659719145 3 36 "GO:0000132;GO:0040001;GO:0051294;GO:0051293;GO:1902850;GO:0051653" "establishment of mitotic spindle localization" 0.506736496316518
379 0.185571462409704 2 33 "GO:0000154" "rRNA modification" 0.691087615146851
-409 0.0856211130773715 2 48 "GO:0000160" "phosphorelay signal transduction system" 0.552115605861336
-462 0.456884630152559 4 7 "GO:0000162;GO:0006568;GO:0009073;GO:0046219;GO:0006586;GO:0009072;GO:0042435;GO:0042430" "aromatic amino acid family metabolic process" 0.842658812032346
-398 0.00965216704895907 2 116 "GO:0000165" "MAPK cascade" 0.254232475216518
-402 0.583580660811545 5 5 "GO:0000183;GO:0031507;GO:0006338;GO:0031497;GO:0070828;GO:0097549;GO:0006333;GO:0034401" "heterochromatin organization" 0.898107900080105
27 0.875153113026483 2 91 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.967969705986756
-1829 0.0127064125556244 2 5 "GO:0000185" "activation of MAPKKK activity" 0.281924511322506
887 0.00965439779303232 2 23 "GO:0000186" "activation of MAPKK activity" 0.254232475216518
-325 0.120724586139953 7 62 "GO:0000187;GO:0043406;GO:0043410;GO:0071902;GO:1902533;GO:0009967" "positive regulation of signal transduction" 0.609733232949768
-184 0.607685621455716 4 21 "GO:0000188;GO:0043407;GO:0043409;GO:0071901;GO:1902532;GO:0006469;GO:0033673;GO:0051348;GO:0043086;GO:0044092" "negative regulation of MAP kinase activity" 0.900273534762149
123 0.302935913830782 2 195 "GO:0000209;GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 0.776610606647292
-875 0.232965875988541 2 5 "GO:0000212;GO:0007051" "meiotic spindle organization" 0.748142678346305
-285 0.0102316452574428 4 227 "GO:0000226;GO:0007010;GO:0007017" "microtubule-based process" 0.255252623790941
870 0.0152267233203526 2 21 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.291224916655849
-34 0.918188068209488 2 25 "GO:0000245" "spliceosomal complex assembly" 0.977025666664005
-333 0.311299610259463 2 25 "GO:0000266;GO:0048285" "organelle fission" 0.776610606647292
-285 0.377028171963889 3 26 "GO:0000271" "polysaccharide biosynthetic process" 0.822134327687216
-903 0.0234602261643683 3 17 "GO:0000272" "polysaccharide catabolic process" 0.388302466542966
73 0.672341423881156 4 92 "GO:0000281;GO:0061640;GO:0000910" "cytokinesis" 0.911640025923897
826 0.260487655728202 2 5 "GO:0000288" "nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay" 0.758080314242699
-67 0.879400498563828 2 14 "GO:0000289" "nuclear-transcribed mRNA poly(A) tail shortening" 0.967969705986756
630 0.277524281533262 6 8 "GO:0000290;GO:0110156;GO:0110154" "RNA decapping" 0.760384447669169
-48 0.871897744081542 3 31 "GO:0000302;GO:1901700" "response to oxygen-containing compound" 0.967969705986756
-660 0.0976469006552261 3 17 "GO:0000338;GO:0070646" "protein modification by small protein removal" 0.566236138147488
1958 0.00764026006908362 2 5 "GO:0000350" "generation of catalytic spliceosome for second transesterification step" 0.254232475216518
-534 0.127718424839135 2 22 "GO:0000380" "alternative mRNA splicing, via spliceosome" 0.619330564587684
482 0.00784441156454702 6 83 "GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311" "regulation of mRNA splicing, via spliceosome" 0.254232475216518
330 0.148258559676547 2 52 "GO:0000387" "spliceosomal snRNP assembly" 0.650690345247067
169 0.721581603934204 6 12 "GO:0000390;GO:0032988;GO:0032984" "protein-containing complex disassembly" 0.91192997868641
-11 0.921372305904663 2 240 "GO:0000398;GO:0000377;GO:0006397;GO:0000375;GO:0008380" "RNA splicing" 0.977025666664005
616 0.0141691584481617 4 43 "GO:0000413;GO:0018208;GO:0018193" "peptidyl-amino acid modification" 0.291224916655849
-37 0.935234472239418 6 13 "GO:0000422;GO:0061726;GO:1903008" "mitochondrion disassembly" 0.983327624743422
294 0.380681889380664 4 24 "GO:0000447;GO:0000479;GO:0000478;GO:0090502" "RNA phosphodiester bond hydrolysis, endonucleolytic" 0.822134327687216
587 0.235937531417403 8 11 "GO:0000451;GO:0031167" "rRNA methylation" 0.748142678346305
216 0.727874246301863 2 7 "GO:0000453" "enzyme-directed rRNA 2'-O-methylation" 0.91192997868641
10 0.982644013631802 9 13 "GO:0000455" "enzyme-directed rRNA pseudouridine synthesis" 0.993549217122063
573 0.269342008728821 2 10 "GO:0000460" "maturation of 5.8S rRNA" 0.759929238913459
109 0.703940959175705 2 33 "GO:0000462;GO:0030490" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.91192997868641
147 0.568196926991956 3 41 "GO:0000463;GO:0000470" "maturation of LSU-rRNA" 0.883033912767827
259 0.351741839446459 4 35 "GO:0000469;GO:0090501;GO:0090305" "nucleic acid phosphodiester bond hydrolysis" 0.811978269819495
