"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-10 0.536917389416791 4 5 "GO:0000028" "ribosomal small subunit assembly" 0.843727326226386
-11 0.391810244984034 4 8 "GO:0000209;GO:0016567;GO:0032446;GO:0070647" "protein polyubiquitination" 0.843727326226386
-16 0.234967088336579 4 8 "GO:0000387" "spliceosomal snRNP assembly" 0.843727326226386
15 0.13522003880105 3 15 "GO:0000398;GO:0000377;GO:0000375;GO:0008380" "RNA splicing, via transesterification reactions" 0.843727326226386
7 0.489419490045717 5 15 "GO:0002181;GO:0006412;GO:0034645;GO:0043043;GO:0009059;GO:0044249;GO:0006518;GO:0043604;GO:1901566;GO:1901576;GO:0009058;GO:0043603;GO:0044271" "peptide metabolic process" 0.843727326226386
-1 0.926714831761432 6 10 "GO:0006364;GO:0016072;GO:0034470;GO:0034660" "ncRNA metabolic process" 0.970844109464357
-11 0.296203408088782 2 14 "GO:0006464;GO:0036211;GO:0043412" "macromolecule modification" 0.843727326226386
-4 0.720966361322997 3 9 "GO:0006811;GO:0006810;GO:0051234;GO:0051179" "establishment of localization" 0.910297147339061
-7 0.625318003481326 3 7 "GO:0006886;GO:0015031;GO:0046907;GO:0015833;GO:0045184;GO:0042886;GO:0071702;GO:0008104;GO:0071705;GO:0006820;GO:0033036;GO:0051641;GO:0051649" "organic substance transport" 0.865149335426696
0 1 2 5 "GO:0006950" "response to stress" 1
2 0.862410341272117 4 8 "GO:0006996" "organelle organization" 0.948651375399329
21 0.20982029925909 2 5 "GO:0007017" "microtubule-based process" 0.843727326226386
-25 0.134664192362875 3 5 "GO:0007165" "signal transduction" 0.843727326226386
15 0.167083133104597 4 13 "GO:0010468;GO:0060255;GO:0019222" "regulation of macromolecule metabolic process" 0.843727326226386
12 0.334385678926843 5 9 "GO:0010629;GO:0010605;GO:0009892;GO:0048519;GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0044265;GO:0019439;GO:0044270;GO:0046700;GO:1901361;GO:0009057;GO:0044248;GO:1901575;GO:0009056" "negative regulation of macromolecule metabolic process" 0.843727326226386
8 0.493190881746052 2 10 "GO:0022402" "cell cycle process" 0.843727326226386
9 0.514979927987641 3 7 "GO:0031323;GO:0051171;GO:0080090" "regulation of nitrogen compound metabolic process" 0.843727326226386
-9 0.517404429489293 1 8 "GO:0032502" "developmental process" 0.843727326226386
-5 0.629199516673961 2 12 "GO:0050794" "regulation of cellular process" 0.865149335426696
-4 0.786165718156462 1 7 "GO:0050896" "response to stimulus" 0.910297147339061
-5 0.759941432557171 4 5 "GO:0051252;GO:0019219" "regulation of RNA metabolic process" 0.910297147339061
16 0.24558745760719 2 7 "GO:1903047" "mitotic cell cycle process" 0.843727326226386
