target_id	length	eff_length	est_counts	tpm
TRINITY_DN4725_c0_g1_i1	732	635.463	5	1.12175
TRINITY_DN4795_c0_g1_i1	316	220.15	0	0
TRINITY_DN4747_c0_g1_i1	250	155.886	0	0
TRINITY_DN4709_c0_g1_i1	633	536.463	0	0
TRINITY_DN4706_c0_g1_i1	732	635.463	0	0
TRINITY_DN4715_c0_g1_i1	452	355.463	0	0
TRINITY_DN4722_c0_g1_i1	470	373.463	0	0
TRINITY_DN4775_c0_g1_i1	201	110.989	5	6.42254
TRINITY_DN4791_c0_g1_i1	777	680.463	5	1.04757
TRINITY_DN4746_c0_g1_i1	974	877.463	0	0
TRINITY_DN4703_c0_g1_i1	788	691.463	3	0.618543
TRINITY_DN4760_c0_g1_i1	649	552.463	0	0
TRINITY_DN4749_c0_g1_i1	859	762.463	0	0
TRINITY_DN4773_c0_g1_i1	551	454.463	0	0
TRINITY_DN4718_c0_g1_i1	509	412.463	0	0
TRINITY_DN4751_c0_g1_i1	236	142.726	0	0
TRINITY_DN4726_c0_g1_i1	649	552.463	0	0
TRINITY_DN4727_c0_g1_i1	608	511.463	57	15.8883
TRINITY_DN4724_c0_g1_i1	219	127.172	0	0
TRINITY_DN4778_c1_g1_i1	242	148.268	0	0
TRINITY_DN4766_c0_g1_i1	635	538.463	0	0
TRINITY_DN4776_c0_g1_i1	384	287.584	0	0
TRINITY_DN4764_c0_g1_i1	851	754.463	5	0.944821
TRINITY_DN4762_c0_g1_i1	242	148.268	0	0
TRINITY_DN4721_c0_g1_i1	224	131.616	0	0
TRINITY_DN4758_c0_g1_i1	597	500.463	0	0
TRINITY_DN4785_c0_g1_i1	228	135.303	0	0
TRINITY_DN4796_c0_g1_i1	370	273.64	6	3.12599
TRINITY_DN4781_c0_g1_i1	234	140.812	0	0
TRINITY_DN4788_c0_g1_i1	613	516.463	0	0
TRINITY_DN4759_c0_g1_i1	493	396.463	0	0
TRINITY_DN4743_c0_g1_i1	271	176.156	0	0
TRINITY_DN4789_c0_g1_i1	731	634.463	0	0
TRINITY_DN4707_c0_g1_i1	523	426.463	0	0
TRINITY_DN4748_c0_g1_i1	594	497.463	0	0
TRINITY_DN4761_c0_g1_i1	558	461.463	0	0
TRINITY_DN4794_c0_g1_i1	813	716.463	0	0
TRINITY_DN4799_c0_g1_i1	305	209.363	0	0
TRINITY_DN4772_c0_g1_i1	1349	1252.46	6	0.682973
TRINITY_DN4786_c0_g1_i1	559	462.463	0	0
TRINITY_DN4787_c0_g1_i1	229	136.206	0	0
TRINITY_DN4720_c0_g1_i1	848	751.463	12	2.27662
TRINITY_DN4700_c0_g1_i1	525	428.463	0	0
TRINITY_DN4729_c0_g1_i1	528	431.463	0	0
TRINITY_DN4755_c0_g1_i1	1083	986.463	1	0.144523
TRINITY_DN4780_c0_g1_i1	389	292.526	0	0
TRINITY_DN4734_c0_g1_i1	684	587.463	0	0
TRINITY_DN4765_c0_g1_i1	425	328.496	0	0
TRINITY_DN4714_c0_g1_i1	413	316.496	0	0
TRINITY_DN4768_c0_g1_i1	221	128.949	0	0
TRINITY_DN4730_c0_g1_i1	527	430.463	1	0.331193
TRINITY_DN4798_c0_g1_i1	259	164.465	0	0
TRINITY_DN4782_c0_g1_i1	203	112.687	4	5.06063
TRINITY_DN4769_c0_g1_i1	248	153.948	0	0
TRINITY_DN4713_c0_g1_i1	676	579.463	0	0
TRINITY_DN4723_c0_g1_i1	1238	1141.46	0	0
TRINITY_DN4735_c0_g1_i1	211	119.988	0	0
TRINITY_DN4728_c0_g1_i1	848	751.463	0	0
TRINITY_DN4754_c0_g1_i1	577	480.463	0	0
TRINITY_DN4739_c0_g1_i1	293	197.71	0	0
TRINITY_DN4742_c0_g1_i1	359	262.747	0	0
TRINITY_DN4744_c0_g1_i1	681	584.463	2	0.487855
TRINITY_DN4719_c0_g1_i1	653	556.463	0	0
TRINITY_DN4757_c0_g1_i1	566	469.463	2223	675.081
TRINITY_DN4779_c0_g1_i1	326	229.991	0	0
TRINITY_DN4777_c0_g1_i1	689	592.463	0	0
TRINITY_DN4770_c0_g1_i1	264	169.297	3	2.52633
TRINITY_DN4701_c0_g1_i1	412	315.496	0	0
TRINITY_DN4716_c0_g1_i1	548	451.463	0	0
TRINITY_DN4705_c0_g1_i1	260	165.415	0	0
TRINITY_DN4745_c0_g1_i1	265	170.297	0	0
TRINITY_DN4711_c0_g1_i1	601	504.463	0	0
TRINITY_DN4704_c0_g1_i1	567	470.463	0	0
TRINITY_DN4737_c0_g1_i1	241	147.327	1	0.967684
TRINITY_DN4733_c0_g1_i1	473	376.463	0	0
TRINITY_DN4790_c0_g1_i1	203	112.687	0	0
TRINITY_DN4793_c0_g1_i1	544	447.463	0	0
TRINITY_DN4736_c0_g1_i1	347	250.798	0	0
TRINITY_DN4732_c0_g1_i1	223	130.777	0	0
TRINITY_DN4756_c0_g1_i1	773	676.463	10	2.10753
TRINITY_DN4738_c0_g1_i1	516	419.463	0	0
TRINITY_DN4708_c0_g1_i1	819	722.463	9	1.77601
TRINITY_DN4797_c0_g1_i1	223	130.777	0	0
TRINITY_DN4752_c0_g1_i1	411	314.496	4	1.81327
TRINITY_DN4784_c0_g1_i1	233	139.898	0	0
TRINITY_DN4702_c0_g1_i1	538	441.463	0	0
TRINITY_DN4712_c0_g1_i1	1035	938.463	0	0
TRINITY_DN4741_c0_g1_i1	553	456.463	0	0
TRINITY_DN4731_c0_g1_i1	324	228.037	0	0
TRINITY_DN4771_c0_g1_i1	975	878.463	0	0
TRINITY_DN4792_c0_g1_i1	475	378.463	0	0
TRINITY_DN4740_c0_g1_i1	387	290.555	0	0
TRINITY_DN4783_c0_g1_i1	239	145.55	0	0
TRINITY_DN4763_c0_g1_i1	1232	1135.46	0	0
TRINITY_DN4717_c0_g1_i1	270	175.245	0	0
TRINITY_DN4710_c0_g1_i1	254	159.71	0	0
TRINITY_DN4774_c0_g1_i1	555	458.463	0	0
TRINITY_DN4753_c0_g1_i1	562	465.463	0	0
TRINITY_DN4767_c0_g1_i1	207	116.331	0	0
TRINITY_DN4750_c0_g1_i1	317	221.15	0	0
TRINITY_DN0_c0_g1_i1	1486	1389.46	5	0.513027
TRINITY_DN59_c0_g1_i2	469	372.463	10	3.82767
TRINITY_DN59_c0_g1_i1	501	404.463	0	0
TRINITY_DN9_c0_g1_i1	926	829.463	0	0
TRINITY_DN47_c0_g1_i4	1364	1267.46	0	0
TRINITY_DN47_c0_g1_i3	1162	1065.46	0	0
TRINITY_DN47_c0_g1_i2	1162	1065.46	14	1.8733
TRINITY_DN65_c0_g2_i1	1723	1626.46	0	0
TRINITY_DN65_c0_g1_i2	1501	1404.46	0	0
TRINITY_DN57_c0_g1_i4	614	517.463	0	0
TRINITY_DN57_c0_g1_i2	691	594.463	0	0
TRINITY_DN57_c0_g1_i1	685	588.463	0	0
TRINITY_DN57_c0_g1_i3	608	511.463	0	0
TRINITY_DN71_c0_g2_i1	1697	1600.46	0	0
TRINITY_DN71_c0_g1_i1	227	134.372	0	0
TRINITY_DN25_c0_g2_i1	635	538.463	0	0
TRINITY_DN25_c0_g2_i2	734	637.463	0	0
TRINITY_DN25_c0_g1_i1	1738	1641.46	0	0
TRINITY_DN25_c0_g1_i2	1757	1660.46	0	0
TRINITY_DN25_c0_g3_i1	1945	1848.46	0	0
TRINITY_DN44_c0_g2_i2	579	482.463	31	9.16042
TRINITY_DN44_c0_g1_i1	601	504.463	15	4.23916
TRINITY_DN16_c0_g1_i3	1405	1308.46	0	0
TRINITY_DN16_c0_g1_i5	1405	1308.46	0	0
