"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
42 0.590124258184879 2 5 "GO:0000002" "mitochondrial genome maintenance" 0.93838664513264
-103 0.0179371678595393 3 16 "GO:0000027" "ribosomal large subunit assembly" 0.5262856155458
-48 0.357079231710346 2 11 "GO:0000028" "ribosomal small subunit assembly" 0.884731661441346
-29 0.613364216943226 3 9 "GO:0000045;GO:0070925;GO:1905037;GO:0007033" "vacuole organization" 0.93838664513264
-135 0.00714900385608617 5 12 "GO:0000054;GO:0033750;GO:0051656;GO:0071428;GO:0051640;GO:0071426;GO:0006405;GO:0006611;GO:0031503;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0015931;GO:0051169" "organelle localization" 0.5262856155458
-69 0.375840152661183 6 5 "GO:0000055" "ribosomal large subunit export from nucleus" 0.884731661441346
52 0.505942794369613 4 5 "GO:0000070;GO:0000819;GO:0098813;GO:0007059" "mitotic sister chromatid segregation" 0.908453115615103
-166 0.0957509685480529 7 3 "GO:0000079;GO:1904029" "regulation of cyclin-dependent protein serine/threonine kinase activity" 0.560916434776456
131 0.0454198989172653 3 7 "GO:0000082;GO:0044843" "cell cycle G1/S phase transition" 0.535146947977395
8 0.93702930049926 5 3 "GO:0000086;GO:0044839" "G2/M transition of mitotic cell cycle" 0.958165299758642
70 0.146937377971788 7 13 "GO:0000122;GO:0006357;GO:0045892;GO:0006355;GO:1903507;GO:2000113;GO:1903506;GO:2000112;GO:1902679;GO:0010558;GO:0031327;GO:2001141;GO:0010556;GO:0031326;GO:0051253;GO:0009890;GO:0009889;GO:0045934" "regulation of cellular macromolecule biosynthetic process" 0.666116113472106
65 0.404609664614729 2 5 "GO:0000154" "rRNA modification" 0.884731661441346
-95 0.0579260572932997 5 12 "GO:0000165;GO:0035556;GO:0007165" "signal transduction" 0.535146947977395
61 0.127958928656668 2 19 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.621514796332387
-5 0.945928054228657 4 5 "GO:0000187;GO:0032147;GO:0043406;GO:0045860;GO:0043405;GO:0043410;GO:0071902;GO:0033674;GO:0043408;GO:1902533;GO:0051347;GO:0043085;GO:0044093;GO:1902531;GO:0009966;GO:0010646;GO:0023051;GO:0009967;GO:0010647;GO:0023056;GO:0048584" "regulation of MAP kinase activity" 0.960046383396249
68 0.0535634220816921 3 25 "GO:0000226;GO:0007010" "microtubule cytoskeleton organization" 0.535146947977395
-3 0.95937378837532 3 10 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.966480260881804
28 0.722772037356866 2 5 "GO:0000245" "spliceosomal complex assembly" 0.93838664513264
162 0.104062680385805 2 3 "GO:0000266" "mitochondrial fission" 0.560916434776456
-50 0.367500721779696 4 10 "GO:0000281;GO:0061640" "mitotic cytokinesis" 0.884731661441346
-67 0.50563342223831 6 3 "GO:0000289" "nuclear-transcribed mRNA poly(A) tail shortening" 0.908453115615103
53 0.597627646817591 3 3 "GO:0000349" "generation of catalytic spliceosome for first transesterification step" 0.93838664513264
