"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 7.9782117758252e-08 5 8 "GO:0000011;GO:0007033;GO:0048308" "vacuole inheritance" 0
0 0.881298006926101 6 13 "GO:0000122;GO:0006357;GO:0045892;GO:0006355;GO:1903507;GO:2000113;GO:1903506;GO:2000112;GO:2001141;GO:0010556;GO:0031326;GO:0051252;GO:0009889;GO:0019219;GO:1902679;GO:0010558;GO:0031327;GO:0009890;GO:0031324;GO:0051253;GO:0045934;GO:0051172" "negative regulation of cellular metabolic process" 1
0 0.657580001790567 6 29 "GO:0000184;GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0044265;GO:0019439;GO:0044270;GO:0046700;GO:1901361;GO:0009057;GO:0044248;GO:1901575;GO:0009056" "cellular macromolecule catabolic process" 1
0 5.60988725434662e-11 4 16 "GO:0000281;GO:0061640;GO:0000910" "cytokinesis" 0
0 0.000973338875794671 3 5 "GO:0001525" "angiogenesis" 0.04
0 0.0878166829325071 6 12 "GO:0001932;GO:0031399;GO:0042325;GO:0032268;GO:0051246;GO:0019220;GO:0051174" "regulation of phosphorylation" 0.568181818181818
0 1.80723580933971e-05 5 5 "GO:0002182;GO:0006414" "translational elongation" 0
0 0.0327745930625132 2 14 "GO:0006950;GO:0050896" "response to stress" 0.361111111111111
0 0.903111997882862 4 45 "GO:0010629;GO:0010468;GO:0010605;GO:0009892;GO:0048519" "negative regulation of biological process" 1
0 0.326001337743788 3 24 "GO:0031323;GO:0051171;GO:0080090" "regulation of nitrogen compound metabolic process" 1
0 0.00160619562608077 1 14 "GO:0032502" "developmental process" 0.0416666666666667
0 0.930152280021316 2 17 "GO:0048523" "negative regulation of cellular process" 1
0 0.00930870492326799 2 8 "GO:0048646" "anatomical structure formation involved in morphogenesis" 0.10625
0 0.616444053229692 2 33 "GO:0050794" "regulation of cellular process" 1
0 0.262216933953928 3 5 "GO:0051234;GO:0051179;GO:0006810" "transport" 1
0 0.0331396494386071 4 7 "GO:0051726" "regulation of cell cycle" 0.325
0 0.00706894811381852 4 6 "GO:0060249;GO:0042592;GO:0065008" "anatomical structure homeostasis" 0.0857142857142857
0 7.32654016736062e-08 3 22 "GO:1903047;GO:0022402" "cell cycle process" 0
0 1 3 13 "GO:0000027" "ribosomal large subunit assembly" 1
0 1 3 5 "GO:0000165;GO:0035556;GO:0007165" "signal transduction" 1
0 1 4 41 "GO:0000226;GO:0007010;GO:0007017" "microtubule cytoskeleton organization" 1
0 1 7 19 "GO:0000387" "spliceosomal snRNP assembly" 1
0 1 8 27 "GO:0000398;GO:0000377;GO:0006397;GO:0000375;GO:0008380" "mRNA processing" 1
0 1 4 10 "GO:0000413;GO:0018208;GO:0018193;GO:0006464;GO:0036211;GO:0043412" "macromolecule modification" 1
0 1 6 11 "GO:0000447;GO:0000479;GO:0000478;GO:0000469;GO:0090502;GO:0090501;GO:0090305" "endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 1
0 1 6 31 "GO:0000462;GO:0030490;GO:0006364;GO:0016072;GO:0034470;GO:0034660" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 1
0 1 3 5 "GO:0001666;GO:0036293;GO:0070482;GO:0009628" "response to oxygen levels" 1
0 1 4 7 "GO:0001934;GO:0031401;GO:0042327;GO:0032270;GO:0031325;GO:0051247;GO:0009893;GO:0048522;GO:0010604;GO:0051173;GO:0048518;GO:0045937;GO:0010562" "positive regulation of protein modification process" 1
0 1 3 6 "GO:0006974;GO:0033554;GO:0051716" "cellular response to stress" 1
0 1 3 6 "GO:0044772;GO:0044770" "cell cycle phase transition" 1
