"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-18 0.292713708881773 3 10 "GO:0000027" "ribosomal large subunit assembly" 0.986467006311521
-24 0.185735281608483 2 9 "GO:0000028" "ribosomal small subunit assembly" 0.986467006311521
-4 0.846105198384251 6 6 "GO:0000122;GO:0006357;GO:0045892;GO:0006355;GO:1903507;GO:2000113;GO:1903506;GO:2000112;GO:1902679;GO:0010558;GO:0031327;GO:0009890;GO:0010556;GO:0031324;GO:0031326;GO:0009889;GO:0048523;GO:2001141;GO:0051253;GO:0045934;GO:0051172" "regulation of RNA biosynthetic process" 0.986467006311521
17 0.413304015667692 3 7 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.986467006311521
-6 0.686547819506706 6 13 "GO:0000209;GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 0.986467006311521
-1 0.94340227998026 2 8 "GO:0000244;GO:0000387" "spliceosomal snRNP assembly" 0.986467006311521
-37 0.0997873329331469 7 6 "GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311" "regulation of mRNA processing" 0.986467006311521
22 0.375477670827783 2 5 "GO:0000463" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.986467006311521
10 0.652501758297003 5 6 "GO:0000469;GO:0090501;GO:0090305" "nucleic acid phosphodiester bond hydrolysis" 0.986467006311521
12 0.495979822689267 9 9 "GO:0000470" "maturation of LSU-rRNA" 0.986467006311521
18 0.23123579757424 4 13 "GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0044265;GO:0019439;GO:0044270;GO:0046700;GO:1901361;GO:0009057;GO:1901575" "organic substance catabolic process" 0.986467006311521
-7 0.730222531110328 3 8 "GO:0001732" "formation of cytoplasmic translation initiation complex" 0.986467006311521
6 0.607183297979299 5 22 "GO:0002181;GO:0006412;GO:0034645;GO:0043043;GO:0009059;GO:0044249;GO:0006518;GO:0043604;GO:1901566;GO:1901576;GO:0009058;GO:0043603;GO:0044271" "cellular biosynthetic process" 0.986467006311521
-7 0.759100176829909 2 6 "GO:0003006;GO:0022414" "developmental process involved in reproduction" 0.986467006311521
7 0.616243281645238 6 18 "GO:0006364;GO:0016072;GO:0034470;GO:0034660" "ncRNA metabolic process" 0.986467006311521
-6 0.640810580108074 4 17 "GO:0006464;GO:0036211" "cellular protein modification process" 0.986467006311521
-7 0.732765706217062 2 8 "GO:0006950;GO:0050896" "response to stimulus" 0.986467006311521
-1 0.923361645556368 3 14 "GO:0006996" "organelle organization" 0.986467006311521
1 0.986467006311521 5 5 "GO:0007005" "mitochondrion organization" 0.986467006311521
-1 0.94609320234108 2 8 "GO:0007017;GO:0000226;GO:0007010" "microtubule-based process" 0.986467006311521
12 0.545084636960821 6 8 "GO:0009451" "RNA modification" 0.986467006311521
-2 0.870576541689919 5 25 "GO:0010468;GO:0060255;GO:0019222;GO:0050789;GO:0065007" "regulation of biological process" 0.986467006311521
18 0.224647211716826 6 15 "GO:0010629;GO:0010605;GO:0009892;GO:0048519" "negative regulation of gene expression" 0.986467006311521
-25 0.200095913406735 2 8 "GO:0030154;GO:0048869" "cellular developmental process" 0.986467006311521
-6 0.657835669159132 1 20 "GO:0032502" "developmental process" 0.986467006311521
0 0.97432615057559 2 25 "GO:0043412" "macromolecule modification" 0.986467006311521
21 0.14816840963214 3 15 "GO:0044248;GO:0009056" "cellular catabolic process" 0.986467006311521
7 0.737499940024366 2 7 "GO:0048856" "anatomical structure development" 0.986467006311521
-15 0.321880397702087 4 14 "GO:0051252;GO:0019219;GO:0031323;GO:0051171;GO:0080090;GO:0050794" "regulation of cellular process" 0.986467006311521
2 0.931943615911657 4 6 "GO:0071705;GO:0071702;GO:0006810;GO:0006820;GO:0051234;GO:0006811;GO:0051179" "nitrogen compound transport" 0.986467006311521
18 0.377255753425533 2 7 "GO:1903047;GO:0022402" "cell cycle process" 0.986467006311521
