"id113_TPM"	"id222_TPM"	"id425_TPM"
"TRINITY_DN21494_c1_g1_i2"	4.69339	5.09338	0.940228
"TRINITY_DN5653_c0_g4_i1"	2.87616	3.86765	0
"TRINITY_DN12416_c0_g1_i1"	8.57264	8.50648	3.16566
"TRINITY_DN4714_c0_g1_i4"	3.7568	13.4683	0
"TRINITY_DN4711_c2_g1_i1"	3.09812	2.95754	0
"TRINITY_DN4704_c4_g1_i2"	2.29392	2.99979	1.83068
"TRINITY_DN4741_c2_g2_i1"	3.10261	5.36892	0
"TRINITY_DN28933_c0_g1_i1"	2.46101	3.3043	0
"TRINITY_DN19747_c0_g1_i4"	4.49621	4.36258	1.03817
"TRINITY_DN19747_c0_g1_i7"	2.65029	6.52754	1.27864
"TRINITY_DN0_c0_g1_i28"	2.04783	3.61173	1.18803
"TRINITY_DN0_c2_g1_i16"	8.32907	12.6423	5.98413
"TRINITY_DN0_c2_g1_i18"	6.00889	7.5108	1.96549
"TRINITY_DN0_c2_g1_i24"	13.2978	18.9527	7.6558
"TRINITY_DN0_c2_g1_i7"	2.60549	8.85601	1.06021
"TRINITY_DN0_c5_g3_i1"	3.68734	5.47177	0.558661
"TRINITY_DN0_c13_g1_i4"	6.35866	10.5696	1.64004
"TRINITY_DN0_c1_g1_i18"	6.51364	9.27324	3.5089
"TRINITY_DN0_c19_g2_i1"	21.6088	22.7544	7.48521
"TRINITY_DN59_c0_g1_i4"	3.72215	3.40575	0
"TRINITY_DN25_c0_g1_i2"	28.256	35.845	25.8024
"TRINITY_DN4_c0_g1_i7"	6.53598	12.0267	5.62918
"TRINITY_DN37_c0_g1_i2"	2.77152	2.64172	0
"TRINITY_DN11_c3_g1_i12"	2.10704	3.59257	1.53594
"TRINITY_DN41_c0_g1_i5"	2.70801	2.88358	0.200833
"TRINITY_DN31_c0_g1_i1"	1.91032	3.02338	1.37729
"TRINITY_DN5_c82_g1_i1"	9.34374	14.179	8.41801
"TRINITY_DN5_c4_g1_i5"	5.51349	5.74181	0.764069
"TRINITY_DN5_c5_g1_i3"	36.9741	35.5304	9.96003
"TRINITY_DN2_c0_g3_i1"	11.7734	14.0387	8.99517
"TRINITY_DN2_c11_g1_i4"	2.67117	4.27644	0.601258
"TRINITY_DN15_c0_g1_i7"	1.53897	4.39938	0.848655
"TRINITY_DN91_c25_g1_i7"	5.54924	5.77401	2.01418
"TRINITY_DN91_c1_g1_i2"	3.13914	3.45795	2.31116
"TRINITY_DN1_c0_g2_i4"	4.23243	4.78878	1.93585
"TRINITY_DN1_c36_g7_i1"	2.38979	2.61236	0
"TRINITY_DN1_c0_g1_i15"	28.1676	28.3634	9.7383
"TRINITY_DN1_c0_g1_i9"	6.03215	5.94825	1.18591
"TRINITY_DN1_c3_g1_i1"	6.60028	9.07303	2.26462
"TRINITY_DN1_c3_g1_i6"	7.46368	7.32316	3.62914
"TRINITY_DN20667_c0_g1_i1"	3.31712	4.55731	0
"TRINITY_DN11603_c0_g1_i4"	3.73517	3.97743	1.92517
"TRINITY_DN11692_c0_g1_i7"	11.6364	11.2741	7.35217
"TRINITY_DN11652_c0_g2_i1"	2.53875	3.56687	1.92368
"TRINITY_DN11642_c0_g1_i1"	1.73008	3.06912	0.894686
"TRINITY_DN2994_c0_g1_i11"	1.53371	2.38258	1.22768
"TRINITY_DN19020_c0_g1_i7"	1.95205	4.1647	0
"TRINITY_DN18960_c0_g1_i2"	7.83656	9.61746	2.97141
"TRINITY_DN18937_c0_g1_i5"	8.7852	17.2263	1.3259
"TRINITY_DN9637_c1_g1_i5"	2.56416	2.88579	0
"TRINITY_DN9663_c0_g2_i3"	3.14533	3.62269	1.96261
"TRINITY_DN9684_c0_g1_i1"	2.62629	6.17476	2.01428
"TRINITY_DN9655_c1_g1_i1"	4.23941	9.04382	1.98131
"TRINITY_DN10889_c7_g1_i1"	1.33222	3.55577	0.674538
"TRINITY_DN10839_c0_g1_i4"	2.79682	3.27826	1.05197
